Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,37.115557,[27 45] ; [61  9],[44.61971831 27.38028169] ; [43.38028169 26.61971831],1
a4,1,0.0,25.961823,[11 62] ; [39 31],[25.52447552 47.47552448] ; [24.47552448 45.52447552],1
d2,1,3.3e-05,17.244653,[16 57] ; [39 31],[28.07692308 44.92307692] ; [26.92307692 43.07692308],1
d1,1,0.000324,12.925229,[21 52] ; [41 29],[31.65034965 41.34965035] ; [30.34965035 39.65034965],1
a6,1,0.001256,10.406339,[35 38] ; [52 18],[44.41258741 28.58741259] ; [42.58741259 27.41258741],0
d5,1,0.001609,9.949686,[41 31] ; [57 13],[49.69014085 22.30985915] ; [48.30985915 21.69014085],0
s6,1,0.01477,5.943692,[28 44] ; [41 28],[35.23404255 36.76595745] ; [33.76595745 35.23404255],0
u1,1,0.019581,5.448874,[ 3 70] ; [11 59],[ 7.14685315 65.85314685] ; [ 6.85314685 63.14685315],0
v1,1,0.020782,5.344974,[21 50] ; [34 36],[27.69503546 43.30496454] ; [27.30496454 42.69503546],0
v2,1,0.033379,4.526219,[23 46] ; [33 31],[29.05263158 39.94736842] ; [26.94736842 37.05263158],0
d4,1,0.04074,4.186814,[49 23] ; [58 12],[54.25352113 17.74647887] ; [52.74647887 17.25352113],0
u2,1,0.043508,4.07557,[26 18] ; [2 7],[23.24528302 20.75471698] ; [4.75471698 4.24528302],0
p3,1,0.048418,3.895419,[12 61] ; [21 48],[16.96478873 56.03521127] ; [16.03521127 52.96478873],0
s7,1,0.060773,3.516171,[14 56] ; [22 42],[18.80597015 51.19402985] ; [17.19402985 46.80597015],0
s8,1,0.078029,3.105474,[13 60] ; [21 48],[17.47887324 55.52112676] ; [16.52112676 52.47887324],0
p4,1,0.082251,3.019853,[18 54] ; [27 43],[22.81690141 49.18309859] ; [22.18309859 47.81690141],0
p10,1,0.084498,2.97619,[37 33] ; [47 23],[42. 28.] ; [42. 28.],0
p9,1,0.098088,2.736353,[43 26] ; [52 17],[47.5 21.5] ; [47.5 21.5],0
b2,1,0.128112,2.31524,[ 6 27] ; [13 25],[ 8.83098592 24.16901408] ; [10.16901408 27.83098592],0
b3,1,0.128112,2.31524,[ 6 27] ; [13 25],[ 8.83098592 24.16901408] ; [10.16901408 27.83098592],0
d3,1,0.140181,2.175975,[38 33] ; [46 24],[42.29787234 28.70212766] ; [41.70212766 28.29787234],0
s5,1,0.189376,1.722462,[15 56] ; [21 47],[18.38848921 52.61151079] ; [17.61151079 50.38848921],0
p11,1,0.199575,1.645479,[36 37] ; [42 28],[39.81818182 33.18181818] ; [38.18181818 31.81818182],0
p7,1,0.222566,1.487747,[23 47] ; [30 40],[26.5 43.5] ; [26.5 43.5],0
s3,1,0.249708,1.324939,[30 43] ; [35 34],[33.41549296 39.58450704] ; [31.58450704 37.41549296],0
s2,1,0.257922,1.279877,[26 47] ; [31 38],[29.3028169 43.6971831] ; [27.6971831 41.3028169],0
a7,1,0.271812,1.20758,[43 29] ; [48 22],[46.14084507 25.85915493] ; [44.85915493 25.14084507],0
p5,1,0.283737,1.149105,[ 1 72] ; [ 3 66],[ 2.05633803 70.94366197] ; [ 1.94366197 67.05633803],0
b1,1,0.286841,1.134388,[29 44] ; [34 36],[32.16083916 40.83916084] ; [30.83916084 39.16083916],0
b4,1,0.289232,1.123191,[46 27] ; [38 32],[42.88111888 30.11888112] ; [41.11888112 28.88111888],0
r1,1,0.33029,0.947761,[44 29] ; [47 22],[46.78169014 26.21830986] ; [44.21830986 24.78169014],0
r3,1,0.330905,0.945353,[63 10] ; [64  6],[64.83216783  8.16783217] ; [62.16783217  7.83216783],0
a1,1,0.375143,0.786558,[ 2 71] ; [ 4 66],[ 3.06293706 69.93706294] ; [ 2.93706294 67.06293706],0
n2,1,0.385794,0.752157,[19 13] ; [25 11],[20.70588235 11.29411765] ; [23.29411765 12.70588235],0
r4,1,0.419841,0.650761,[52 21] ; [54 16],[54.11188811 18.88811189] ; [51.88811189 18.11188811],0
a8,1,0.428685,0.626383,[ 3 68] ; [ 5 63],[ 4.08633094 66.91366906] ; [ 3.91366906 64.08633094],0
p1,1,0.430112,0.622522,[ 3 70] ; [ 5 65],[ 4.08391608 68.91608392] ; [ 3.91608392 66.08391608],0
s4,1,0.467545,0.527771,[16 57] ; [19 51],[17.86713287 55.13286713] ; [17.13286713 52.86713287],0
u3,1,0.523999,0.406015,[30 15] ; [5 4],[29.16666667 15.83333333] ; [5.83333333 3.16666667],0
r2,1,0.543314,0.369431,[62 11] ; [61  8],[63.23239437  9.76760563] ; [59.76760563  9.23239437],0
n3,1,0.551291,0.35501,[23 10] ; [22 13],[21.83823529 11.16176471] ; [23.16176471 11.83823529],0
b5,1,0.583708,0.300278,[45 28] ; [40 30],[43.39160839 29.60839161] ; [41.60839161 28.39160839],0
v3,1,0.652936,0.202218,[16 54] ; [13 53],[14.92647059 55.07352941] ; [14.07352941 51.92647059],0
n1,1,0.661802,0.191342,[ 7 26] ; [ 9 26],[ 7.76470588 25.23529412] ; [ 8.23529412 26.76470588],0
p2,1,0.714557,0.133768,[47 26] ; [43 27],[45.94405594 27.05594406] ; [44.05594406 25.94405594],0
n5,1,0.854414,0.033668,[24 48] ; [22 47],[23.4893617 48.5106383] ; [22.5106383 46.4893617],0
n6,1,0.874402,0.024986,[46 27] ; [45 25],[46.45454545 26.54545455] ; [44.54545455 25.45454545],0
p6,1,0.88316,0.021598,[10 62] ; [ 9 60],[ 9.70212766 62.29787234] ; [ 9.29787234 59.70212766],0
v4,1,0.933134,0.00704,[65  7] ; [62  7],[64.85106383  7.14893617] ; [62.14893617  6.85106383],0
s1,1,0.95812,0.002758,[ 3 70] ; [ 3 67],[ 3.06293706 69.93706294] ; [ 2.93706294 67.06293706],0
