Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,70.98347,[217  56] ; [42 76],[180.83631714  92.16368286] ; [78.16368286 39.83631714],1
p12,1,0.800791,0.063667,[ 31 243] ; [ 12 103],[ 30.28791774 243.71208226] ; [ 12.71208226 102.28791774],0
d2,1,0.802047,0.06285,[157 117] ; [66 52],[155.87244898 118.12755102] ; [67.12755102 50.87244898],0
s1,1,0.812689,0.056149,[ 10 258] ; [  5 113],[ 10.41450777 257.58549223] ; [  4.58549223 113.41450777],0
p8,1,0.846456,0.037497,[155 116] ; [67 48],[155.86010363 115.13989637] ; [66.13989637 48.86010363],0
s3,1,0.857002,0.032469,[199  71] ; [88 30],[199.71649485  70.28350515] ; [87.28350515 30.71649485],0
s4,1,0.868355,0.027473,[ 54 219] ; [24 93],[ 54.6 218.4] ; [23.4 93.6],0
p7,1,0.886617,0.020331,[184  80] ; [80 36],[183.41052632  80.58947368] ; [80.58947368 35.41052632],0
u4,1,0.918588,0.010447,[ 11 263] ; [  5 113],[ 11.18367347 262.81632653] ; [  4.81632653 113.18367347],0
u2,1,0.920645,0.009924,[40 19] ; [16  8],[39.80722892 19.19277108] ; [16.19277108  7.80722892],0
v1,1,0.921214,0.009782,[163 101] ; [71 43],[163.42857143 100.57142857] ; [70.57142857 43.42857143],0
s5,1,0.924825,0.008903,[117 142] ; [50 62],[116.58490566 142.41509434] ; [50.41509434 61.58490566],0
p6,1,0.937184,0.006211,[125 146] ; [53 63],[124.64599483 146.35400517] ; [53.35400517 62.64599483],0
n6,1,1.0,0.0,[238  35] ; [102  15],[238.  35.] ; [102.  15.],0
