Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000486,12.169968,[27 23] ; [72 16],[35.86956522 14.13043478] ; [63.13043478 24.86956522],1
n6,1,0.001065,10.71161,[25 30] ; [64 24],[34.23076923 20.76923077] ; [54.76923077 33.23076923],0
p2,1,0.002198,9.376612,[28 27] ; [66 21],[36.4084507 18.5915493] ; [57.5915493 29.4084507],0
r3,1,0.003204,8.687565,[42 12] ; [83  5],[47.53521127  6.46478873] ; [77.46478873 10.53521127],0
p10,1,0.003967,8.298775,[25 27] ; [63 24],[32.92086331 19.07913669] ; [55.07913669 31.92086331],0
p8,1,0.010418,6.561996,[10 44] ; [34 53],[16.85106383 37.14893617] ; [27.14893617 59.85106383],0
r4,1,0.014803,5.939772,[35 20] ; [72 16],[41.15384615 13.84615385] ; [65.84615385 22.15384615],0
b5,1,0.021306,5.301596,[40 15] ; [47 41],[33.46153846 21.53846154] ; [53.53846154 34.46153846],0
b1,1,0.053332,3.733483,[25 30] ; [26 62],[19.61538462 35.38461538] ; [31.38461538 56.61538462],0
a5,1,0.063368,3.44697,[20 35] ; [46 42],[25.38461538 29.61538462] ; [40.61538462 47.38461538],0
d5,1,0.12651,2.33482,[41 13] ; [56 32],[36.88732394 17.11267606] ; [60.11267606 27.88732394],0
n2,1,0.142163,2.154392,[15 13] ; [23  9],[17.73333333 10.26666667] ; [20.26666667 11.73333333],0
p7,1,0.146144,2.112043,[17 37] ; [36 46],[21.04411765 32.95588235] ; [31.95588235 50.04411765],0
d2,1,0.197748,1.658925,[22 33] ; [26 62],[18.46153846 36.53846154] ; [29.53846154 58.46153846],0
v2,1,0.204114,1.612693,[18 33] ; [39 45],[21.53333333 29.46666667] ; [35.46666667 48.53333333],0
a2,1,0.2108,1.565924,[ 8 47] ; [ 7 81],[ 5.76923077 49.23076923] ; [ 9.23076923 78.76923077],0
d4,1,0.235338,1.408302,[44 10] ; [64 24],[41.07042254 12.92957746] ; [66.92957746 21.07042254],0
s5,1,0.267461,1.229724,[10 42] ; [24 63],[12.71942446 39.28057554] ; [21.28057554 65.71942446],0
d1,1,0.308612,1.036606,[26 29] ; [34 54],[23.07692308 31.92307692] ; [36.92307692 51.07692308],0
n5,1,0.321833,0.981483,[15 40] ; [31 57],[17.69230769 37.30769231] ; [28.30769231 59.69230769],0
v1,1,0.339372,0.912802,[18 36] ; [36 51],[20.68085106 33.31914894] ; [33.31914894 53.68085106],0
s4,1,0.346465,0.886364,[15 40] ; [18 70],[12.69230769 42.30769231] ; [20.30769231 67.69230769],0
s8,1,0.369506,0.805324,[10 44] ; [22 66],[12.16901408 41.83098592] ; [19.83098592 68.16901408],0
a1,1,0.387718,0.746087,[ 1 54] ; [ 4 84],[ 1.92307692 53.07692308] ; [ 3.07692308 84.92307692],0
a8,1,0.392591,0.730901,[ 1 51] ; [ 4 80],[ 1.91176471 50.08823529] ; [ 3.08823529 80.91176471],0
a4,1,0.393655,0.727622,[16 39] ; [20 68],[13.84615385 41.15384615] ; [22.15384615 65.84615385],0
v3,1,0.403474,0.697948,[10 43] ; [21 63],[11.99270073 41.00729927] ; [19.00729927 64.99270073],0
