Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,69.371408,[160 106] ; [ 58 187],[113.47945205 152.52054795] ; [104.52054795 140.47945205],1
p2,1,0.0,35.039178,[239  29] ; [167  79],[211.68871595  56.31128405] ; [194.31128405  51.68871595],1
p3,1,0.0,27.856872,[142 127] ; [ 73 172],[112.51945525 156.48054475] ; [102.48054475 142.51945525],1
p4,1,0.000184,13.982954,[152 117] ; [ 98 147],[130.83657588 138.16342412] ; [119.16342412 125.83657588],1
p10,1,0.001463,10.125089,[224  44] ; [174  68],[209.14509804  58.85490196] ; [188.85490196  53.14509804],0
p11,1,0.004105,8.236846,[222  47] ; [177  69],[208.40970874  60.59029126] ; [190.59029126  55.40970874],0
v2,1,0.004176,8.205731,[155 100] ; [111 121],[139.28131417 115.71868583] ; [126.71868583 105.28131417],0
n3,1,0.009996,6.635637,[45  6] ; [47 22],[39.1 11.9] ; [52.9 16.1],0
p9,1,0.019812,5.42842,[226  40] ; [186  56],[215.73228346  50.26771654] ; [196.26771654  45.73228346],0
s7,1,0.020737,5.348739,[118 138] ; [ 83 149],[105.44262295 150.55737705] ; [ 95.55737705 136.44262295],0
a8,1,0.032963,4.547712,[ 43 202] ; [ 24 201],[ 34.92553191 210.07446809] ; [ 32.07446809 192.92553191],0
n5,1,0.034802,4.454866,[201  67] ; [163  82],[190.15984405  77.84015595] ; [173.84015595  71.15984405],0
s8,1,0.040478,4.197753,[114 153] ; [ 83 162],[102.73242188 164.26757812] ; [ 94.26757812 150.73242188],0
p12,1,0.046245,3.972644,[ 10 259] ; [ 19 225],[ 15.20662768 253.79337232] ; [ 13.79337232 230.20662768],0
v3,1,0.052387,3.763354,[110 148] ; [ 78 151],[ 99.59753593 158.40246407] ; [ 88.40246407 140.59753593],0
d5,1,0.053634,3.724066,[225  43] ; [190  56],[216.38132296  51.61867704] ; [198.61867704  47.38132296],0
u3,1,0.054919,3.684552,[36 38] ; [53 30],[41.94904459 32.05095541] ; [47.05095541 35.94904459],0
s5,1,0.061593,3.493968,[ 84 183] ; [ 55 175],[ 74.67404427 192.32595573] ; [ 64.32595573 165.67404427],0
r2,1,0.06898,3.307123,[257  10] ; [243   3],[260.23391813   6.76608187] ; [239.76608187   6.23391813],0
b4,1,0.070439,3.272767,[145 124] ; [152  94],[155.13203883 113.86796117] ; [141.86796117 104.13203883],0
a5,1,0.070465,3.272157,[206  63] ; [171  75],[196.9184466  72.0815534] ; [180.0815534  65.9184466],0
n6,1,0.08493,2.967941,[228  40] ; [195  51],[220.55252918  47.44747082] ; [202.44747082  43.55252918],0
d1,1,0.086681,2.934953,[158 111] ; [126 120],[148.34174757 120.65825243] ; [135.65825243 110.34174757],0
b5,1,0.117158,2.454905,[158 111] ; [161  85],[166.62330097 102.37669903] ; [152.37669903  93.62330097],0
v1,1,0.128712,2.307975,[134 127] ; [106 132],[125.53106212 135.46893788] ; [114.46893788 123.53106212],0
v4,1,0.136744,2.214226,[263   5] ; [235  10],[260.16374269   7.83625731] ; [237.83625731   7.16374269],0
a3,1,0.200478,1.638889,[193  76] ; [163  82],[186.31128405  82.68871595] ; [169.68871595  75.31128405],0
n1,1,0.224626,1.474571,[15 33] ; [30 41],[18.1512605 29.8487395] ; [26.8487395 44.1512605],0
s3,1,0.225479,1.469158,[150 116] ; [124 119],[143.19056974 122.80943026] ; [130.80943026 112.19056974],0
d3,1,0.244555,1.354146,[183  85] ; [156  90],[176.75486381  91.24513619] ; [162.24513619  83.75486381],0
n4,1,0.245719,1.347478,[201  66] ; [174  72],[195.1754386  71.8245614] ; [179.8245614  66.1754386],0
s4,1,0.286604,1.135504,[ 36 232] ; [ 41 203],[ 40.3046875 227.6953125] ; [ 36.6953125 207.3046875],0
s1,1,0.33834,0.916712,[  6 259] ; [  9 234],[  7.82480315 257.17519685] ; [  7.17519685 235.82480315],0
a2,1,0.351729,0.867208,[ 65 204] ; [ 51 195],[ 60.59029126 208.40970874] ; [ 55.40970874 190.59029126],0
r1,1,0.375428,0.785621,[230  36] ; [205  40],[226.43835616  39.56164384] ; [208.56164384  36.43835616],0
n2,1,0.43315,0.614363,[41  9] ; [54 17],[39.25619835 10.74380165] ; [55.74380165 15.25619835],0
r3,1,0.434164,0.611659,[265   4] ; [240   6],[263.77669903   5.22330097] ; [241.22330097   4.77669903],0
p5,1,0.456135,0.555362,[ 21 246] ; [ 15 228],[ 18.84705882 248.15294118] ; [ 17.15294118 225.84705882],0
p1,1,0.533171,0.388344,[ 13 254] ; [ 15 230],[ 14.6015625 252.3984375] ; [ 13.3984375 231.6015625],0
u2,1,0.56284,0.33481,[39 35] ; [47 35],[40.79487179 33.20512821] ; [45.20512821 36.79487179],0
d4,1,0.565011,0.331102,[216  51] ; [194  52],[213.39181287  53.60818713] ; [196.60818713  49.39181287],0
s6,1,0.613395,0.255261,[170  95] ; [150  92],[167.25838264  97.74161736] ; [152.74161736  89.25838264],0
u4,1,0.636982,0.222711,[  4 265] ; [  5 241],[  4.70097087 264.29902913] ; [  4.29902913 241.70097087],0
a6,1,0.726633,0.122225,[189  79] ; [170  76],[187.18287938  80.81712062] ; [171.81712062  74.18287938],0
a7,1,0.749923,0.101596,[198  71] ; [178  68],[196.3961165  72.6038835] ; [179.6038835  66.3961165],0
s2,1,0.81644,0.053883,[123 144] ; [109 133],[121.69744597 145.30255403] ; [110.30255403 131.69744597],0
b2,1,0.833168,0.044369,[ 52 112] ; [45 92],[ 52.85049834 111.14950166] ; [44.14950166 92.85049834],0
b3,1,0.833168,0.044369,[ 52 112] ; [45 92],[ 52.85049834 111.14950166] ; [44.14950166 92.85049834],0
u1,1,0.857032,0.032455,[ 42 227] ; [ 37 209],[ 41.26407767 227.73592233] ; [ 37.73592233 208.26407767],0
a1,1,0.865332,0.028761,[  7 262] ; [  7 239],[  7.31262136 261.68737864] ; [  6.68737864 239.31262136],0
d2,1,0.906213,0.013881,[125 143] ; [113 132],[124.33528265 143.66471735] ; [113.66471735 131.33528265],0
