Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,4e-06,21.318346,[121 222] ; [38 18],[136.68421053 206.31578947] ; [22.31578947 33.68421053],1
s8,1,8e-06,20.055721,[ 66 277] ; [26 30],[ 79.0877193 263.9122807] ; [12.9122807 43.0877193],1
s7,1,5.6e-05,16.232505,[ 72 257] ; [25 27],[ 83.76115486 245.23884514] ; [13.23884514 38.76115486],1
p6,1,0.000204,13.792324,[ 87 252] ; [28 28],[ 98.69620253 240.30379747] ; [16.30379747 39.69620253],1
s5,1,0.005769,7.6212,[ 53 287] ; [17 38],[ 60.25316456 279.74683544] ; [ 9.74683544 45.25316456],0
u1,1,0.021231,5.30769,[ 41 304] ; [13 43],[ 46.45885287 298.54114713] ; [ 7.54114713 48.45885287],0
n1,1,0.053879,3.716431,[35 64] ; [ 2 15],[31.57758621 67.42241379] ; [ 5.42241379 11.57758621],0
s4,1,0.07184,3.240463,[ 35 309] ; [10 44],[ 38.89447236 305.10552764] ; [ 6.10552764 47.89447236],0
p11,1,0.0728,3.218732,[250  95] ; [34 22],[244.33915212 100.66084788] ; [39.66084788 16.33915212],0
a1,1,0.083643,2.992652,[ 13 332] ; [ 5 51],[ 15.48628429 329.51371571] ; [ 2.51371571 53.48628429],0
v3,1,0.08501,2.966407,[101 234] ; [23 32],[106.51282051 228.48717949] ; [17.48717949 37.51282051],0
n6,1,0.086439,2.939464,[265  79] ; [48  7],[269.85463659  74.14536341] ; [43.14536341 11.85463659],0
d5,1,0.088152,2.907801,[266  79] ; [48  7],[270.825  74.175] ; [43.175 11.825],0
p4,1,0.09603,2.770276,[161 182] ; [33 23],[166.77192982 176.22807018] ; [27.22807018 28.77192982],0
r1,1,0.110669,2.544643,[250  93] ; [35 21],[245.  98.] ; [40. 16.],0
p7,1,0.115769,2.473648,[174 166] ; [35 21],[179.44444444 160.55555556] ; [29.55555556 26.44444444],0
v2,1,0.117057,2.456264,[165 169] ; [34 22],[170.42564103 163.57435897] ; [28.57435897 27.42564103],0
p10,1,0.118871,2.432137,[232 108] ; [44 12],[236.96969697 103.03030303] ; [39.03030303 16.96969697],0
r3,1,0.129356,2.300217,[300  42] ; [53  3],[303.33165829  38.66834171] ; [49.66834171  6.33165829],0
u3,1,0.153479,2.037326,[57 68] ; [12  7],[59.89583333 65.10416667] ; [9.10416667 9.89583333],0
d4,1,0.157423,1.998807,[259  85] ; [47  9],[263.16  80.84] ; [42.84 13.16],0
p3,1,0.162809,1.947942,[132 212] ; [27 29],[136.74 207.26] ; [22.26 33.74],0
v1,1,0.162929,1.946825,[155 187] ; [31 25],[159.82914573 182.17085427] ; [26.17085427 29.82914573],0
a5,1,0.187129,1.740077,[228 117] ; [42 14],[232.29426434 112.70573566] ; [37.70573566 18.29426434],0
s1,1,0.191384,1.706935,[  8 334] ; [ 3 52],[  9.47607053 332.52392947] ; [ 1.52392947 53.47607053],0
n3,1,0.226072,1.465403,[66 31] ; [9 8],[63.81578947 33.18421053] ; [11.18421053  5.81578947],0
d1,1,0.238098,1.391818,[174 171] ; [33 23],[178.09226933 166.90773067] ; [28.90773067 27.09226933],0
a4,1,0.298113,1.082616,[140 203] ; [27 29],[143.56140351 199.43859649] ; [23.43859649 32.56140351],0
v4,1,0.40843,0.683367,[307  37] ; [52  4],[308.74  35.26] ; [50.26  5.74],0
