Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.778009,[26 27] ; [104  12],[40.76923077 12.23076923] ; [89.23076923 26.76923077],1
r2,1,7e-05,15.810554,[38 14] ; [108   6],[45.73493976  6.26506024] ; [100.26506024  13.73493976],1
a5,1,0.00031,13.009098,[19 34] ; [76 40],[29.79289941 23.20710059] ; [65.20710059 50.79289941],1
r3,1,0.002019,9.532064,[43 10] ; [111   5],[48.29585799  4.70414201] ; [105.70414201  10.29585799],0
a6,1,0.004798,7.954046,[23 30] ; [77 39],[31.36094675 21.63905325] ; [68.63905325 47.36094675],0
v2,1,0.005127,7.834247,[17 36] ; [61 49],[25.36196319 27.63803681] ; [52.63803681 57.36196319],0
d1,1,0.006678,7.357702,[16 37] ; [61 55],[24.14792899 28.85207101] ; [52.85207101 63.14792899],0
d4,1,0.01033,6.577011,[35 18] ; [97 19],[41.3964497 11.6035503] ; [90.6035503 25.3964497],0
a7,1,0.012109,6.294898,[30 22] ; [89 27],[36.83333333 15.16666667] ; [82.16666667 33.83333333],0
p11,1,0.03216,4.589947,[28 25] ; [81 35],[34.18343195 18.81656805] ; [74.81656805 41.18343195],0
a4,1,0.04456,4.035211,[11 42] ; [42 74],[16.62130178 36.37869822] ; [36.37869822 79.62130178],0
d5,1,0.058416,3.58179,[31 21] ; [86 30],[36.21428571 15.78571429] ; [80.78571429 35.21428571],0
b1,1,0.071585,3.246293,[26 27] ; [40 76],[20.69822485 32.30177515] ; [45.30177515 70.69822485],0
u1,1,0.099669,2.710839,[ 1 52] ; [ 10 106],[ 3.44970414 49.55029586] ; [  7.55029586 108.44970414],0
n1,1,0.105162,2.625466,[ 1 16] ; [ 9 28],[ 3.14814815 13.85185185] ; [ 6.85185185 30.14814815],0
a2,1,0.114917,2.485268,[ 2 51] ; [ 13 103],[ 4.70414201 48.29585799] ; [ 10.29585799 105.70414201],0
s6,1,0.124105,2.364739,[18 34] ; [54 60],[22.55421687 29.44578313] ; [49.44578313 64.55421687],0
s8,1,0.133168,2.25518,[ 6 47] ; [24 91],[ 9.46428571 43.53571429] ; [20.53571429 94.46428571],0
