Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,108.739613,[28 40] ; [306  25],[56.92230576 11.07769424] ; [277.07769424  53.92230576],1
s7,1,4e-06,21.412106,[32 34] ; [243  74],[47.38903394 18.61096606] ; [227.61096606  89.38903394],1
p11,1,0.000148,14.391389,[43 25] ; [277  55],[54.4 13.6] ; [265.6  66.4],1
a3,1,0.001162,10.549265,[42 26] ; [264  66],[52.28140704 15.71859296] ; [253.71859296  76.28140704],0
v1,1,0.001194,10.499466,[26 39] ; [200 124],[37.76349614 27.23650386] ; [188.23650386 135.76349614],0
v3,1,0.001413,10.188763,[17 47] ; [155 166],[28.59220779 35.40779221] ; [143.40779221 177.59220779],0
r1,1,0.002509,9.134035,[47 21] ; [280  51],[55.72932331 12.27067669] ; [271.27067669  59.72932331],0
p3,1,0.002619,9.055478,[26 42] ; [192 138],[37.24623116 30.75376884] ; [180.75376884 149.24623116],0
s8,1,0.0044,8.110742,[33 35] ; [221 110],[43.28822055 24.71177945] ; [210.71177945 120.28822055],0
p8,1,0.005531,7.696968,[27 41] ; [190 137],[37.35696203 30.64303797] ; [179.64303797 147.35696203],0
b2,1,0.007085,7.251213,[ 7 29] ; [ 92 121],[14.31325301 21.68674699] ; [ 84.68674699 128.31325301],0
b3,1,0.007085,7.251213,[ 7 29] ; [ 92 121],[14.31325301 21.68674699] ; [ 84.68674699 128.31325301],0
p10,1,0.008882,6.846445,[51 15] ; [294  36],[57.5  8.5] ; [287.5  42.5],0
p4,1,0.012567,6.229048,[37 31] ; [231  99],[45.78894472 22.21105528] ; [222.21105528 107.78894472],0
p6,1,0.02319,5.154215,[22 46] ; [155 172],[30.47088608 37.52911392] ; [146.52911392 180.47088608],0
p5,1,0.029986,4.710071,[ 4 63] ; [ 53 274],[ 9.6928934 57.3071066] ; [ 47.3071066 279.6928934],0
a4,1,0.039182,4.252964,[26 42] ; [172 159],[33.7443609 34.2556391] ; [164.2556391 166.7443609],0
p2,1,0.039782,4.227178,[52 15] ; [288  42],[57.38035264  9.61964736] ; [282.61964736  47.38035264],0
r2,1,0.054593,3.694473,[62  5] ; [322   9],[64.64321608  2.35678392] ; [319.35678392  11.64321608],0
d1,1,0.07497,3.17071,[38 30] ; [223 109],[44.37 23.63] ; [216.63 115.37],0
p9,1,0.083077,3.003645,[55 11] ; [297  31],[58.96446701  7.03553299] ; [293.03553299  34.96446701],0
p7,1,0.083308,2.999145,[39 27] ; [224  96],[44.96891192 21.03108808] ; [218.03108808 101.96891192],0
s4,1,0.106523,2.605057,[21 47] ; [ 71 255],[15.87817259 52.12182741] ; [ 76.12182741 249.87817259],0
s3,1,0.127041,2.32829,[55 13] ; [288  40],[58.8989899  9.1010101] ; [284.1010101  43.8989899],0
d2,1,0.141375,2.162925,[32 36] ; [188 143],[37.49373434 30.50626566] ; [182.50626566 148.49373434],0
b1,1,0.143811,2.136696,[21 47] ; [134 198],[26.35 41.65] ; [128.65 203.35],0
a8,1,0.154497,2.027279,[ 6 56] ; [ 52 256],[ 9.71891892 52.28108108] ; [ 48.28108108 259.71891892],0
n1,1,0.170904,1.875,[ 4 12] ; [28 36],[6.4 9.6] ; [25.6 38.4],0
r4,1,0.201025,1.634912,[61  7] ; [312  20],[63.41  4.59] ; [309.59  22.41],0
a2,1,0.213238,1.549305,[15 53] ; [ 98 234],[19.21 48.79] ; [ 93.79 238.21],0
p1,1,0.218313,1.515429,[ 4 63] ; [ 36 293],[ 6.76767677 60.23232323] ; [ 33.23232323 295.76767677],0
p12,1,0.258211,1.278323,[ 5 63] ; [ 40 290],[ 7.68844221 60.31155779] ; [ 37.31155779 292.68844221],0
a5,1,0.29385,1.101898,[49 19] ; [258  73],[52.32080201 15.67919799] ; [254.67919799  76.32080201],0
n3,1,0.339517,0.912254,[13  3] ; [45 20],[11.45679012  4.54320988] ; [46.54320988 18.45679012],0
s1,1,0.340761,0.907565,[ 5 63] ; [ 15 313],[ 3.43434343 64.56565657] ; [ 16.56565657 311.43434343],0
n2,1,0.348713,0.878136,[11  5] ; [51 13],[12.4  3.6] ; [49.6 14.4],0
b4,1,0.360182,0.837259,[43 25] ; [190 142],[39.61 28.39] ; [193.39 138.61],0
d4,1,0.389942,0.739122,[56 12] ; [285  45],[58.26130653  9.73869347] ; [282.73869347  47.26130653],0
