Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.013753,[ 9 33] ; [88 17],[27.71428571 14.28571429] ; [69.28571429 35.71428571],1
r3,1,0.0,25.298595,[21 21] ; [92 12],[32.50684932  9.49315068] ; [80.49315068 23.50684932],1
r2,1,6.4e-05,15.989733,[27 14] ; [96  8],[34.77931034  6.22068966] ; [88.22068966 15.77931034],1
v4,1,0.000116,14.856636,[24 18] ; [89 14],[32.73103448  9.26896552] ; [80.26896552 22.73103448],1
u3,1,0.004784,7.959184,[ 6 15] ; [26 13],[11.2  9.8] ; [20.8 18.2],0
a7,1,0.00884,6.854783,[18 24] ; [69 35],[25.02739726 16.97260274] ; [61.97260274 42.02739726],0
p11,1,0.018573,5.541232,[13 29] ; [55 50],[19.42857143 22.57142857] ; [48.57142857 56.42857143],0
a5,1,0.022136,5.235035,[19 23] ; [69 36],[25.14285714 16.85714286] ; [62.85714286 42.14285714],0
s4,1,0.026042,4.953261,[11 31] ; [12 93],[ 6.57142857 35.42857143] ; [16.42857143 88.57142857],0
s8,1,0.026229,4.940833,[ 3 39] ; [24 81],[ 7.71428571 34.28571429] ; [19.28571429 85.71428571],0
p2,1,0.032454,4.574361,[15 27] ; [58 47],[20.85714286 21.14285714] ; [52.14285714 52.85714286],0
n4,1,0.049553,3.856518,[22 20] ; [73 32],[27.14285714 14.85714286] ; [67.85714286 37.14285714],0
p10,1,0.064638,3.414202,[ 6 36] ; [30 74],[10.35616438 31.64383562] ; [25.64383562 78.35616438],0
b4,1,0.064766,3.410919,[22 20] ; [72 33],[26.85714286 15.14285714] ; [67.14285714 37.85714286],0
s7,1,0.073861,3.195066,[ 6 34] ; [29 69],[10.14492754 29.85507246] ; [24.85507246 73.14492754],0
v3,1,0.07625,3.143079,[ 9 33] ; [37 64],[13.51048951 28.48951049] ; [32.48951049 68.51048951],0
d5,1,0.081027,3.044179,[26 16] ; [80 25],[30.28571429 11.71428571] ; [75.71428571 29.28571429],0
d4,1,0.093618,2.811038,[26 16] ; [78 25],[30.12413793 11.87586207] ; [73.87586207 29.12413793],0
s3,1,0.097674,2.743121,[12 29] ; [46 58],[16.4 24.6] ; [41.6 62.4],0
u1,1,0.10286,2.660633,[ 2 40] ; [15 90],[ 4.85714286 37.14285714] ; [12.14285714 92.85714286],0
v1,1,0.126519,2.334706,[ 9 33] ; [36 69],[12.85714286 29.14285714] ; [32.14285714 72.85714286],0
a2,1,0.12668,2.332721,[ 4 38] ; [21 84],[ 7.14285714 34.85714286] ; [17.85714286 87.14285714],0
a3,1,0.133493,2.251405,[21 21] ; [66 38],[25.02739726 16.97260274] ; [61.97260274 42.02739726],0
a1,1,0.197519,1.660628,[ 5 37] ; [ 6 99],[ 3.14285714 38.85714286] ; [ 7.85714286 97.14285714],0
s6,1,0.203926,1.61403,[14 28] ; [47 58],[17.42857143 24.57142857] ; [43.57142857 61.42857143],0
s5,1,0.245211,1.350381,[ 5 37] ; [21 84],[ 7.42857143 34.57142857] ; [18.57142857 86.42857143],0
d1,1,0.24927,1.327388,[16 26] ; [51 54],[19.14285714 22.85714286] ; [47.85714286 57.14285714],0
a4,1,0.269457,1.219509,[12 29] ; [41 64],[14.88356164 26.11643836] ; [38.11643836 66.88356164],0
u2,1,0.274913,1.192067,[ 7 13] ; [19 19],[ 8.96551724 11.03448276] ; [17.03448276 20.96551724],0
n1,1,0.326473,0.962838,[ 5 15] ; [14 23],[ 6.66666667 13.33333333] ; [12.33333333 24.66666667],0
b2,1,0.384692,0.755653,[ 8 17] ; [15 50],[ 6.38888889 18.61111111] ; [16.61111111 48.38888889],0
b3,1,0.384692,0.755653,[ 8 17] ; [15 50],[ 6.38888889 18.61111111] ; [16.61111111 48.38888889],0
