Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,5e-06,20.786853,[51 77] ; [37 10],[64.36571429 63.63428571] ; [23.63428571 23.36571429],1
s2,1,2.5e-05,17.745317,[37 91] ; [30 17],[49.00571429 78.99428571] ; [17.99428571 29.00571429],1
s7,1,0.001039,10.75663,[28 95] ; [22 23],[36.60714286 86.39285714] ; [13.39285714 31.60714286],0
d4,1,0.001214,10.469307,[94 34] ; [45  2],[101.66857143  26.33142857] ; [37.33142857  9.66857143],0
s4,1,0.004708,7.98832,[ 17 111] ; [15 32],[ 23.40571429 104.59428571] ; [ 8.59428571 38.40571429],0
p10,1,0.005881,7.586373,[71 56] ; [37 10],[78.82758621 48.17241379] ; [29.17241379 17.82758621],0
n1,1,0.008621,6.899719,[ 9 35] ; [8 6],[12.89655172 31.10344828] ; [4.10344828 9.89655172],0
s3,1,0.010287,6.584527,[49 77] ; [28 18],[56.40697674 69.59302326] ; [20.59302326 25.40697674],0
a6,1,0.013889,6.052155,[81 47] ; [20 27],[73.87428571 54.12571429] ; [27.12571429 19.87428571],0
p5,1,0.027971,4.829853,[  1 127] ; [ 3 44],[  2.92571429 125.07428571] ; [ 1.07428571 45.92571429],0
n4,1,0.028415,4.802686,[53 75] ; [11 36],[46.81142857 81.18857143] ; [17.18857143 29.81142857],0
v1,1,0.036934,4.353439,[32 93] ; [19 26],[37.5 87.5] ; [13.5 31.5],0
p9,1,0.04607,3.979031,[79 47] ; [37 10],[84.48554913 41.51445087] ; [31.51445087 15.48554913],0
r3,1,0.051044,3.806841,[113  15] ; [46  1],[116.29714286  11.70285714] ; [42.70285714  4.29714286],0
b1,1,0.064341,3.421797,[58 70] ; [14 33],[52.66285714 75.33714286] ; [19.33714286 27.66285714],0
p3,1,0.085121,2.96431,[39 88] ; [21 26],[43.79310345 83.20689655] ; [16.20689655 30.79310345],0
d5,1,0.086659,2.93536,[89 38] ; [39  8],[93.42528736 33.57471264] ; [34.57471264 12.42528736],0
s8,1,0.092108,2.837135,[30 98] ; [17 30],[34.37714286 93.62285714] ; [12.62285714 34.37714286],0
p6,1,0.094704,2.792545,[28 98] ; [16 30],[32.23255814 93.76744186] ; [11.76744186 34.23255814],0
b5,1,0.11887,2.432141,[82 46] ; [24 23],[77.53142857 50.46857143] ; [28.46857143 18.53142857],0
s1,1,0.130574,2.285671,[  4 124] ; [ 4 43],[  5.85142857 122.14857143] ; [ 2.14857143 44.85142857],0
a1,1,0.130574,2.285671,[  4 124] ; [ 4 43],[  5.85142857 122.14857143] ; [ 2.14857143 44.85142857],0
b4,1,0.157601,1.997094,[72 56] ; [32 15],[76.06857143 51.93142857] ; [27.93142857 19.06857143],0
d2,1,0.15987,1.975458,[45 83] ; [22 25],[49.00571429 78.99428571] ; [17.99428571 29.00571429],0
n6,1,0.189832,1.718917,[76 52] ; [33 14],[79.72571429 48.27428571] ; [29.27428571 17.72571429],0
d1,1,0.205259,1.604552,[57 71] ; [26 21],[60.70857143 67.29142857] ; [22.29142857 24.70857143],0
a5,1,0.212327,1.555485,[71 57] ; [31 16],[74.60571429 53.39428571] ; [27.39428571 19.60571429],0
r2,1,0.222689,1.486957,[105  20] ; [42  4],[107.45614035  17.54385965] ; [39.54385965  6.45614035],0
p1,1,0.23604,1.404088,[  7 120] ; [ 5 42],[  8.75862069 118.24137931] ; [ 3.24137931 43.75862069],0
b2,1,0.270039,1.216551,[17 52] ; [10 18],[19.20618557 49.79381443] ; [ 7.79381443 20.20618557],0
b3,1,0.270039,1.216551,[17 52] ; [10 18],[19.20618557 49.79381443] ; [ 7.79381443 20.20618557],0
p2,1,0.312654,1.01943,[94 34] ; [38  9],[96.54857143 31.45142857] ; [35.45142857 11.54857143],0
r4,1,0.36255,0.829039,[95 33] ; [38  9],[97.28 30.72] ; [35.72 11.28],0
a4,1,0.402326,0.701364,[43 85] ; [19 28],[45.34857143 82.65142857] ; [16.65142857 30.34857143],0
v4,1,0.403961,0.696503,[110  17] ; [42  4],[111.58381503  15.41618497] ; [40.41618497  5.58381503],0
n3,1,0.438484,0.600247,[32 12] ; [8 5],[30.87719298 13.12280702] ; [9.12280702 3.87719298],0
d3,1,0.484852,0.48793,[82 45] ; [33 14],[83.93678161 43.06321839] ; [31.06321839 15.93678161],0
a7,1,0.503021,0.448558,[93 34] ; [32 15],[91.23563218 35.76436782] ; [33.76436782 13.23563218],0
u3,1,0.534793,0.385277,[28 23] ; [12  7],[29.14285714 21.85714286] ; [10.85714286  8.14285714],0
u2,1,0.574455,0.315286,[28 23] ; [ 9 10],[26.95714286 24.04285714] ; [10.04285714  8.95714286],0
r1,1,0.589389,0.291299,[89 39] ; [30 16],[87.54022989 40.45977011] ; [31.45977011 14.54022989],0
n2,1,0.591144,0.288562,[28 15] ; [8 6],[27.15789474 15.84210526] ; [8.84210526 5.15789474],0
u1,1,0.622831,0.241909,[ 13 115] ; [ 6 41],[ 13.89714286 114.10285714] ; [ 5.10285714 41.89714286],0
a2,1,0.637414,0.22214,[ 20 108] ; [ 6 41],[ 19.01714286 108.98285714] ; [ 6.98285714 40.01714286],0
p7,1,0.72824,0.120734,[68 59] ; [26 20],[69.00578035 57.99421965] ; [24.99421965 21.00578035],0
p4,1,0.76768,0.087267,[54 74] ; [21 26],[54.85714286 73.14285714] ; [20.14285714 26.85714286],0
a8,1,0.788633,0.07187,[  7 113] ; [ 3 40],[  7.36196319 112.63803681] ; [ 2.63803681 40.36196319],0
v2,1,0.791057,0.070192,[47 76] ; [19 28],[47.75294118 75.24705882] ; [18.24705882 28.75294118],0
a3,1,0.859273,0.031435,[76 52] ; [28 18],[76.50574713 51.49425287] ; [27.49425287 18.50574713],0
p11,1,0.910585,0.012611,[86 42] ; [32 15],[86.30857143 41.69142857] ; [31.69142857 15.30857143],0
p12,1,0.926965,0.008402,[  3 124] ; [ 1 46],[  2.91954023 124.08045977] ; [ 1.08045977 45.91954023],0
p8,1,0.947892,0.004271,[48 80] ; [17 29],[47.81609195 80.18390805] ; [17.18390805 28.81609195],0
