Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,77.421224,[108  11] ; [ 5 28],[88.46710526 30.53289474] ; [24.53289474  8.46710526],1
v4,1,0.0,36.603225,[109  10] ; [15 18],[97.07894737 21.92105263] ; [26.92105263  6.07894737],1
p2,1,0.0,34.325584,[92 27] ; [ 7 25],[78.01986755 40.98013245] ; [20.98013245 11.01986755],1
s6,1,0.0,25.773284,[81 34] ; [ 7 26],[68.37837838 46.62162162] ; [19.62162162 13.37837838],1
r1,1,1e-06,23.893274,[97 21] ; [13 20],[85.9602649 32.0397351] ; [24.0397351  8.9602649],1
p7,1,2.3e-05,17.915074,[65 52] ; [ 4 27],[54.5472973 62.4527027] ; [14.4527027 16.5472973],1
r2,1,5.4e-05,16.302444,[112   6] ; [21  9],[106.04054054  11.95945946] ; [26.95945946  3.04054054],1
n6,1,0.000137,14.545154,[96 22] ; [16 17],[87.52317881 30.47682119] ; [24.47682119  8.52317881],1
p4,1,0.000229,13.5758,[61 56] ; [ 5 27],[51.82550336 65.17449664] ; [14.17449664 17.82550336],1
a1,1,0.00027,13.267039,[  5 114] ; [ 8 25],[ 10.17763158 108.82236842] ; [ 2.82236842 30.17763158],1
s7,1,0.000318,12.962285,[61 48] ; [ 6 25],[52.16428571 56.83571429] ; [14.83571429 16.16428571],1
s2,1,0.000332,12.882287,[63 55] ; [ 6 27],[53.9205298 64.0794702] ; [15.0794702 17.9205298],1
d4,1,0.000768,11.315826,[95 23] ; [17 16],[87.52317881 30.47682119] ; [24.47682119  8.52317881],1
p9,1,0.00082,11.19641,[80 37] ; [11 20],[71.93918919 45.06081081] ; [19.06081081 11.93918919],1
p10,1,0.001064,10.713189,[71 46] ; [ 9 23],[62.81879195 54.18120805] ; [17.18120805 14.81879195],0
a7,1,0.001386,10.224323,[86 33] ; [14 19],[78.28947368 40.71052632] ; [21.71052632 11.28947368],0
d3,1,0.001554,10.01385,[85 33] ; [14 19],[77.36423841 40.63576159] ; [21.63576159 11.36423841],0
v2,1,0.002323,9.275051,[61 56] ; [ 7 25],[53.39597315 63.60402685] ; [14.60402685 17.39597315],0
v1,1,0.003625,8.462734,[59 60] ; [ 7 26],[51.67105263 67.32894737] ; [14.32894737 18.67105263],0
u3,1,0.00405,8.261228,[18 17] ; [ 1 13],[13.57142857 21.42857143] ; [5.42857143 8.57142857],0
s8,1,0.004071,8.251992,[50 68] ; [ 5 28],[42.98013245 75.01986755] ; [12.01986755 20.98013245],0
b5,1,0.005002,7.878714,[79 40] ; [13 20],[72.02631579 46.97368421] ; [19.97368421 13.02631579],0
p6,1,0.005141,7.829285,[45 71] ; [ 4 28],[38.40540541 77.59459459] ; [10.59459459 21.40540541],0
p8,1,0.005574,7.683167,[44 73] ; [ 4 29],[37.44 79.56] ; [10.56 22.44],0
n2,1,0.020447,5.373355,[29  7] ; [9 9],[25.33333333 10.66666667] ; [12.66666667  5.33333333],0
n3,1,0.024276,5.074836,[25  9] ; [ 7 10],[21.33333333 12.66666667] ; [10.66666667  6.33333333],0
d5,1,0.024463,5.061535,[94 24] ; [20 13],[89.08609272 28.91390728] ; [24.91390728  8.08609272],0
s3,1,0.029397,4.744186,[64 54] ; [10 21],[58.60402685 59.39597315] ; [15.39597315 15.60402685],0
a5,1,0.0318,4.609236,[88 31] ; [18 15],[82.98684211 36.01315789] ; [23.01315789  9.98684211],0
s5,1,0.040345,4.203301,[38 72] ; [ 5 27],[33.30985915 76.69014085] ; [ 9.69014085 22.30985915],0
p1,1,0.04399,4.056959,[  8 111] ; [ 6 27],[ 10.96052632 108.03947368] ; [ 3.03947368 29.96052632],0
p3,1,0.045552,3.998099,[53 66] ; [ 8 24],[48.07284768 70.92715232] ; [12.92715232 19.07284768],0
u1,1,0.118147,2.441713,[25 94] ; [ 3 30],[21.92105263 97.07894737] ; [ 6.07894737 26.92105263],0
a8,1,0.119436,2.424703,[19 84] ; [ 2 28],[16.26315789 86.73684211] ; [ 4.73684211 25.26315789],0
a2,1,0.139773,2.18046,[33 86] ; [ 5 28],[29.75 89.25] ; [ 8.25 24.75],0
v3,1,0.161139,1.963504,[46 67] ; [ 9 24],[42.56849315 70.43150685] ; [12.43150685 20.56849315],0
b2,1,0.164285,1.934337,[18 41] ; [12 14],[20.82352941 38.17647059] ; [ 9.17647059 16.82352941],0
b3,1,0.164285,1.934337,[18 41] ; [12 14],[20.82352941 38.17647059] ; [ 9.17647059 16.82352941],0
a6,1,0.167236,1.907545,[73 45] ; [16 17],[69.54966887 48.45033113] ; [19.45033113 13.54966887],0
u2,1,0.193502,1.69075,[14 20] ; [ 3 11],[12.04166667 21.95833333] ; [4.95833333 9.04166667],0
a3,1,0.288505,1.126587,[84 34] ; [19 12],[81.5704698 36.4295302] ; [21.4295302  9.5704698],0
b1,1,0.313014,1.017914,[64 55] ; [21 12],[66.54605263 52.45394737] ; [18.45394737 14.54605263],0
p12,1,0.318035,0.997009,[  3 115] ; [ 2 31],[  3.90728477 114.09271523] ; [ 1.09271523 31.90728477],0
d1,1,0.350708,0.870894,[65 54] ; [15 18],[62.63157895 56.36842105] ; [17.36842105 15.63157895],0
p5,1,0.361483,0.832734,[ 14 104] ; [ 2 30],[ 12.58666667 105.41333333] ; [ 3.41333333 28.58666667],0
n1,1,0.57253,0.318468,[18 16] ; [11  7],[18.96153846 15.03846154] ; [10.03846154  7.96153846],0
n5,1,0.583982,0.299841,[96 23] ; [28  5],[97.07894737 21.92105263] ; [26.92105263  6.07894737],0
s4,1,0.684288,0.165339,[ 18 100] ; [ 6 27],[18.75496689 99.24503311] ; [ 5.24503311 27.75496689],0
d2,1,0.773401,0.082903,[63 55] ; [18 14],[63.72 54.28] ; [17.28 14.72],0
a4,1,0.78567,0.07395,[57 62] ; [14 17],[56.32666667 62.67333333] ; [14.67333333 16.32666667],0
s1,1,0.88326,0.021561,[  8 110] ; [ 2 31],[  7.81456954 110.18543046] ; [ 2.18543046 30.81456954],0
b4,1,0.937905,0.006069,[64 55] ; [18 15],[64.19736842 54.80263158] ; [17.80263158 15.19736842],0
