Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,37.034616,[ 70 105] ; [80 23],[94.42446043 80.57553957] ; [55.57553957 47.42446043],1
p3,1,0.000343,12.819142,[ 64 119] ; [59 45],[ 78.42857143 104.57142857] ; [44.57142857 59.42857143],1
p5,1,0.004447,8.091629,[ 12 170] ; [18 86],[ 19.09090909 162.90909091] ; [10.90909091 93.09090909],0
r4,1,0.005399,7.740786,[164  20] ; [104   2],[170.04137931  13.95862069] ; [97.95862069  8.04137931],0
n5,1,0.01607,5.795207,[120  60] ; [84 21],[128.84210526  51.15789474] ; [75.15789474 29.84210526],0
s7,1,0.01706,5.690197,[ 68 108] ; [52 45],[77.36263736 98.63736264] ; [42.63736264 54.36263736],0
v4,1,0.035101,4.440252,[164  17] ; [103   3],[168.38675958  12.61324042] ; [98.61324042  7.38675958],0
v1,1,0.035666,4.413017,[86 96] ; [62 41],[94.5122807 87.4877193] ; [53.4877193 49.5122807],0
s8,1,0.042648,4.109302,[ 58 124] ; [46 59],[ 65.95121951 116.04878049] ; [38.04878049 66.95121951],0
a5,1,0.055068,3.680034,[107  77] ; [73 32],[114.60207612  69.39792388] ; [65.39792388 39.60207612],0
s2,1,0.0615,3.496458,[ 72 110] ; [53 51],[ 79.54545455 102.45454545] ; [45.45454545 58.54545455],0
p4,1,0.083342,2.998492,[84 98] ; [58 44],[91. 91.] ; [51. 51.],0
s4,1,0.088481,2.901786,[ 33 149] ; [11 93],[ 28. 154.] ; [16. 88.],0
p12,1,0.095669,2.776303,[  6 175] ; [ 8 95],[  8.92253521 172.07746479] ; [ 5.07746479 97.92253521],0
p7,1,0.105617,2.618615,[103  75] ; [69 33],[109.34285714  68.65714286] ; [62.65714286 39.34285714],0
d4,1,0.136236,2.219964,[118  66] ; [58 47],[112.05536332  71.94463668] ; [63.94463668 41.05536332],0
r2,1,0.140697,2.170321,[167  15] ; [102   4],[169.99305556  12.00694444] ; [99.00694444  6.99305556],0
s5,1,0.141214,2.164678,[ 49 129] ; [37 66],[ 54.47686833 123.52313167] ; [31.52313167 71.47686833],0
b4,1,0.161228,1.962674,[99 85] ; [66 40],[104.68965517  79.31034483] ; [60.31034483 45.68965517],0
a7,1,0.16515,1.926421,[128  56] ; [64 40],[122.66666667  61.33333333] ; [69.33333333 34.66666667],0
p8,1,0.167743,1.903,[79 99] ; [55 49],[84.58156028 93.41843972] ; [49.41843972 54.58156028],0
n2,1,0.185877,1.75,[38 12] ; [18  2],[40. 10.] ; [16.  4.],0
a3,1,0.186236,1.747142,[107  75] ; [70 35],[112.24390244  69.75609756] ; [64.75609756 40.24390244],0
n4,1,0.196894,1.665265,[129  55] ; [81 24],[133.70242215  50.29757785] ; [76.29757785 28.70242215],0
p1,1,0.21076,1.5662,[ 13 168] ; [12 92],[ 15.87719298 165.12280702] ; [ 9.12280702 94.87719298],0
n6,1,0.210822,1.565774,[139  42] ; [88 18],[143.16027875  37.83972125] ; [83.83972125 22.16027875],0
r3,1,0.241973,1.369064,[169  13] ; [102   4],[171.25694444  10.74305556] ; [99.74305556  6.25694444],0
p6,1,0.352638,0.863941,[ 53 126] ; [36 67],[ 56.4929078 122.5070922] ; [32.5070922 70.4929078],0
p10,1,0.354058,0.85886,[133  48] ; [80 22],[136.22968198  44.77031802] ; [76.77031802 25.22968198],0
a1,1,0.368804,0.807691,[  5 179] ; [  5 101],[  6.34482759 177.65517241] ; [  3.65517241 102.34482759],0
s3,1,0.388811,0.742658,[93 89] ; [57 44],[96.4664311 85.5335689] ; [53.5335689 47.4664311],0
d5,1,0.415015,0.66439,[108  76] ; [57 49],[104.68965517  79.31034483] ; [60.31034483 45.68965517],0
s6,1,0.415446,0.663162,[113  65] ; [71 33],[116.14184397  61.85815603] ; [67.85815603 36.14184397],0
n3,1,0.457346,0.552382,[35 15] ; [15  4],[36.23188406 13.76811594] ; [13.76811594  5.23188406],0
b2,1,0.459558,0.546972,[33 70] ; [23 38],[35.17073171 67.82926829] ; [20.82926829 40.17073171],0
