Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.028383,4.804642,[22 21] ; [ 8 23],[17.43243243 25.56756757] ; [12.56756757 18.43243243],0
r1,1,0.085647,2.954345,[38  8] ; [21 11],[34.79487179 11.20512821] ; [24.20512821  7.79487179],0
s8,1,0.093539,2.812386,[27 18] ; [13 19],[23.37662338 21.62337662] ; [16.62337662 15.37662338],0
d2,1,0.102286,2.669534,[19 26] ; [19 12],[22.5 22.5] ; [15.5 15.5],0
u3,1,0.115184,2.481618,[12  3] ; [5 5],[10.2  4.8] ; [6.8 3.2],0
p11,1,0.139465,2.183853,[32 14] ; [17 15],[28.8974359 17.1025641] ; [20.1025641 11.8974359],0
a7,1,0.143205,2.14318,[24 22] ; [22 10],[27.12820513 18.87179487] ; [18.87179487 13.12820513],0
u1,1,0.175902,1.83191,[ 6 40] ; [ 8 24],[ 8.25641026 37.74358974] ; [ 5.74358974 26.25641026],0
a2,1,0.175902,1.83191,[ 6 40] ; [ 8 24],[ 8.25641026 37.74358974] ; [ 5.74358974 26.25641026],0
s3,1,0.190841,1.711111,[39  6] ; [24  8],[36.81818182  8.18181818] ; [26.18181818  5.81818182],0
p10,1,0.197361,1.661793,[33 12] ; [19 13],[30.38961039 14.61038961] ; [21.61038961 10.38961039],0
p9,1,0.20388,1.614362,[35 10] ; [20 11],[32.56578947 12.43421053] ; [22.43421053  8.56578947],0
p7,1,0.239767,1.381961,[22 21] ; [12 20],[19.49333333 23.50666667] ; [14.50666667 17.49333333],0
n1,1,0.298698,1.08,[8 7] ; [4 8],[6.66666667 8.33333333] ; [5.33333333 6.66666667],0
b1,1,0.302977,1.061044,[19 27] ; [17 15],[21.23076923 24.76923077] ; [14.76923077 17.23076923],0
v3,1,0.309913,1.031046,[19 23] ; [10 20],[16.91666667 25.08333333] ; [12.08333333 17.91666667],0
b4,1,0.319263,0.991962,[25 21] ; [21 11],[27.12820513 18.87179487] ; [18.87179487 13.12820513],0
r3,1,0.323148,0.976161,[42  4] ; [31  1],[43.05128205  2.94871795] ; [29.94871795  2.05128205],0
r4,1,0.325313,0.967465,[41  5] ; [26  6],[39.51282051  6.48717949] ; [27.48717949  4.51282051],0
u4,1,0.357168,0.847826,[ 1 45] ; [ 2 30],[ 1.76923077 44.23076923] ; [ 1.23076923 30.76923077],0
v4,1,0.363534,0.82565,[43  3] ; [28  4],[41.87179487  4.12820513] ; [29.12820513  2.87179487],0
p12,1,0.380217,0.77,[ 3 42] ; [ 4 28],[ 4.09090909 40.90909091] ; [ 2.90909091 29.09090909],0
a5,1,0.389761,0.739688,[33 13] ; [20 12],[31.25641026 14.74358974] ; [21.74358974 10.25641026],0
a4,1,0.413956,0.667411,[23 23] ; [13 19],[21.23076923 24.76923077] ; [14.76923077 17.23076923],0
n4,1,0.467865,0.527015,[31 15] ; [19 13],[29.48717949 16.51282051] ; [20.51282051 11.48717949],0
p8,1,0.472405,0.516345,[11 35] ; [10 22],[12.38461538 33.61538462] ; [ 8.61538462 23.38461538],0
n3,1,0.5051,0.444205,[11  4] ; [8 5],[10.17857143  4.82142857] ; [8.82142857 4.17857143],0
s1,1,0.561453,0.337194,[ 5 40] ; [ 5 27],[ 5.84415584 39.15584416] ; [ 4.15584416 27.84415584],0
d1,1,0.569821,0.322981,[26 20] ; [16 16],[24.76923077 21.23076923] ; [17.23076923 14.76923077],0
s7,1,0.570526,0.321804,[26 16] ; [16 13],[24.84507042 17.15492958] ; [17.15492958 11.84507042],0
n5,1,0.599469,0.275797,[30 16] ; [19 13],[28.8974359 17.1025641] ; [20.1025641 11.8974359],0
b3,1,0.604252,0.268631,[ 9 23] ; [ 6 11],[ 9.79591837 22.20408163] ; [ 5.20408163 11.79591837],0
b2,1,0.604252,0.268631,[ 9 23] ; [ 6 11],[ 9.79591837 22.20408163] ; [ 5.20408163 11.79591837],0
p6,1,0.626772,0.236463,[15 30] ; [ 9 23],[14.02597403 30.97402597] ; [ 9.97402597 22.02597403],0
