Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,36.498418,[52  4] ; [13 25],[38.72340426 17.27659574] ; [26.27659574 11.72340426],1
s3,1,3.7e-05,17.008535,[45 14] ; [13 25],[35.27835052 23.72164948] ; [22.72164948 15.27835052],1
s2,1,0.001886,9.657287,[40 19] ; [14 25],[32.51020408 26.48979592] ; [21.48979592 17.51020408],0
r1,1,0.009846,6.662524,[52  7] ; [26 13],[46.95918367 12.04081633] ; [31.04081633  7.95918367],0
p8,1,0.012095,6.29686,[52  7] ; [27 13],[47.08080808 11.91919192] ; [31.91919192  8.08080808],0
r2,1,0.015799,5.825077,[56  2] ; [32  7],[52.6185567  5.3814433] ; [35.3814433  3.6185567],0
p7,1,0.042731,4.106018,[50  8] ; [27 12],[46.04123711 11.95876289] ; [30.95876289  8.04123711],0
a3,1,0.042832,4.102028,[50  9] ; [27 13],[45.88888889 13.11111111] ; [31.11111111  8.88888889],0
s6,1,0.046061,3.979367,[51  7] ; [25 10],[47.39784946 10.60215054] ; [28.60215054  6.39784946],0
d4,1,0.049386,3.862177,[54  5] ; [31  9],[50.65656566  8.34343434] ; [34.34343434  5.65656566],0
s4,1,0.065038,3.404017,[11 48] ; [ 2 35],[ 7.98958333 51.01041667] ; [ 5.01041667 31.98958333],0
d3,1,0.074651,3.177668,[44 15] ; [23 17],[39.92929293 19.07070707] ; [27.07070707 12.92929293],0
a8,1,0.089846,2.877123,[10 45] ; [ 2 33],[ 7.33333333 47.66666667] ; [ 4.66666667 30.33333333],0
v1,1,0.090484,2.865743,[44 14] ; [22 15],[40.29473684 17.70526316] ; [25.70526316 11.29473684],0
p4,1,0.095687,2.775998,[54  5] ; [32  8],[51.25252525  7.74747475] ; [34.74747475  5.25252525],0
r4,1,0.095813,2.773888,[55  4] ; [33  7],[52.44444444  6.55555556] ; [35.55555556  4.44444444],0
n1,1,0.096731,2.758636,[10  6] ; [1 4],[8.38095238 7.61904762] ; [2.61904762 2.38095238],0
a6,1,0.131159,2.278738,[34 25] ; [29 11],[37.54545455 21.45454545] ; [25.45454545 14.54545455],0
d5,1,0.136455,2.217491,[50  9] ; [29 11],[47.08080808 11.91919192] ; [31.91919192  8.08080808],0
b4,1,0.138175,2.198167,[31 28] ; [27 13],[34.56565657 24.43434343] ; [23.43434343 16.56565657],0
s1,1,0.144064,2.134,[ 6 53] ; [ 1 39],[ 4.17171717 54.82828283] ; [ 2.82828283 37.17171717],0
n4,1,0.176959,1.82298,[54  5] ; [33  7],[51.84848485  7.15151515] ; [35.15151515  4.84848485],0
p6,1,0.182959,1.773419,[39 19] ; [21 18],[35.87628866 22.12371134] ; [24.12371134 14.87628866],0
p3,1,0.189223,1.723659,[48 11] ; [28 12],[45.29292929 13.70707071] ; [30.70707071  9.29292929],0
d1,1,0.196554,1.667799,[40 19] ; [22 18],[36.94949495 22.05050505] ; [25.05050505 14.94949495],0
v3,1,0.238761,1.387895,[34 23] ; [18 20],[31.2 25.8] ; [20.8 17.2],0
p11,1,0.246044,1.345628,[50  9] ; [37  3],[51.84848485  7.15151515] ; [35.15151515  4.84848485],0
b5,1,0.24637,1.343771,[24 35] ; [21 19],[26.81818182 32.18181818] ; [18.18181818 21.81818182],0
a7,1,0.304252,1.055465,[44 15] ; [26 14],[41.71717172 17.28282828] ; [28.28282828 11.71717172],0
