Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,91.598225,[258  18] ; [29 35],[232.97647059  43.02352941] ; [54.02352941  9.97647059],1
n6,1,0.0,43.505512,[259  16] ; [41 22],[244.08284024  30.91715976] ; [55.91715976  7.08284024],1
p10,1,4e-06,21.462978,[242  28] ; [42 21],[230.27027027  39.72972973] ; [53.72972973  9.27027027],1
p4,1,8e-05,15.548216,[186  85] ; [26 36],[172.52852853  98.47147147] ; [39.47147147 22.52852853],1
p9,1,0.000125,14.712308,[242  28] ; [44 18],[232.59036145  37.40963855] ; [53.40963855  8.59036145],1
p11,1,0.000206,13.774073,[236  40] ; [42 22],[225.67058824  50.32941176] ; [52.32941176 11.67058824],1
s7,1,0.000271,13.260501,[162  94] ; [23 38],[149.40063091 106.59936909] ; [35.59936909 25.40063091],1
v1,1,0.001072,10.698064,[194  78] ; [32 32],[182.95238095  89.04761905] ; [43.04761905 20.95238095],0
p3,1,0.00358,8.485474,[167 105] ; [26 37],[156.70447761 115.29552239] ; [36.29552239 26.70447761],0
p7,1,0.006133,7.510706,[194  73] ; [34 28],[185.03343465  81.96656535] ; [42.96656535 19.03343465],0
s4,1,0.006412,7.430609,[ 29 243] ; [15 49],[ 35.61904762 236.38095238] ; [ 8.38095238 55.61904762],0
s8,1,0.010394,6.566007,[154 117] ; [25 39],[144.80298507 126.19701493] ; [34.19701493 29.80298507],0
s2,1,0.014611,5.962795,[160 111] ; [27 37],[151.27462687 119.72537313] ; [35.72537313 28.27462687],0
a4,1,0.015118,5.902717,[136 138] ; [21 43],[127.27218935 146.72781065] ; [29.72781065 34.27218935],0
p6,1,0.027748,4.843663,[113 156] ; [16 44],[105.47416413 163.52583587] ; [23.52583587 36.47416413],0
n1,1,0.028791,4.780038,[17 26] ; [ 2 16],[13.39344262 29.60655738] ; [ 5.60655738 12.39344262],0
a2,1,0.033068,4.542238,[ 79 197] ; [10 54],[ 72.24705882 203.75294118] ; [16.75294118 47.24705882],0
s6,1,0.051564,3.789856,[195  73] ; [38 25],[188.65256798  79.34743202] ; [44.34743202 18.65256798],0
p2,1,0.052223,3.76862,[235  38] ; [48 15],[229.9375  43.0625] ; [53.0625  9.9375],0
b4,1,0.064704,3.412499,[164 112] ; [46 18],[170.47058824 105.52941176] ; [39.52941176 24.47058824],0
n2,1,0.067945,3.331979,[38  8] ; [11  7],[35.21875 10.78125] ; [13.78125  4.21875],0
s3,1,0.07243,3.227065,[165 103] ; [31 32],[158.69486405 109.30513595] ; [37.30513595 25.69486405],0
a3,1,0.091366,2.850131,[211  62] ; [43 21],[205.76261128  67.23738872] ; [48.23738872 15.76261128],0
u1,1,0.095942,2.771739,[ 60 216] ; [ 8 56],[ 55.2 220.8] ; [12.8 51.2],0
p5,1,0.105461,2.620956,[ 49 225] ; [ 6 57],[ 44.71810089 229.28189911] ; [10.28189911 52.71810089],0
d2,1,0.125278,2.350059,[149 125] ; [28 36],[143.4852071 130.5147929] ; [33.5147929 30.4852071],0
a8,1,0.126129,2.33951,[ 39 203] ; [ 5 55],[ 35.25827815 206.74172185] ; [ 8.74172185 51.25827815],0
b5,1,0.144973,2.12436,[158 118] ; [43 21],[163.16470588 112.83529412] ; [37.83529412 26.16470588],0
