Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.004822,7.945067,[23 21] ; [23  4],[28.50704225 15.49295775] ; [17.49295775  9.50704225],0
d1,1,0.005982,7.555841,[12 33] ; [17 12],[17.63513514 27.36486486] ; [11.36486486 17.63513514],0
s5,1,0.00873,6.877193,[ 5 40] ; [10 17],[ 9.375 35.625] ; [ 5.625 21.375],0
d2,1,0.013576,6.092439,[12 33] ; [16 13],[17.02702703 27.97297297] ; [10.97297297 18.02702703],0
d5,1,0.015722,5.83367,[25 20] ; [24  5],[29.7972973 15.2027027] ; [19.2027027  9.7972973],0
s2,1,0.016447,5.754421,[13 32] ; [16 12],[17.87671233 27.12328767] ; [11.12328767 16.87671233],0
s6,1,0.019006,5.500952,[14 31] ; [16 11],[18.75 26.25] ; [11.25 15.75],0
p7,1,0.024737,5.042211,[17 25] ; [19  9],[21.6 20.4] ; [14.4 13.6],0
v3,1,0.028517,4.796521,[ 7 38] ; [11 18],[10.94594595 34.05405405] ; [ 7.05405405 21.94594595],0
p6,1,0.03267,4.562991,[ 7 37] ; [11 18],[10.84931507 33.15068493] ; [ 7.15068493 21.84931507],0
p11,1,0.059183,3.560121,[28 17] ; [24  5],[31.62162162 13.37837838] ; [20.37837838  8.62162162],0
a3,1,0.076488,3.137988,[25 20] ; [22  7],[28.58108108 16.41891892] ; [18.41891892 10.58108108],0
a4,1,0.10686,2.600051,[12 33] ; [13 16],[15.2027027 29.7972973] ; [ 9.7972973 19.2027027],0
v1,1,0.122885,2.380165,[14 30] ; [14 14],[17.11111111 26.88888889] ; [10.88888889 17.11111111],0
u1,1,0.150358,2.06862,[ 2 43] ; [ 4 25],[ 3.64864865 41.35135135] ; [ 2.35135135 26.64864865],0
a2,1,0.152682,2.045246,[ 3 42] ; [ 5 24],[ 4.86486486 40.13513514] ; [ 3.13513514 25.86486486],0
n4,1,0.1812,1.787753,[24 21] ; [20  9],[26.75675676 18.24324324] ; [17.24324324 11.75675676],0
n1,1,0.212977,1.551073,[ 9 10] ; [3 9],[ 7.35483871 11.64516129] ; [4.64516129 7.35483871],0
u2,1,0.250478,1.320635,[12  8] ; [2 4],[10.76923077  9.23076923] ; [3.23076923 2.76923077],0
s7,1,0.258624,1.276109,[18 27] ; [14 12],[20.28169014 24.71830986] ; [11.71830986 14.28169014],0
s3,1,0.263097,1.252389,[16 28] ; [13 13],[18.22857143 25.77142857] ; [10.77142857 15.22857143],0
n5,1,0.315286,1.008403,[30 15] ; [21  6],[31.875 13.125] ; [19.125  7.875],0
a7,1,0.354571,0.857029,[23 22] ; [18 11],[24.93243243 20.06756757] ; [16.06756757 12.93243243],0
n2,1,0.355363,0.854214,[13  6] ; [10  2],[14.09677419  4.90322581] ; [8.90322581 3.09677419],0
r1,1,0.357843,0.845449,[13 32] ; [11 17],[14.79452055 30.20547945] ; [ 9.20547945 18.79452055],0
d4,1,0.398195,0.713769,[30 15] ; [22  7],[31.62162162 13.37837838] ; [20.37837838  8.62162162],0
b4,1,0.434152,0.61169,[27 18] ; [20  9],[28.58108108 16.41891892] ; [18.41891892 10.58108108],0
a5,1,0.459006,0.548317,[24 21] ; [18 11],[25.54054054 19.45945946] ; [16.45945946 12.54054054],0
p2,1,0.462646,0.539486,[33 10] ; [20  9],[31.65277778 11.34722222] ; [21.34722222  7.65277778],0
b2,1,0.518605,0.416667,[ 8 19] ; [ 7 11],[ 9. 18.] ; [ 6. 12.],0
b3,1,0.518605,0.416667,[ 8 19] ; [ 7 11],[ 9. 18.] ; [ 6. 12.],0
s8,1,0.541586,0.372607,[13 32] ; [10 18],[14.17808219 30.82191781] ; [ 8.82191781 19.17808219],0
p1,1,0.545335,0.365741,[ 5 40] ; [ 2 27],[ 4.25675676 40.74324324] ; [ 2.74324324 26.25675676],0
a1,1,0.550042,0.357241,[ 3 42] ; [ 1 28],[ 2.43243243 42.56756757] ; [ 1.56756757 27.43243243],0
u3,1,0.579997,0.30624,[ 9 11] ; [4 3],[ 9.62962963 10.37037037] ; [3.37037037 3.62962963],0
d3,1,0.593858,0.28436,[23 21] ; [17 12],[24.10958904 19.89041096] ; [15.89041096 13.10958904],0
a8,1,0.611643,0.257789,[ 2 42] ; [ 2 25],[ 2.47887324 41.52112676] ; [ 1.52112676 25.47887324],0
p9,1,0.620549,0.245097,[36  8] ; [25  4],[36.76712329  7.23287671] ; [24.23287671  4.76712329],0
b5,1,0.670892,0.180561,[21 24] ; [15 14],[21.89189189 23.10810811] ; [14.10810811 14.89189189],0
v4,1,0.702357,0.146032,[32 13] ; [16  8],[31.30434783 13.69565217] ; [16.69565217  7.30434783],0
s4,1,0.754877,0.097479,[ 8 37] ; [ 6 23],[ 8.51351351 36.48648649] ; [ 5.48648649 23.51351351],0
n6,1,0.795232,0.067352,[28 16] ; [18  9],[28.50704225 15.49295775] ; [17.49295775  9.50704225],0
b1,1,0.811782,0.056705,[23 22] ; [14 15],[22.5 22.5] ; [14.5 14.5],0
p3,1,0.812545,0.056237,[14 30] ; [10 19],[14.46575342 29.53424658] ; [ 9.53424658 19.46575342],0
s1,1,0.83202,0.044991,[ 2 43] ; [ 1 28],[ 1.82432432 43.17567568] ; [ 1.17567568 27.82432432],0
p4,1,0.868451,0.027432,[20 25] ; [13 15],[20.34246575 24.65753425] ; [12.65753425 15.34246575],0
r2,1,0.872848,0.025614,[29 16] ; [15  9],[28.69565217 16.30434783] ; [15.30434783  8.69565217],0
a6,1,0.876844,0.024016,[21 24] ; [13 16],[20.67567568 24.32432432] ; [13.32432432 15.67567568],0
n3,1,0.919347,0.010253,[10  9] ; [6 5],[10.13333333  8.86666667] ; [5.86666667 5.13333333],0
p8,1,0.951642,0.003678,[18 27] ; [11 17],[17.87671233 27.12328767] ; [11.12328767 16.87671233],0
p5,1,0.984794,0.000363,[ 6 38] ; [ 4 25],[ 6.02739726 37.97260274] ; [ 3.97260274 25.02739726],0
