Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.00013,14.639135,[ 3 14] ; [22  7],[9.23913043 7.76086957] ; [15.76086957 13.23913043],1
s5,1,0.000483,12.179218,[ 2 15] ; [16  8],[7.46341463 9.53658537] ; [10.53658537 13.46341463],1
s7,1,0.001792,9.7509,[ 4 13] ; [20  8],[9.06666667 7.93333333] ; [14.93333333 13.06666667],0
v4,1,0.003702,8.424567,[11  6] ; [28  1],[14.41304348  2.58695652] ; [24.58695652  4.41304348],0
s8,1,0.006725,7.345079,[ 2 15] ; [15 14],[ 6.2826087 10.7173913] ; [10.7173913 18.2826087],0
r2,1,0.011889,6.327311,[9 7] ; [25  3],[12.36363636  3.63636364] ; [21.63636364  6.36363636],0
p6,1,0.016777,5.719538,[ 2 15] ; [13 15],[ 5.66666667 11.33333333] ; [ 9.33333333 18.66666667],0
p10,1,0.024303,5.072852,[8 9] ; [23  6],[11.45652174  5.54347826] ; [19.54347826  9.45652174],0
p9,1,0.036134,4.390782,[9 8] ; [23  5],[12.08888889  4.91111111] ; [19.91111111  8.08888889],0
s6,1,0.036338,4.381158,[8 9] ; [21  6],[11.20454545  5.79545455] ; [17.79545455  9.20454545],0
r4,1,0.046991,3.945701,[ 6 11] ; [19 10],[9.23913043 7.76086957] ; [15.76086957 13.23913043],0
d1,1,0.096921,2.755498,[ 4 13] ; [14 15],[ 6.65217391 10.34782609] ; [11.34782609 17.65217391],0
p8,1,0.143406,2.141021,[ 5 12] ; [14 13],[7.34090909 9.65909091] ; [11.65909091 15.34090909],0
a7,1,0.167351,1.906513,[8 9] ; [19  9],[10.2  6.8] ; [16.8 11.2],0
a6,1,0.209756,1.573111,[ 5 12] ; [14 15],[7.02173913 9.97826087] ; [11.97826087 17.02173913],0
b5,1,0.219723,1.506178,[8 9] ; [19 10],[9.97826087 7.02173913] ; [17.02173913 11.97826087],0
b4,1,0.219723,1.506178,[8 9] ; [19 10],[9.97826087 7.02173913] ; [17.02173913 11.97826087],0
v1,1,0.219851,1.505341,[ 4 13] ; [12 17],[ 5.91304348 11.08695652] ; [10.08695652 18.91304348],0
n6,1,0.225413,1.469574,[10  7] ; [22  7],[11.82608696  5.17391304] ; [20.17391304  8.82608696],0
n2,1,0.236958,1.398601,[7 4] ; [11  2],[8.25 2.75] ; [9.75 3.25],0
d5,1,0.25577,1.291509,[10  7] ; [21  7],[11.71111111  5.28888889] ; [19.28888889  8.71111111],0
p2,1,0.276231,1.185539,[11  6] ; [23  6],[12.56521739  4.43478261] ; [21.43478261  7.56521739],0
a5,1,0.280212,1.166062,[ 6 11] ; [15 14],[7.76086957 9.23913043] ; [13.23913043 15.76086957],0
r3,1,0.334068,0.933063,[12  5] ; [24  5],[13.30434783  3.69565217] ; [22.69565217  6.30434783],0
n3,1,0.3411,0.906294,[8 3] ; [7 6],[6.875 4.125] ; [8.125 4.875],0
d4,1,0.417292,0.657929,[11  6] ; [22  7],[12.19565217  4.80434783] ; [20.80434783  8.19565217],0
u3,1,0.452651,0.564004,[5 5] ; [11  6],[5.92592593 4.07407407] ; [10.07407407  6.92592593],0
n4,1,0.489402,0.477841,[ 7 10] ; [15 14],[8.13043478 8.86956522] ; [13.86956522 15.13043478],0
d2,1,0.543925,0.368314,[8 9] ; [11 18],[7.02173913 9.97826087] ; [11.97826087 17.02173913],0
n5,1,0.55816,0.342901,[12  5] ; [18 11],[11.08695652  5.91304348] ; [18.91304348 10.08695652],0
b2,1,0.602332,0.271493,[5 8] ; [ 5 12],[4.33333333 8.66666667] ; [ 5.66666667 11.33333333],0
b3,1,0.602332,0.271493,[5 8] ; [ 5 12],[4.33333333 8.66666667] ; [ 5.66666667 11.33333333],0
p1,1,0.60413,0.268811,[ 1 16] ; [ 3 26],[ 1.47826087 15.52173913] ; [ 2.52173913 26.47826087],0
s1,1,0.60413,0.268811,[ 1 16] ; [ 3 26],[ 1.47826087 15.52173913] ; [ 2.52173913 26.47826087],0
d3,1,0.608757,0.261988,[9 8] ; [17 11],[9.82222222 7.17777778] ; [16.17777778 11.82222222],0
p11,1,0.649836,0.206107,[10  7] ; [19 10],[10.7173913  6.2826087] ; [18.2826087 10.7173913],0
p7,1,0.651111,0.204503,[10  7] ; [14 13],[9.27272727 7.72727273] ; [14.72727273 12.27272727],0
v2,1,0.663687,0.189076,[ 5 12] ; [10 18],[ 5.66666667 11.33333333] ; [ 9.33333333 18.66666667],0
p4,1,0.683135,0.166618,[ 6 11] ; [12 17],[ 6.65217391 10.34782609] ; [11.34782609 17.65217391],0
a1,1,0.695984,0.152683,[ 1 16] ; [ 1 28],[ 0.73913043 16.26086957] ; [ 1.26086957 27.73913043],0
n1,1,0.772059,0.083916,[4 7] ; [4 9],[3.66666667 7.33333333] ; [4.33333333 8.66666667],0
p3,1,0.827662,0.047394,[ 7 10] ; [11 18],[ 6.65217391 10.34782609] ; [11.34782609 17.65217391],0
b1,1,0.827662,0.047394,[ 7 10] ; [11 18],[ 6.65217391 10.34782609] ; [11.34782609 17.65217391],0
v3,1,0.876261,0.024246,[ 3 13] ; [ 6 23],[ 3.2 12.8] ; [ 5.8 23.2],0
u2,1,0.882577,0.021816,[5 5] ; [9 8],[5.18518519 4.81481481] ; [8.81481481 8.18518519],0
a4,1,0.894407,0.017617,[ 5 12] ; [ 8 21],[ 4.80434783 12.19565217] ; [ 8.19565217 20.80434783],0
a3,1,0.98924,0.000182,[ 7 10] ; [12 17],[7.02173913 9.97826087] ; [11.97826087 17.02173913],0
