Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,2e-06,22.604726,[37 14] ; [ 4 22],[27.15584416 23.84415584] ; [13.84415584 12.15584416],1
p6,1,3e-06,21.59345,[37 14] ; [ 4 21],[27.51315789 23.48684211] ; [13.48684211 11.51315789],1
p7,1,2.7e-05,17.651284,[44  6] ; [10 14],[36.48648649 13.51351351] ; [17.51351351  6.48648649],1
p8,1,0.000741,11.383929,[34 17] ; [ 6 18],[27.2 23.8] ; [12.8 11.2],1
d1,1,0.001042,10.751131,[39 12] ; [10 16],[32.45454545 18.54545455] ; [16.54545455  9.45454545],0
d3,1,0.001387,10.222631,[43  8] ; [13 13],[37.09090909 13.90909091] ; [18.90909091  7.09090909],0
d5,1,0.003019,8.795906,[47  4] ; [17  9],[42.38961039  8.61038961] ; [21.61038961  4.38961039],0
r1,1,0.00507,7.854185,[44  7] ; [15 11],[39.07792208 11.92207792] ; [19.92207792  6.07792208],0
a2,1,0.008926,6.837491,[15 36] ; [ 1 25],[10.5974026 40.4025974] ; [ 5.4025974 20.5974026],0
p2,1,0.01333,6.12484,[44  7] ; [16 10],[39.74025974 11.25974026] ; [20.25974026  5.74025974],0
d2,1,0.042989,4.095827,[32 19] ; [10 16],[27.81818182 23.18181818] ; [14.18181818 11.81818182],0
a5,1,0.045122,4.014059,[42  9] ; [16 10],[38.41558442 12.58441558] ; [19.58441558  6.41558442],0
a3,1,0.056769,3.629336,[40 11] ; [15 11],[36.42857143 14.57142857] ; [18.57142857  7.42857143],0
u1,1,0.062202,3.477669,[13 38] ; [ 2 24],[ 9.93506494 41.06493506] ; [ 5.06493506 20.93506494],0
a4,1,0.063366,3.447024,[31 20] ; [10 16],[27.15584416 23.84415584] ; [13.84415584 12.15584416],0
n4,1,0.145394,2.11992,[36 15] ; [14 12],[33.11688312 17.88311688] ; [16.88311688  9.11688312],0
v1,1,0.169552,1.886901,[30 21] ; [11 15],[27.15584416 23.84415584] ; [13.84415584 12.15584416],0
n6,1,0.19558,1.675078,[45  6] ; [20  6],[43.05194805  7.94805195] ; [21.94805195  4.05194805],0
d4,1,0.19558,1.675078,[45  6] ; [20  6],[43.05194805  7.94805195] ; [21.94805195  4.05194805],0
r4,1,0.199578,1.64546,[49  2] ; [23  3],[47.68831169  3.31168831] ; [24.31168831  1.68831169],0
a6,1,0.221462,1.49487,[31 20] ; [12 14],[28.48051948 22.51948052] ; [14.51948052 11.48051948],0
n5,1,0.239558,1.383192,[38 13] ; [16 10],[35.76623377 15.23376623] ; [18.23376623  7.76623377],0
v3,1,0.334212,0.932507,[19 31] ; [ 7 19],[17.10526316 32.89473684] ; [ 8.89473684 17.10526316],0
s7,1,0.341583,0.904482,[38 10] ; [18  8],[36.32432432 11.67567568] ; [19.67567568  6.32432432],0
p1,1,0.435821,0.607262,[ 7 44] ; [ 2 24],[ 5.96103896 45.03896104] ; [ 3.03896104 22.96103896],0
b1,1,0.46622,0.53092,[20 31] ; [ 8 18],[18.54545455 32.45454545] ; [ 9.45454545 16.54545455],0
n3,1,0.492519,0.471018,[9 5] ; [7 2],[9.73913043 4.26086957] ; [6.26086957 2.73913043],0
r3,1,0.494051,0.467692,[48  2] ; [24  2],[47.36842105  2.63157895] ; [24.63157895  1.36842105],0
s6,1,0.494051,0.467692,[48  2] ; [24  2],[47.36842105  2.63157895] ; [24.63157895  1.36842105],0
p11,1,0.51596,0.421961,[37 14] ; [17  9],[35.76623377 15.23376623] ; [18.23376623  7.76623377],0
s2,1,0.517013,0.419848,[40 11] ; [22  4],[41.06493506  9.93506494] ; [20.93506494  5.06493506],0
s3,1,0.539382,0.376685,[38 13] ; [21  5],[39.07792208 11.92207792] ; [19.92207792  6.07792208],0
a7,1,0.548059,0.360806,[33 18] ; [15 11],[31.79220779 19.20779221] ; [16.20779221  9.79220779],0
b4,1,0.641067,0.217349,[36 15] ; [17  9],[35.1038961 15.8961039] ; [17.8961039  8.1038961],0
s1,1,0.703385,0.144975,[ 3 48] ; [ 1 25],[ 2.64935065 48.35064935] ; [ 1.35064935 24.64935065],0
p9,1,0.79833,0.065285,[46  5] ; [23  2],[46.30263158  4.69736842] ; [22.69736842  2.30263158],0
n1,1,0.808605,0.058673,[ 4 10] ; [3 6],[4.26086957 9.73913043] ; [2.73913043 6.26086957],0
p10,1,0.844018,0.038713,[44  7] ; [22  4],[43.71428571  7.28571429] ; [22.28571429  3.71428571],0
b2,1,0.894876,0.01746,[ 8 22] ; [ 4 10],[ 8.18181818 21.81818182] ; [ 3.81818182 10.18181818],0
b3,1,0.894876,0.01746,[ 8 22] ; [ 4 10],[ 8.18181818 21.81818182] ; [ 3.81818182 10.18181818],0
s8,1,0.924113,0.009073,[30 21] ; [15 11],[29.80519481 21.19480519] ; [15.19480519 10.80519481],0
b5,1,0.929883,0.007743,[28 23] ; [14 12],[27.81818182 23.18181818] ; [14.18181818 11.81818182],0
v2,1,0.936859,0.006276,[25 26] ; [12 12],[25.16 25.84] ; [11.84 12.16],0
p12,1,0.981371,0.000545,[ 4 47] ; [ 2 24],[ 3.97402597 47.02597403] ; [ 2.02597403 23.97402597],0
v4,1,0.987096,0.000262,[49  2] ; [25  1],[49.01298701  1.98701299] ; [24.98701299  1.01298701],0
r2,1,0.987096,0.000262,[49  2] ; [25  1],[49.01298701  1.98701299] ; [24.98701299  1.01298701],0
u3,1,1.0,0.0,[7 4] ; [7 4],[7. 4.] ; [7. 4.],0
u2,1,1.0,0.0,[5 6] ; [5 6],[5. 6.] ; [5. 6.],0
