Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,58.356588,[153 102] ; [ 36 128],[115.02386635 139.97613365] ; [73.97613365 90.02386635],1
v1,1,2.2e-05,18.045297,[179  79] ; [81 85],[158.20754717  99.79245283] ; [101.79245283  64.20754717],1
b1,1,0.001513,10.063012,[ 86 177] ; [81 88],[101.66898148 161.33101852] ; [ 65.33101852 103.66898148],0
a5,1,0.001716,9.831365,[225  38] ; [124  45],[212.46990741  50.53009259] ; [136.53009259  32.46990741],0
a3,1,0.004467,8.083337,[209  54] ; [113  55],[196.48723898  66.51276102] ; [125.51276102  42.48723898],0
s4,1,0.005856,7.59424,[ 37 223] ; [ 41 124],[ 47.71764706 212.28235294] ; [ 30.28235294 134.71764706],0
p12,1,0.014123,6.022663,[ 35 228] ; [ 10 159],[ 27.39583333 235.60416667] ; [ 17.60416667 151.39583333],0
a2,1,0.017794,5.6163,[ 87 176] ; [ 38 131],[ 76.09953704 186.90046296] ; [ 48.90046296 120.09953704],0
d2,1,0.018065,5.589846,[159 103] ; [83 86],[147.10904872 114.89095128] ; [94.89095128 74.10904872],0
s1,1,0.024586,5.052785,[  5 256] ; [ 10 156],[  9.16861827 251.83138173] ; [  5.83138173 160.16861827],0
a7,1,0.031288,4.637117,[211  51] ; [121  48],[201.81902552  60.18097448] ; [130.18097448  38.81902552],0
a6,1,0.036468,4.375084,[193  70] ; [108  61],[183.24768519  79.75231481] ; [117.75231481  51.24768519],0
d5,1,0.048013,3.90952,[235  28] ; [139  29],[228.21809745  34.78190255] ; [145.78190255  22.21809745],0
d1,1,0.051828,3.781296,[187  76] ; [105  64],[177.76851852  85.23148148] ; [114.23148148  54.76851852],0
u1,1,0.054998,3.682153,[ 71 192] ; [ 32 137],[ 62.70601852 200.29398148] ; [ 40.29398148 128.70601852],0
n3,1,0.055708,3.660775,[33  7] ; [20 12],[29.44444444 10.55555556] ; [23.55555556  8.44444444],0
a1,1,0.072784,3.219098,[ 16 247] ; [  4 165],[ 12.17592593 250.82407407] ; [  7.82407407 161.17592593],0
s3,1,0.082029,3.024239,[145 112] ; [109  59],[153.59529412 103.40470588] ; [100.40470588  67.59529412],0
p11,1,0.104574,2.634359,[223  40] ; [133  36],[216.73148148  46.26851852] ; [139.26851852  29.73148148],0
d4,1,0.128075,2.315687,[230  33] ; [138  30],[224.55684455  38.44315545] ; [143.44315545  24.55684455],0
p9,1,0.130182,2.290334,[235  26] ; [144  25],[230.04418605  30.95581395] ; [148.95581395  20.04418605],0
n2,1,0.134601,2.238623,[31  8] ; [21 12],[28.16666667 10.83333333] ; [23.83333333  9.16666667],0
p3,1,0.161635,1.958861,[186  77] ; [108  60],[179.40139211  83.59860789] ; [114.59860789  53.40139211],0
u2,1,0.228661,1.449174,[34 19] ; [29 26],[30.91666667 22.08333333] ; [32.08333333 22.91666667],0
p8,1,0.240094,1.380039,[179  82] ; [106  62],[173.39160839  87.60839161] ; [111.60839161  56.39160839],0
r4,1,0.269286,1.22038,[257   6] ; [162   7],[255.08564815   7.91435185] ; [163.91435185   5.08564815],0
p10,1,0.276913,1.182178,[231  31] ; [142  26],[227.26976744  34.73023256] ; [145.73023256  22.26976744],0
v4,1,0.306465,1.045848,[253   9] ; [166   3],[254.70533643   7.29466357] ; [164.29466357   4.70533643],0
u4,1,0.309381,1.033315,[  9 254] ; [  3 166],[  7.30555556 255.69444444] ; [  4.69444444 164.30555556],0
p2,1,0.319304,0.991795,[241  22] ; [150  19],[238.03935185  24.96064815] ; [152.96064815  16.03935185],0
