Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,34.081118,[30  7] ; [13 49],[16.07070707 20.92929293] ; [26.92929293 35.07070707],1
p8,1,0.032271,4.584041,[14 24] ; [11 51],[ 9.5 28.5] ; [15.5 46.5],0
v4,1,0.03325,4.532837,[32  6] ; [40 22],[27.36 10.64] ; [44.64 17.36],0
d4,1,0.037261,4.338446,[30  8] ; [37 26],[25.20792079 12.79207921] ; [41.79207921 21.20792079],0
s2,1,0.048514,3.892105,[ 9 29] ; [ 6 58],[ 5.58823529 32.41176471] ; [ 9.41176471 54.58823529],0
p6,1,0.051729,3.784516,[11 27] ; [ 8 53],[ 7.29292929 30.70707071] ; [11.70707071 49.29292929],0
n2,1,0.076638,3.134796,[8 3] ; [12 17],[5.5 5.5] ; [14.5 14.5],0
u3,1,0.082916,3.006794,[7 7] ; [ 6 20],[4.55 9.45] ; [ 8.45 17.55],0
r1,1,0.099318,2.716469,[23 15] ; [27 35],[19. 19.] ; [31. 31.],0
r2,1,0.112191,2.523087,[31  5] ; [44 17],[27.83505155  8.16494845] ; [47.16494845 13.83505155],0
r4,1,0.124751,2.35663,[22 16] ; [27 37],[18.25490196 19.74509804] ; [30.74509804 33.25490196],0
s7,1,0.129032,2.304115,[ 9 28] ; [ 7 50],[ 6.29787234 30.70212766] ; [ 9.70212766 47.29787234],0
n6,1,0.147097,2.102102,[22 15] ; [28 35],[18.5 18.5] ; [31.5 31.5],0
a7,1,0.181887,1.782134,[25 12] ; [34 29],[21.83 15.17] ; [37.17 25.83],0
a6,1,0.193769,1.688726,[20 18] ; [42 22],[23.09803922 14.90196078] ; [38.90196078 25.09803922],0
b5,1,0.223504,1.481728,[26 12] ; [36 28],[23.09803922 14.90196078] ; [38.90196078 25.09803922],0
n3,1,0.235461,1.407568,[7 4] ; [11 15],[5.35135135 5.64864865] ; [12.64864865 13.35135135],0
p2,1,0.260493,1.266137,[21 17] ; [28 36],[18.25490196 19.74509804] ; [30.74509804 33.25490196],0
s5,1,0.262076,1.257758,[ 4 33] ; [ 3 59],[ 2.61616162 34.38383838] ; [ 4.38383838 57.61616162],0
v2,1,0.281186,1.161348,[12 25] ; [14 48],[ 9.71717172 27.28282828] ; [16.28282828 45.71717172],0
p7,1,0.290003,1.119607,[15 22] ; [19 44],[12.58 24.42] ; [21.42 41.58],0
v1,1,0.297454,1.085572,[12 26] ; [14 49],[ 9.78217822 28.21782178] ; [16.21782178 46.78217822],0
a1,1,0.328636,0.954266,[ 2 36] ; [ 7 57],[ 3.35294118 34.64705882] ; [ 5.64705882 58.35294118],0
r3,1,0.330095,0.948526,[26 12] ; [37 26],[23.7029703 14.2970297] ; [39.2970297 23.7029703],0
