Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,52.973796,[255  81] ; [42 68],[223.74887892 112.25112108] ; [73.25112108 36.74887892],1
d3,1,0.0,28.81408,[264  73] ; [57 53],[242.00671141  94.99328859] ; [78.99328859 31.00671141],1
b5,1,8e-06,19.844886,[211 127] ; [42 68],[190.87946429 147.12053571] ; [62.12053571 47.87946429],1
a2,1,2e-05,18.19101,[ 90 248] ; [  8 102],[ 73.9375 264.0625] ; [24.0625 85.9375],1
u1,1,0.00079,11.264709,[ 68 270] ; [  7 103],[ 56.58482143 281.41517857] ; [18.41517857 91.58482143],1
n2,1,0.007017,7.268673,[44  7] ; [14 10],[39.44 11.56] ; [18.56  5.44],0
b1,1,0.022814,5.182642,[113 225] ; [50 60],[122.97767857 215.02232143] ; [40.02232143 69.97767857],0
r1,1,0.033928,4.498313,[291  45] ; [86 24],[284.01793722  51.98206278] ; [92.98206278 17.01793722],0
d1,1,0.041141,4.170191,[221 117] ; [60 50],[212.00446429 125.99553571] ; [68.99553571 41.00446429],0
s8,1,0.044885,4.022966,[154 179] ; [63 47],[163.11738149 169.88261851] ; [53.88261851 56.11738149],0
u3,1,0.046928,3.947962,[58 37] ; [16 22],[52.85714286 42.14285714] ; [21.14285714 16.85714286],0
d4,1,0.079779,3.069399,[287  50] ; [85 24],[281.08520179  55.91479821] ; [90.91479821 18.08520179],0
s5,1,0.081902,3.026739,[119 205] ; [49 57],[126.58604651 197.41395349] ; [41.41395349 64.58604651],0
b3,1,0.083858,2.988491,[ 70 133] ; [31 36],[ 75.93703704 127.06296296] ; [25.06296296 41.93703704],0
b2,1,0.083858,2.988491,[ 70 133] ; [31 36],[ 75.93703704 127.06296296] ; [25.06296296 41.93703704],0
s4,1,0.086359,2.940959,[ 49 282] ; [24 86],[ 54.79138322 276.20861678] ; [18.20861678 91.79138322],0
p12,1,0.090828,2.859641,[ 37 299] ; [  6 103],[ 32.46741573 303.53258427] ; [10.53258427 98.46741573],0
d5,1,0.105632,2.618384,[280  57] ; [83 26],[274.28475336  62.71524664] ; [88.71524664 20.28475336],0
v1,1,0.156551,2.007233,[201 129] ; [58 51],[194.69248292 135.30751708] ; [64.30751708 44.69248292],0
