Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,1e-06,25.234912,[24 29] ; [75 13],[37.21276596 15.78723404] ; [61.78723404 26.21276596],1
p10,1,1e-06,25.061849,[19 35] ; [66 19],[33.02158273 20.97841727] ; [51.97841727 33.02158273],1
r3,1,1.7e-05,18.491411,[32 24] ; [77 10],[42.68531469 13.31468531] ; [66.31468531 20.68531469],1
p2,1,0.000223,13.624777,[25 31] ; [64 21],[35.34751773 20.65248227] ; [53.65248227 31.34751773],1
r4,1,0.000825,11.183232,[19 37] ; [55 33],[28.77777778 27.22222222] ; [45.22222222 42.77777778],1
s6,1,0.001577,9.986887,[12 44] ; [41 45],[20.90140845 35.09859155] ; [32.09859155 53.90140845],0
p8,1,0.003168,8.708328,[11 43] ; [39 48],[19.14893617 34.85106383] ; [30.85106383 56.14893617],0
n6,1,0.008521,6.920592,[33 23] ; [69 18],[39.94405594 16.05594406] ; [62.05594406 24.94405594],0
p6,1,0.009231,6.777569,[ 5 48] ; [24 62],[11.05755396 41.94244604] ; [17.94244604 68.05755396],0
n3,1,0.011253,6.424975,[ 7 11] ; [22  7],[11.10638298  6.89361702] ; [17.89361702 11.10638298],0
v4,1,0.013472,6.106069,[37 19] ; [73 14],[43.07692308 12.92307692] ; [66.92307692 20.07692308],0
d5,1,0.018553,5.543124,[28 27] ; [62 26],[34.61538462 20.38461538] ; [55.38461538 32.61538462],0
p4,1,0.020064,5.406298,[14 41] ; [39 48],[20.52816901 34.47183099] ; [32.47183099 54.52816901],0
b4,1,0.025104,5.016698,[25 31] ; [56 32],[31.5 24.5] ; [49.5 38.5],0
u2,1,0.038561,4.280088,[ 8 23] ; [20 20],[12.22535211 18.77464789] ; [15.77464789 24.22535211],0
v2,1,0.061695,3.491222,[13 42] ; [33 52],[18.07142857 36.92857143] ; [27.92857143 57.07142857],0
b2,1,0.071801,3.241353,[13 16] ; [12 36],[ 9.41558442 19.58441558] ; [15.58441558 32.41558442],0
b3,1,0.071801,3.241353,[13 16] ; [12 36],[ 9.41558442 19.58441558] ; [15.58441558 32.41558442],0
s8,1,0.07966,3.071834,[ 3 53] ; [13 75],[ 6.22222222 49.77777778] ; [ 9.77777778 78.22222222],0
d4,1,0.089065,2.891196,[31 25] ; [61 27],[35.77777778 20.22222222] ; [56.22222222 31.77777778],0
b1,1,0.104776,2.631293,[30 26] ; [35 53],[25.27777778 30.72222222] ; [39.72222222 48.27777778],0
n2,1,0.120045,2.416734,[9 9] ; [21  8],[11.4893617  6.5106383] ; [18.5106383 10.4893617],0
n5,1,0.132139,2.267189,[31 25] ; [59 28],[35.24475524 20.75524476] ; [54.75524476 32.24475524],0
a1,1,0.148982,2.082645,[ 7 49] ; [ 5 83],[ 4.66666667 51.33333333] ; [ 7.33333333 80.66666667],0
d3,1,0.151889,2.053175,[24 30] ; [50 38],[28.14084507 25.85915493] ; [45.85915493 42.14084507],0
a6,1,0.153942,2.03275,[25 31] ; [50 38],[29.16666667 26.83333333] ; [45.83333333 42.16666667],0
d1,1,0.17065,1.877227,[16 40] ; [35 53],[19.83333333 36.16666667] ; [31.16666667 56.83333333],0
s2,1,0.174792,1.841359,[12 44] ; [28 60],[15.55555556 40.44444444] ; [24.44444444 63.55555556],0
a3,1,0.204314,1.611268,[24 31] ; [48 40],[27.69230769 27.30769231] ; [44.30769231 43.69230769],0
p5,1,0.207222,1.590727,[ 2 53] ; [ 8 79],[ 3.87323944 51.12676056] ; [ 6.12676056 80.87323944],0
v1,1,0.240789,1.375966,[15 40] ; [32 55],[18.20422535 36.79577465] ; [28.79577465 58.20422535],0
p12,1,0.248794,1.330061,[ 1 55] ; [ 5 82],[ 2.34965035 53.65034965] ; [ 3.65034965 83.34965035],0
a7,1,0.273992,1.19665,[28 27] ; [53 35],[31.15384615 23.84615385] ; [49.84615385 38.15384615],0
a8,1,0.275548,1.188915,[ 3 51] ; [ 9 73],[ 4.76470588 49.23529412] ; [ 7.23529412 74.76470588],0
n4,1,0.288193,1.128044,[30 26] ; [55 33],[33.05555556 22.94444444] ; [51.94444444 36.05555556],0
s1,1,0.331151,0.944392,[ 3 53] ; [ 2 85],[ 1.95804196 54.04195804] ; [ 3.04195804 83.95804196],0
u3,1,0.359599,0.839294,[ 9 23] ; [15 24],[10.81690141 21.18309859] ; [13.18309859 25.81690141],0
b5,1,0.397145,0.716954,[33 23] ; [58 30],[35.38888889 20.61111111] ; [55.61111111 32.38888889],0
a5,1,0.481148,0.49626,[24 32] ; [43 45],[26.05555556 29.94444444] ; [40.94444444 47.05555556],0
s3,1,0.520561,0.412782,[17 37] ; [32 55],[18.76595745 35.23404255] ; [30.23404255 56.76595745],0
s5,1,0.525968,0.402174,[ 7 48] ; [14 70],[ 8.30935252 46.69064748] ; [12.69064748 71.30935252],0
d2,1,0.548388,0.360212,[23 32] ; [32 55],[21.3028169 33.6971831] ; [33.6971831 53.3028169],0
p7,1,0.573326,0.31715,[23 33] ; [39 46],[24.62411348 31.37588652] ; [37.37588652 47.62411348],0
s4,1,0.686497,0.162903,[ 9 47] ; [12 76],[ 8.16666667 47.83333333] ; [12.83333333 75.16666667],0
u1,1,0.77553,0.08131,[ 2 54] ; [ 4 84],[ 2.33333333 53.66666667] ; [ 3.66666667 84.33333333],0
p3,1,0.806033,0.060293,[16 39] ; [27 60],[16.65492958 38.34507042] ; [26.34507042 60.65492958],0
a4,1,0.840044,0.040738,[16 39] ; [27 61],[16.53846154 38.46153846] ; [26.46153846 61.53846154],0
a2,1,0.858122,0.031957,[ 4 52] ; [ 7 81],[ 4.27777778 51.72222222] ; [ 6.72222222 81.27777778],0
v3,1,0.904894,0.014276,[13 43] ; [19 66],[12.70921986 43.29078014] ; [19.29078014 65.70921986],0
n1,1,0.953475,0.003404,[ 5 13] ; [ 8 20],[ 5.08695652 12.91304348] ; [ 7.91304348 20.08695652],0
p1,1,0.956794,0.002935,[ 5 51] ; [ 8 79],[ 5.09090909 50.90909091] ; [ 7.90909091 79.09090909],0
r2,1,0.980278,0.000611,[39 15] ; [63 24],[39.06382979 14.93617021] ; [62.93617021 24.06382979],0
