Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,30.752897,[37  3] ; [51 70],[21.86335404 18.13664596] ; [66.13664596 54.86335404],1
p5,1,0.001406,10.197598,[ 8 32] ; [  5 116],[ 3.22981366 36.77018634] ; [  9.77018634 111.22981366],0
p8,1,0.002835,8.910989,[23 17] ; [38 84],[15.0617284 24.9382716] ; [45.9382716 76.0617284],0
s5,1,0.003537,8.507287,[16 20] ; [24 95],[ 9.29032258 26.70967742] ; [30.70967742 88.29032258],0
p4,1,0.003782,8.385417,[25 15] ; [44 77],[17.14285714 22.85714286] ; [51.85714286 69.14285714],0
p2,1,0.005924,7.573151,[34  6] ; [75 47],[26.91358025 13.08641975] ; [82.08641975 39.91358025],0
s8,1,0.009602,6.707332,[20 19] ; [35 87],[13.32298137 25.67701863] ; [41.67701863 80.32298137],0
s7,1,0.013574,6.092674,[22 16] ; [42 77],[15.49044586 22.50955414] ; [48.50955414 70.49044586],0
s6,1,0.018498,5.548331,[25 11] ; [57 64],[18.80254777 17.19745223] ; [63.19745223 57.80254777],0
r3,1,0.031102,4.647345,[37  3] ; [94 28],[32.34567901  7.65432099] ; [98.65432099 23.34567901],0
d5,1,0.045183,4.011812,[24 16] ; [51 71],[18.51851852 21.48148148] ; [56.48148148 65.51851852],0
n4,1,0.048239,3.90164,[32  8] ; [77 45],[26.91358025 13.08641975] ; [82.08641975 39.91358025],0
a8,1,0.049485,3.858839,[ 8 31] ; [ 10 104],[ 4.58823529 34.41176471] ; [ 13.41176471 100.58823529],0
p11,1,0.052872,3.747954,[33  7] ; [81 41],[28.14814815 11.85185185] ; [85.85185185 36.14814815],0
v2,1,0.062421,3.471854,[20 19] ; [40 76],[15.09677419 23.90322581] ; [44.90322581 71.09677419],0
n5,1,0.073786,3.196715,[33  7] ; [82 39],[28.57142857 11.42857143] ; [86.42857143 34.57142857],0
p9,1,0.076309,3.141818,[32  8] ; [78 42],[27.5 12.5] ; [82.5 37.5],0
s2,1,0.084944,2.96768,[20 20] ; [42 79],[15.40372671 24.59627329] ; [46.59627329 74.40372671],0
v1,1,0.106042,2.612239,[22 18] ; [48 71],[17.61006289 22.38993711] ; [52.38993711 66.61006289],0
p10,1,0.113008,2.511642,[29 10] ; [73 48],[24.8625 14.1375] ; [77.1375 43.8625],0
p3,1,0.11432,2.493464,[19 21] ; [41 81],[14.81481481 25.18518519] ; [45.18518519 76.81481481],0
s3,1,0.156724,2.005555,[24 16] ; [56 63],[20.12578616 19.87421384] ; [59.87421384 59.12578616],0
r4,1,0.186958,1.741429,[31  9] ; [81 41],[27.65432099 12.34567901] ; [84.34567901 37.65432099],0
b3,1,0.196557,1.667773,[14 14] ; [27 48],[11.14563107 16.85436893] ; [29.85436893 45.14563107],0
b2,1,0.196557,1.667773,[14 14] ; [27 48],[11.14563107 16.85436893] ; [29.85436893 45.14563107],0
p1,1,0.229925,1.441324,[ 5 35] ; [  8 114],[ 3.20987654 36.79012346] ; [  9.79012346 112.20987654],0
a5,1,0.234641,1.412502,[16 24] ; [62 60],[19.25925926 20.74074074] ; [58.74074074 63.25925926],0
p12,1,0.246463,1.343244,[ 4 36] ; [  6 116],[ 2.4691358 37.5308642] ; [  7.5308642 114.4691358],0
n3,1,0.248906,1.329433,[8 7] ; [30 13],[9.82758621 5.17241379] ; [28.17241379 14.82758621],0
r2,1,0.250478,1.320633,[35  5] ; [96 25],[32.54658385  7.45341615] ; [98.45341615 22.54658385],0
s1,1,0.274176,1.195734,[ 1 38] ; [  9 112],[ 2.4375 36.5625] ; [  7.5625 113.4375],0
b5,1,0.274307,1.195082,[23 17] ; [58 64],[20. 20.] ; [61. 61.],0
r1,1,0.296263,1.09094,[27 13] ; [71 51],[24.19753086 15.80246914] ; [73.80246914 48.19753086],0
v4,1,0.306488,1.045752,[36  4] ; [100  20],[34.  6.] ; [102.  18.],0
b1,1,0.317804,0.997964,[20 20] ; [50 72],[17.28395062 22.71604938] ; [52.71604938 69.28395062],0
a6,1,0.352705,0.8637,[15 25] ; [56 66],[17.5308642 22.4691358] ; [53.4691358 68.5308642],0
