Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,67.691144,[214  58] ; [43 77],[178.32653061  93.67346939] ; [78.67346939 41.32653061],1
d3,1,0.0,44.304881,[217  56] ; [55 65],[188.94656489  84.05343511] ; [83.05343511 36.94656489],1
u1,1,1e-06,25.180645,[ 81 192] ; [  8 112],[ 61.82442748 211.17557252] ; [27.17557252 92.82442748],1
a2,1,2e-06,22.842537,[ 93 180] ; [ 13 107],[ 73.63358779 199.36641221] ; [32.36641221 87.63358779],1
b5,1,1e-05,19.475776,[183  90] ; [52 68],[163.24427481 109.75572519] ; [71.75572519 48.24427481],1
b1,1,7.1e-05,15.786823,[ 94 179] ; [67 53],[111.83969466 161.16030534] ; [49.16030534 70.83969466],1
r4,1,0.005288,7.778308,[263  10] ; [107  13],[257.02290076  15.97709924] ; [112.97709924   7.02290076],0
d1,1,0.006765,7.334254,[195  78] ; [69 51],[183.38931298  89.61068702] ; [80.61068702 39.38931298],0
p2,1,0.010158,6.606964,[239  34] ; [92 27],[230.51785714  42.48214286] ; [100.48214286  18.51785714],0
b4,1,0.01169,6.357349,[167 106] ; [57 63],[155.60305344 117.39694656] ; [68.39694656 51.60305344],0
n1,1,0.012752,6.203248,[17 34] ; [18 11],[22.3125 28.6875] ; [12.6875 16.3125],0
r1,1,0.021887,5.254714,[236  34] ; [94 26],[228.46153846  41.53846154] ; [101.53846154  18.46153846],0
v2,1,0.063041,3.455518,[170  92] ; [63 52],[161.92572944 100.07427056] ; [71.07427056 43.92572944],0
d5,1,0.075885,3.150897,[239  34] ; [96 23],[233.30357143  39.69642857] ; [101.69642857  17.30357143],0
b2,1,0.103152,2.656124,[ 73 109] ; [45 44],[ 79.24723247 102.75276753] ; [38.75276753 50.24723247],0
b3,1,0.103152,2.656124,[ 73 109] ; [45 44],[ 79.24723247 102.75276753] ; [38.75276753 50.24723247],0
s7,1,0.113359,2.506761,[192  66] ; [95 21],[197.98395722  60.01604278] ; [89.01604278 26.98395722],0
r2,1,0.127072,2.327919,[261   9] ; [110   8],[258.17010309  11.82989691] ; [112.82989691   5.17010309],0
d4,1,0.174132,1.847006,[237  36] ; [97 22],[232.60714286  40.39285714] ; [101.39285714  17.60714286],0
n4,1,0.188861,1.726482,[218  54] ; [102  17],[222.60869565  49.39130435] ; [97.39130435 21.60869565],0
s2,1,0.22917,1.446003,[188  81] ; [91 29],[192.93316195  76.06683805] ; [86.06683805 33.93316195],0
p3,1,0.232348,1.42643,[153 120] ; [75 45],[158.38167939 114.61832061] ; [69.61832061 50.38167939],0
u3,1,0.242965,1.363305,[43 15] ; [16 10],[40.73809524 17.26190476] ; [18.26190476  7.73809524],0
p9,1,0.296596,1.089435,[248  23] ; [104  14],[245.22365039  25.77634961] ; [106.77634961  11.22365039],0
a8,1,0.303581,1.058395,[ 46 195] ; [17 99],[ 42.52941176 198.47058824] ; [20.47058824 95.52941176],0
v4,1,0.303603,1.058301,[264   8] ; [113   6],[262.26086957   9.73913043] ; [114.73913043   4.26086957],0
v3,1,0.337467,0.920032,[119 140] ; [60 57],[123.30053191 135.69946809] ; [55.69946809 61.30053191],0
n5,1,0.353017,0.862581,[212  59] ; [98 21],[215.41025641  55.58974359] ; [94.58974359 24.41025641],0
p4,1,0.41297,0.670235,[186  86] ; [77 43],[182.48979592  89.51020408] ; [80.51020408 39.48979592],0
p10,1,0.428346,0.627304,[238  31] ; [101  17],[235.63565891  33.36434109] ; [103.36434109  14.63565891],0
s1,1,0.442486,0.589828,[  9 258] ; [  6 114],[ 10.34883721 256.65116279] ; [  4.65116279 115.34883721],0
n6,1,0.496666,0.462053,[239  32] ; [102  17],[236.95128205  34.04871795] ; [104.04871795  14.95128205],0
s3,1,0.512112,0.429749,[194  73] ; [91 29],[196.62790698  70.37209302] ; [88.37209302 31.62790698],0
u2,1,0.53848,0.378364,[39 18] ; [16 10],[37.77108434 19.22891566] ; [17.22891566  8.77108434],0
a1,1,0.541185,0.373347,[ 14 259] ; [  8 112],[ 15.28244275 257.71755725] ; [  6.71755725 113.28244275],0
p11,1,0.574148,0.315791,[221  52] ; [100  20],[222.98473282  50.01526718] ; [98.01526718 21.98473282],0
a5,1,0.596944,0.27963,[218  55] ; [93 27],[216.03816794  56.96183206] ; [94.96183206 25.03816794],0
s4,1,0.603579,0.269632,[ 51 221] ; [25 94],[ 52.86956522 219.13043478] ; [23.13043478 95.86956522],0
p8,1,0.609425,0.261013,[154 116] ; [70 47],[156.27906977 113.72093023] ; [67.72093023 49.27906977],0
a4,1,0.707778,0.140506,[133 140] ; [56 64],[131.29007634 141.70992366] ; [57.70992366 62.29007634],0
p6,1,0.729528,0.119545,[123 147] ; [56 62],[124.56185567 145.43814433] ; [54.43814433 63.56185567],0
v1,1,0.736424,0.113294,[163 100] ; [74 42],[164.46174142  98.53825858] ; [72.53825858 43.46174142],0
n2,1,0.765137,0.089247,[38 14] ; [21  9],[37.41463415 14.58536585] ; [21.58536585  8.41463415],0
p7,1,0.77002,0.085468,[187  78] ; [85 33],[188.19843342  76.80156658] ; [83.80156658 34.19843342],0
p12,1,0.771231,0.084544,[ 31 242] ; [ 12 104],[ 30.17737789 242.82262211] ; [ 12.82262211 103.17737789],0
p5,1,0.771892,0.084043,[ 42 228] ; [ 17 101],[ 41.05670103 228.94329897] ; [ 17.94329897 100.05670103],0
d2,1,0.809302,0.058238,[156 117] ; [67 53],[154.90839695 118.09160305] ; [68.09160305 51.90839695],0
s6,1,0.868268,0.027509,[229  41] ; [100  17],[229.53488372  40.46511628] ; [99.46511628 17.53488372],0
p1,1,0.871838,0.026026,[ 26 246] ; [ 12 107],[ 26.43478261 245.56521739] ; [ 11.56521739 107.43478261],0
a3,1,0.873859,0.025204,[215  57] ; [94 26],[214.40816327  57.59183673] ; [94.59183673 25.40816327],0
u4,1,0.949399,0.004027,[ 11 262] ; [  5 115],[ 11.11450382 261.88549618] ; [  4.88549618 115.11450382],0
s5,1,0.976712,0.000852,[115 143] ; [51 63],[115.12903226 142.87096774] ; [50.87096774 63.12903226],0
n3,1,0.979862,0.000637,[38 14] ; [22  8],[38.04878049 13.95121951] ; [21.95121951  8.04878049],0
