Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,57.818499,[ 4 25] ; [139  30],[20.94444444  8.05555556] ; [122.05555556  46.94444444],1
v4,1,0.0,27.410924,[16 13] ; [152  14],[24.98461538  4.01538462] ; [143.01538462  22.98461538],1
p11,1,0.0,27.080931,[ 6 23] ; [120  49],[18.45454545 10.54545455] ; [107.54545455  61.45454545],1
n6,1,1.2e-05,19.188312,[12 17] ; [135  34],[21.53030303  7.46969697] ; [125.46969697  43.53030303],1
r2,1,1.2e-05,19.127711,[16 12] ; [150  18],[23.71428571  4.28571429] ; [142.28571429  25.71428571],1
a7,1,2.4e-05,17.823091,[ 8 21] ; [116  53],[18.16161616 10.83838384] ; [105.83838384  63.16161616],1
s3,1,9.2e-05,15.300509,[ 4 22] ; [94 72],[13.27083333 12.72916667] ; [84.72916667 81.27083333],1
p9,1,0.000157,14.290425,[11 17] ; [122  41],[19.4973822  8.5026178] ; [113.5026178  49.4973822],1
p2,1,0.000486,12.167585,[12 17] ; [124  44],[20.02030457  8.97969543] ; [115.97969543  52.02030457],1
d5,1,0.000692,11.510553,[ 9 20] ; [109  60],[17.28282828 11.71717172] ; [100.71717172  68.28282828],1
s2,1,0.000804,11.231786,[ 3 26] ; [72 95],[11.09693878 17.90306122] ; [ 63.90306122 103.09693878],1
p10,1,0.001155,10.561282,[11 17] ; [116  48],[18.52083333  9.47916667] ; [108.47916667  55.52083333],0
d3,1,0.001974,9.573503,[ 8 21] ; [99 70],[15.67171717 13.32828283] ; [91.32828283 77.67171717],0
a1,1,0.00367,8.440066,[ 3 26] ; [  2 167],[ 0.73232323 28.26767677] ; [  4.26767677 164.73232323],0
r1,1,0.004892,7.918903,[11 18] ; [110  58],[17.81218274 11.18781726] ; [103.18781726  64.81218274],0
p1,1,0.006815,7.321106,[ 5 24] ; [  7 160],[ 1.7755102 27.2244898] ; [ 10.2244898 156.7755102],0
v2,1,0.007115,7.243745,[ 4 23] ; [66 91],[10.27173913 16.72826087] ; [59.72826087 97.27173913],0
s6,1,0.008136,7.003365,[ 8 21] ; [90 76],[14.57435897 14.42564103] ; [83.42564103 82.57435897],0
b5,1,0.012121,6.293064,[11 18] ; [106  63],[17.13636364 11.86363636] ; [99.86363636 69.13636364],0
a6,1,0.017341,5.661525,[ 8 21] ; [87 82],[13.91414141 15.08585859] ; [81.08585859 87.91414141],0
d4,1,0.02014,5.399709,[13 16] ; [113  55],[18.54822335 10.45177665] ; [107.45177665  60.54822335],0
n3,1,0.021012,5.325789,[ 7 10] ; [30 11],[10.84482759  6.15517241] ; [26.15517241 14.84482759],0
b3,1,0.029784,4.721729,[ 7 11] ; [14 72],[ 3.63461538 14.36538462] ; [17.36538462 68.63461538],0
b2,1,0.029784,4.721729,[ 7 11] ; [14 72],[ 3.63461538 14.36538462] ; [17.36538462 68.63461538],0
s8,1,0.034994,4.44546,[ 3 26] ; [ 49 120],[ 7.61616162 21.38383838] ; [ 44.38383838 124.61616162],0
p4,1,0.041206,4.167532,[ 5 23] ; [ 63 104],[ 9.76410256 18.23589744] ; [ 58.23589744 108.76410256],0
p7,1,0.049959,3.842822,[ 7 21] ; [73 90],[11.72774869 16.27225131] ; [68.27225131 94.72774869],0
u3,1,0.055407,3.669793,[ 6 13] ; [55 44],[9.8220339 9.1779661] ; [51.1779661 47.8220339],0
d1,1,0.068118,3.327799,[ 5 24] ; [ 58 111],[ 9.22727273 19.77272727] ; [ 53.77272727 115.22727273],0
n2,1,0.100454,2.698319,[8 9] ; [28 12],[10.73684211  6.26315789] ; [25.26315789 14.73684211],0
s7,1,0.100974,2.690092,[ 4 24] ; [ 47 114],[ 7.55555556 20.44444444] ; [ 43.44444444 117.55555556],0
v1,1,0.134634,2.238237,[ 7 22] ; [ 63 100],[10.57291667 18.42708333] ; [ 59.42708333 103.57291667],0
a4,1,0.158656,1.986987,[ 2 26] ; [ 30 139],[ 4.54822335 23.45177665] ; [ 27.45177665 141.54822335],0
v3,1,0.168363,1.897463,[ 5 23] ; [ 49 111],[ 8.04255319 19.95744681] ; [ 45.95744681 114.04255319],0
s5,1,0.181688,1.783766,[ 3 26] ; [ 34 128],[ 5.61780105 23.38219895] ; [ 31.38219895 130.61780105],0
b1,1,0.189007,1.725344,[14 15] ; [ 60 109],[10.83838384 18.16161616] ; [ 63.16161616 105.83838384],0
s1,1,0.234053,1.416059,[ 3 26] ; [  8 158],[ 1.63589744 27.36410256] ; [  9.36410256 156.63589744],0
p3,1,0.297158,1.086907,[ 6 23] ; [ 51 118],[ 8.34848485 20.65151515] ; [ 48.65151515 120.34848485],0
u2,1,0.403746,0.697141,[ 8 11] ; [51 46],[9.6637931 9.3362069] ; [49.3362069 47.6637931],0
n4,1,0.50631,0.441685,[15 14] ; [98 70],[16.63451777 12.36548223] ; [96.36548223 71.63451777],0
a3,1,0.59262,0.286271,[10 18] ; [69 99],[11.28571429 16.71428571] ; [ 67.71428571 100.28571429],0
d2,1,0.597996,0.278029,[ 8 21] ; [ 39 130],[ 6.88383838 22.11616162] ; [ 40.11616162 128.88383838],0
