Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,54.96557,[34 41] ; [416  84],[58.69565217 16.30434783] ; [391.30434783 108.69565217],1
u3,1,0.12885,2.306306,[20  6] ; [79 50],[16.60645161  9.39354839] ; [82.39354839 46.60645161],0
b1,1,0.161901,1.956379,[34 42] ; [182 318],[28.5 47.5] ; [187.5 312.5],0
s2,1,0.162854,1.947519,[45 31] ; [334 162],[50.35664336 25.64335664] ; [328.64335664 167.35664336],0
d2,1,0.16312,1.945066,[32 43] ; [256 243],[37.63066202 37.36933798] ; [250.36933798 248.63066202],0
v1,1,0.171669,1.868307,[37 37] ; [284 202],[42.41785714 31.58214286] ; [278.58214286 207.41785714],0
p3,1,0.184008,1.764956,[35 41] ; [270 228],[40.38327526 35.61672474] ; [264.61672474 233.38327526],0
p7,1,0.211148,1.563538,[41 29] ; [321 164],[45.65765766 24.34234234] ; [316.34234234 168.65765766],0
a2,1,0.257261,1.283439,[16 60] ; [136 364],[20.05555556 55.94444444] ; [131.94444444 368.05555556],0
n2,1,0.259076,1.273687,[24  4] ; [78 25],[21.80152672  6.19847328] ; [80.19847328 22.80152672],0
a7,1,0.2624,1.256051,[52 24] ; [371 127],[56.00696864 19.99303136] ; [366.99303136 131.00696864],0
d5,1,0.388617,0.743265,[60 15] ; [419  80],[62.58710801 12.41289199] ; [416.41289199  82.58710801],0
d3,1,0.406628,0.688638,[50 25] ; [356 143],[53.04878049 21.95121951] ; [352.95121951 146.04878049],0
v2,1,0.448825,0.573617,[36 32] ; [278 203],[38.89253188 29.10746812] ; [275.10746812 205.89253188],0
n1,1,0.480168,0.498482,[10 18] ; [44 58],[11.63076923 16.36923077] ; [42.36923077 59.63076923],0
d4,1,0.50885,0.436432,[61 14] ; [420  78],[62.95811518 12.04188482] ; [418.04188482  79.95811518],0
r1,1,0.513656,0.426613,[62 13] ; [426  72],[63.87434555 11.12565445] ; [424.12565445  73.87434555],0
a8,1,0.551706,0.354271,[ 8 61] ; [ 65 391],[ 9.59428571 59.40571429] ; [ 63.40571429 392.59428571],0
a1,1,0.551951,0.353834,[ 3 73] ; [ 28 472],[ 4.09027778 71.90972222] ; [ 26.90972222 473.09027778],0
s1,1,0.571868,0.319567,[ 2 72] ; [ 20 472],[ 2.87632509 71.12367491] ; [ 19.12367491 472.87632509],0
d1,1,0.665631,0.186755,[45 31] ; [309 191],[46.70833333 29.29166667] ; [307.29166667 192.70833333],0
b4,1,0.677788,0.172627,[44 32] ; [302 198],[45.65277778 30.34722222] ; [300.34722222 199.65277778],0
p1,1,0.696878,0.15174,[ 6 70] ; [ 46 450],[ 6.90909091 69.09090909] ; [ 45.09090909 450.90909091],0
b3,1,0.698496,0.150041,[16 30] ; [114 188],[17.18390805 28.81609195] ; [112.81609195 189.18390805],0
b2,1,0.698496,0.150041,[16 30] ; [114 188],[17.18390805 28.81609195] ; [112.81609195 189.18390805],0
b5,1,0.769048,0.086213,[48 28] ; [307 193],[46.84027778 29.15972222] ; [308.15972222 191.84027778],0
r3,1,0.802537,0.062532,[73  2] ; [483  16],[72.64808362  2.35191638] ; [483.35191638  15.64808362],0
s3,1,0.813677,0.055547,[54 21] ; [347 144],[53.1360424 21.8639576] ; [347.8639576 143.1360424],0
s4,1,0.891054,0.018761,[16 60] ; [107 385],[16.45774648 59.54225352] ; [106.54225352 385.45774648],0
a6,1,0.927168,0.008355,[51 24] ; [336 162],[50.65445026 24.34554974] ; [336.34554974 161.65445026],0
n3,1,0.988393,0.000212,[20  8] ; [73 29],[20.03076923  7.96923077] ; [72.96923077 29.03076923],0
