Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,38.530647,[67 87] ; [125  36],[93.86666667 60.13333333] ; [98.13333333 62.86666667],1
p4,1,5e-06,20.918059,[60 96] ; [105  59],[80.4375 75.5625] ; [84.5625 79.4375],1
p3,1,7e-06,20.170419,[ 49 108] ; [92 72],[68.96261682 88.03738318] ; [72.03738318 91.96261682],1
p11,1,9e-06,19.658544,[111  46] ; [148  16],[126.67601246  30.32398754] ; [132.32398754  31.67601246],1
p6,1,6.7e-05,15.896741,[ 33 123] ; [68 94],[ 49.54716981 106.45283019] ; [ 51.45283019 110.54716981],1
p5,1,0.000104,15.058745,[  7 149] ; [ 30 133],[ 18.09404389 137.90595611] ; [ 18.90595611 144.09404389],1
p10,1,0.000367,12.690752,[127  29] ; [152   9],[137.29968454  18.70031546] ; [141.70031546  19.29968454],1
p2,1,0.002301,9.292618,[122  35] ; [147  16],[131.978125  25.021875] ; [137.021875  25.978125],0
s7,1,0.014482,5.978364,[56 95] ; [79 76],[66.61764706 84.38235294] ; [68.38235294 86.61764706],0
p1,1,0.015266,5.88554,[  8 149] ; [ 21 142],[ 14.228125 142.771875] ; [ 14.771875 148.228125],0
p12,1,0.01663,5.735033,[  5 152] ; [ 16 147],[ 10.303125 146.696875] ; [ 10.696875 152.303125],0
n4,1,0.034511,4.469186,[99 57] ; [122  42],[107.7375  48.2625] ; [113.2625  50.7375],0
s6,1,0.07661,3.135401,[94 63] ; [109  48],[101.5  55.5] ; [101.5  55.5],0
n5,1,0.08781,2.914061,[107  47] ; [127  36],[113.67823344  40.32176656] ; [120.32176656  42.67823344],0
r4,1,0.091594,2.846132,[126  31] ; [143  21],[131.56697819  25.43302181] ; [137.43302181  26.56697819],0
n6,1,0.098915,2.722946,[120  35] ; [138  25],[125.75471698  29.24528302] ; [132.24528302  30.75471698],0
s5,1,0.138119,2.198794,[ 39 112] ; [ 53 105],[ 44.9579288 106.0420712] ; [ 47.0420712 110.9579288],0
s8,1,0.151616,2.055918,[ 52 105] ; [67 97],[58.20249221 98.79750779] ; [ 60.79750779 103.20249221],0
r1,1,0.153349,2.038613,[101  54] ; [119  45],[106.89655172  48.10344828] ; [113.10344828  50.89655172],0
v4,1,0.165509,1.923155,[140  15] ; [153   9],[143.26498423  11.73501577] ; [149.73501577  12.26498423],0
b5,1,0.170289,1.880401,[98 59] ; [90 74],[91.95015576 65.04984424] ; [96.04984424 67.95015576],0
a7,1,0.178777,1.807764,[96 60] ; [112  51],[101.71786834  54.28213166] ; [106.28213166  56.71786834],0
d2,1,0.185512,1.752905,[ 25 131] ; [ 18 146],[ 20.9625 135.0375] ; [ 22.0375 141.9625],0
v3,1,0.203011,1.62058,[ 43 110] ; [ 56 105],[ 48.2388535 104.7611465] ; [ 50.7611465 110.2388535],0
n1,1,0.205927,1.599835,[15 34] ; [13 16],[17.58974359 31.41025641] ; [10.41025641 18.58974359],0
a3,1,0.209525,1.574705,[96 60] ; [89 74],[90.47021944 65.52978056] ; [94.52978056 68.47021944],0
s1,1,0.240175,1.379567,[  3 150] ; [  7 157],[  4.82649842 148.17350158] ; [  5.17350158 158.82649842],0
u3,1,0.316489,1.003403,[34 26] ; [35 38],[31.12781955 28.87218045] ; [37.87218045 35.12781955],0
d3,1,0.322136,0.980255,[68 87] ; [ 63 101],[63.65203762 91.34796238] ; [67.34796238 96.65203762],0
a1,1,0.378823,0.774518,[  9 148] ; [  6 158],[  7.3364486 149.6635514] ; [  7.6635514 156.3364486],0
v2,1,0.38817,0.744667,[70 81] ; [80 76],[73.77850163 77.22149837] ; [76.22149837 79.77850163],0
a5,1,0.433246,0.614106,[88 69] ; [99 65],[91.46105919 65.53894081] ; [95.53894081 68.46105919],0
u1,1,0.505663,0.443032,[  7 150] ; [  5 159],[  5.86915888 151.13084112] ; [  6.13084112 157.86915888],0
