Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,83.302629,[ 65 230] ; [94 46],[107.82758621 187.17241379] ; [51.17241379 88.82758621],1
s6,1,0.0,48.43015,[136 170] ; [117  31],[170.52422907 135.47577093] ; [82.47577093 65.52422907],1
s2,1,0.0,42.308586,[ 84 224] ; [86 60],[115.33039648 192.66960352] ; [54.66960352 91.33039648],1
s3,1,0.0,38.789799,[111 195] ; [98 47],[141.80487805 164.19512195] ; [67.19512195 77.80487805],1
d2,1,0.000157,14.285012,[119 189] ; [85 63],[137.78947368 170.21052632] ; [66.21052632 81.78947368],1
p5,1,0.000209,13.752073,[  7 301] ; [ 15 131],[ 14.92511013 293.07488987] ; [  7.07488987 138.92511013],1
p9,1,0.000329,12.895439,[226  78] ; [130  16],[240.49777778  63.50222222] ; [115.50222222  30.49777778],1
d1,1,0.000503,12.105949,[162 147] ; [103  45],[179.17943107 129.82056893] ; [85.82056893 62.17943107],1
u1,1,0.00103,10.773474,[ 41 268] ; [ 38 110],[ 53.41575492 255.58424508] ; [ 25.58424508 122.41575492],0
r4,1,0.002002,9.547743,[261  48] ; [140   8],[271.1356674  37.8643326] ; [129.8643326  18.1356674],0
r1,1,0.003433,8.5616,[234  74] ; [129  18],[245.72307692  62.27692308] ; [117.27692308  29.72307692],0
p4,1,0.003473,8.540628,[155 153] ; [96 52],[169.53508772 138.46491228] ; [81.46491228 66.53508772],0
p10,1,0.004788,7.957724,[220  85] ; [123  23],[231.96230599  73.03769401] ; [111.03769401  34.96230599],0
p11,1,0.004832,7.941412,[224  85] ; [125  23],[235.97592998  73.02407002] ; [113.02407002  34.97592998],0
p3,1,0.00493,7.905046,[121 186] ; [79 69],[134.94505495 172.05494505] ; [65.05494505 82.94505495],0
p6,1,0.007967,7.040871,[ 79 226] ; [56 91],[ 91.09513274 213.90486726] ; [ 43.90486726 103.09513274],0
u4,1,0.010163,6.606025,[  3 306] ; [  7 141],[  6.76148796 302.23851204] ; [  3.23851204 144.76148796],0
n4,1,0.011478,6.389821,[213  95] ; [119  29],[224.24561404  83.75438596] ; [107.75438596  40.24561404],0
p12,1,0.012004,6.310336,[ 10 296] ; [ 13 135],[ 15.50220264 290.49779736] ; [  7.49779736 140.50220264],0
a8,1,0.014016,6.036167,[ 31 253] ; [ 26 105],[ 39.00722892 244.99277108] ; [ 17.99277108 113.00722892],0
p2,1,0.015383,5.87212,[239  69] ; [129  19],[248.56140351  59.43859649] ; [119.43859649  28.56140351],0
n6,1,0.017939,5.602107,[234  73] ; [127  21],[243.57582418  63.42417582] ; [117.42417582  30.57582418],0
u3,1,0.021301,5.302014,[58 51] ; [29 10],[64.07432432 44.92567568] ; [22.92567568 16.07432432],0
a2,1,0.03025,4.695044,[ 69 240] ; [ 47 101],[ 78.43326039 230.56673961] ; [ 37.56673961 110.43326039],0
a3,1,0.048258,3.900986,[197 109] ; [109  39],[206.24669604  99.75330396] ; [99.75330396 48.24669604],0
b4,1,0.049335,3.863902,[177 132] ; [99 49],[186.61706783 122.38293217] ; [89.38293217 58.61706783],0
v3,1,0.050599,3.821485,[ 95 203] ; [58 82],[104.09589041 193.90410959] ; [48.90410959 91.09589041],0
u2,1,0.060658,3.519314,[59 51] ; [27 11],[63.91891892 46.08108108] ; [22.08108108 15.91891892],0
r2,1,0.085963,2.948396,[280  26] ; [141   6],[284.38410596  21.61589404] ; [136.61589404  10.38410596],0
a5,1,0.093992,2.804639,[208 101] ; [111  37],[215.69146608  93.30853392] ; [103.30853392  44.69146608],0
v1,1,0.100069,2.704441,[137 164] ; [76 65],[145.0520362 155.9479638] ; [67.9479638 73.0520362],0
p7,1,0.116096,2.469217,[169 134] ; [91 52],[176.6367713 126.3632287] ; [83.3632287 59.6367713],0
n5,1,0.118384,2.43857,[207  99] ; [110  37],[214.13245033  91.86754967] ; [102.86754967  44.13245033],0
v2,1,0.119871,2.419001,[155 141] ; [85 56],[162.56292906 133.43707094] ; [77.43707094 63.56292906],0
a4,1,0.120003,2.417285,[120 188] ; [69 79],[127.65789474 180.34210526] ; [61.34210526 86.65789474],0
d5,1,0.123724,2.369533,[246  62] ; [127  21],[251.93859649  56.06140351] ; [121.06140351  26.93859649],0
r3,1,0.136104,2.221458,[286  21] ; [143   5],[289.45714286  17.54285714] ; [139.54285714   8.45714286],0
v4,1,0.164292,1.934272,[286  23] ; [142   6],[289.3916849  19.6083151] ; [138.6083151   9.3916849],0
d3,1,0.176695,1.825202,[227  80] ; [118  30],[232.78021978  74.21978022] ; [112.21978022  35.78021978],0
b1,1,0.180441,1.793987,[118 191] ; [ 47 101],[111.56455142 197.43544858] ; [53.43544858 94.56455142],0
d4,1,0.200502,1.638711,[247  61] ; [126  22],[251.93859649  56.06140351] ; [121.06140351  26.93859649],0
n1,1,0.231856,1.429439,[27 51] ; [ 6 21],[24.51428571 53.48571429] ; [ 8.48571429 18.51428571],0
p8,1,0.288224,1.127901,[142 162] ; [76 70],[147.27111111 156.72888889] ; [70.72888889 75.27111111],0
b5,1,0.375515,0.785334,[200 109] ; [102  46],[204.19693654 104.80306346] ; [97.80306346 50.19693654],0
n3,1,0.390178,0.738387,[56 22] ; [17 10],[54.22857143 23.77142857] ; [18.77142857  8.22857143],0
b2,1,0.426794,0.631533,[ 47 110] ; [36 68],[ 49.92720307 107.07279693] ; [33.07279693 70.92720307],0
b3,1,0.426794,0.631533,[ 47 110] ; [36 68],[ 49.92720307 107.07279693] ; [33.07279693 70.92720307],0
s4,1,0.599612,0.275581,[ 34 271] ; [ 19 129],[ 35.68432671 269.31567329] ; [ 17.31567329 130.68432671],0
p1,1,0.616565,0.250725,[ 19 288] ; [ 11 137],[ 20.24175824 286.75824176] ; [  9.75824176 138.24175824],0
s1,1,0.622479,0.242398,[ 11 294] ; [  4 143],[ 10.12168142 294.87831858] ; [  4.87831858 142.12168142],0
n2,1,0.635738,0.224359,[51 27] ; [19  8],[52. 26.] ; [18.  9.],0
a1,1,0.671509,0.179842,[ 12 297] ; [  7 141],[ 12.84682713 296.15317287] ; [  6.15317287 141.84682713],0
a6,1,0.891523,0.018599,[239  69] ; [114  34],[238.42982456  69.57017544] ; [114.57017544  33.42982456],0
