Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,257.874064,[547  33] ; [59 92],[480.82079343  99.17920657] ; [125.17920657  25.82079343],1
p11,1,0.0,79.460344,[503  78] ; [84 71],[463.37907609 117.62092391] ; [123.62092391  31.37907609],1
n5,1,0.0,60.475095,[461 116] ; [75 79],[423.08071135 153.91928865] ; [112.91928865  41.08071135],1
p2,1,0.0,39.925879,[505  73] ; [102  53],[478.64392906  99.35607094] ; [128.35607094  26.64392906],1
n6,1,0.0,32.503521,[502  75] ; [104  50],[478.33378933  98.66621067] ; [127.66621067  26.33378933],1
p4,1,0.0,29.21617,[365 213] ; [60 94],[335.58743169 242.41256831] ; [89.41256831 64.58743169],1
p3,1,1e-06,23.926493,[305 274] ; [ 47 107],[278.04638472 300.95361528] ; [73.95361528 80.04638472],1
p7,1,1e-06,23.82525,[382 186] ; [70 83],[356.08321775 211.91678225] ; [95.91678225 57.08321775],1
p8,1,2e-06,22.334448,[319 256] ; [ 52 101],[293.02884615 281.97115385] ; [77.97115385 75.02884615],1
s8,1,3e-06,21.762033,[271 307] ; [ 40 114],[245.57103825 332.42896175] ; [65.42896175 88.57103825],1
n4,1,6e-06,20.650605,[470 111] ; [98 56],[448.99047619 132.00952381] ; [119.00952381  34.99047619],1
s6,1,1.5e-05,18.728989,[380 192] ; [73 81],[356.90909091 215.09090909] ; [96.09090909 57.90909091],1
s7,1,2.7e-05,17.617232,[279 274] ; [ 46 102],[256.38373752 296.61626248] ; [68.61626248 79.38373752],1
s2,1,4.2e-05,16.782018,[291 287] ; [ 49 105],[268.46994536 309.53005464] ; [71.53005464 82.46994536],1
r4,1,0.000101,15.111102,[544  37] ; [130  25],[532.05706522  48.94293478] ; [141.94293478  13.05706522],1
a5,1,0.000152,14.350163,[441 140] ; [94 61],[422.33016304 158.66983696] ; [112.66983696  42.33016304],1
v1,1,0.000269,13.274102,[322 239] ; [62 90],[302.13744741 258.86255259] ; [81.86255259 70.13744741],1
s5,1,0.000345,12.810423,[181 383] ; [ 26 125],[163.28391608 400.71608392] ; [ 43.71608392 107.28391608],1
a3,1,0.000646,11.637628,[424 155] ; [91 63],[406.80081855 172.19918145] ; [108.19918145  45.80081855],1
v3,1,0.000805,11.229667,[245 314] ; [ 42 105],[227.24220963 331.75779037] ; [59.75779037 87.24220963],1
a7,1,0.001252,10.411397,[435 145] ; [96 59],[419.02040816 160.97959184] ; [111.97959184  43.02040816],0
v2,1,0.001406,10.198238,[343 212] ; [71 79],[325.91489362 229.08510638] ; [88.08510638 61.91489362],0
v4,1,0.001647,9.906682,[555  23] ; [138  16],[547.20491803  30.79508197] ; [145.79508197   8.20491803],0
p12,1,0.002342,9.259758,[ 54 524] ; [  3 151],[ 45.00819672 532.99180328] ; [ 11.99180328 142.00819672],0
d5,1,0.006226,7.483786,[478 101] ; [112  42],[466.04365621 112.95634379] ; [123.95634379  30.04365621],0
s3,1,0.006933,7.290162,[318 256] ; [66 87],[303.18569464 270.81430536] ; [80.81430536 72.18569464],0
p5,1,0.008171,6.995543,[ 73 503] ; [  8 147],[ 63.8248974 512.1751026] ; [ 17.1751026 137.8248974],0
a6,1,0.010464,6.554131,[405 174] ; [91 63],[391.79263302 187.20736698] ; [104.20736698  49.79263302],0
p6,1,0.019502,5.4559,[210 363] ; [ 40 111],[197.85911602 375.14088398] ; [52.14088398 98.85911602],0
r2,1,0.023046,5.165027,[546  28] ; [139  15],[540.09615385  33.90384615] ; [144.90384615   9.09615385],0
b2,1,0.024037,5.091995,[148 200] ; [30 70],[138.26785714 209.73214286] ; [39.73214286 60.26785714],0
b3,1,0.024037,5.091995,[148 200] ; [30 70],[138.26785714 209.73214286] ; [39.73214286 60.26785714],0
b1,1,0.037697,4.318629,[213 368] ; [71 84],[224.19021739 356.80978261] ; [59.80978261 95.19021739],0
d1,1,0.041276,4.164659,[349 232] ; [79 76],[337.86413043 243.13586957] ; [90.13586957 64.86413043],0
s1,1,0.044324,4.044184,[ 15 559] ; [  9 144],[ 18.94910591 555.05089409] ; [  5.05089409 147.94910591],0
u2,1,0.049474,3.859185,[97 59] ; [29 32],[90.58064516 65.41935484] ; [35.41935484 25.58064516],0
d3,1,0.055397,3.670088,[397 182] ; [93 61],[387.053206 191.946794] ; [102.946794  51.053206],0
d4,1,0.064966,3.405835,[487  92] ; [119  34],[479.33606557  99.66393443] ; [126.66393443  26.33606557],0
r1,1,0.070228,3.277692,[473 105] ; [116  38],[465.08469945 112.91530055] ; [123.91530055  30.08469945],0
n2,1,0.087227,2.924824,[83 25] ; [36 20],[78.36585366 29.63414634] ; [40.63414634 15.36585366],0
n3,1,0.129746,2.295544,[82 25] ; [36 19],[77.9382716 29.0617284] ; [40.0617284 14.9382716],0
b5,1,0.274871,1.192277,[343 238] ; [99 56],[348.91576087 232.08423913] ; [93.08423913 61.91576087],0
p1,1,0.320429,0.987194,[ 48 530] ; [  9 144],[ 45.06976744 532.93023256] ; [ 11.93023256 141.06976744],0
d2,1,0.334914,0.929805,[275 303] ; [80 74],[280.31420765 297.68579235] ; [74.68579235 79.31420765],0
a2,1,0.366995,0.813813,[140 441] ; [ 32 123],[135.77717391 445.22282609] ; [ 36.22282609 118.77717391],0
u3,1,0.377811,0.777814,[90 65] ; [33 31],[87.05479452 67.94520548] ; [35.94520548 28.05479452],0
u4,1,0.392828,0.730171,[ 12 569] ; [  5 150],[ 13.41983696 567.58016304] ; [  3.58016304 151.41983696],0
a4,1,0.4713,0.518926,[262 318] ; [65 90],[258.04081633 321.95918367] ; [68.95918367 86.04081633],0
b4,1,0.47886,0.501458,[334 247] ; [94 61],[337.86413043 243.13586957] ; [90.13586957 64.86413043],0
u1,1,0.609609,0.260745,[100 481] ; [ 24 131],[ 97.88586957 483.11413043] ; [ 26.11413043 128.88586957],0
n1,1,0.637764,0.221678,[41 66] ; [19 36],[39.62962963 67.37037037] ; [20.37037037 34.62962963],0
a1,1,0.807431,0.05941,[ 29 552] ; [  7 148],[ 28.41847826 552.58152174] ; [  7.58152174 147.41847826],0
a8,1,0.892374,0.018306,[ 84 446] ; [ 22 121],[ 83.4769688 446.5230312] ; [ 22.5230312 120.4769688],0
