Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,35.077032,[314  28] ; [44 23],[299.35452323  42.64547677] ; [58.64547677  8.35452323],1
p9,1,0.0,31.984561,[320  23] ; [47 20],[307.02682927  35.97317073] ; [59.97317073  7.02682927],1
p8,1,0.003184,8.698945,[214 124] ; [30 38],[203.13300493 134.86699507] ; [40.86699507 27.13300493],0
a3,1,0.007036,7.263819,[269  77] ; [41 25],[260.33980583  85.66019417] ; [49.66019417 16.33980583],0
p7,1,0.010752,6.505799,[246  90] ; [38 28],[237.37313433  98.62686567] ; [46.62686567 19.37313433],0
p2,1,0.010943,6.474618,[307  38] ; [52 15],[300.61893204  44.38106796] ; [58.38106796  8.61893204],0
b1,1,0.015419,5.867988,[115 232] ; [33 35],[123.74939759 223.25060241] ; [24.25060241 43.74939759],0
b2,1,0.016499,5.74895,[105 133] ; [ 7 25],[ 98.72592593 139.27407407] ; [13.27407407 18.72592593],0
b3,1,0.016499,5.74895,[105 133] ; [ 7 25],[ 98.72592593 139.27407407] ; [13.27407407 18.72592593],0
u2,1,0.041389,4.16,[45 33] ; [ 9 17],[40.5 37.5] ; [13.5 12.5],0
v2,1,0.045255,4.009125,[239  97] ; [40 28],[232.03960396 103.96039604] ; [46.96039604 21.03960396],0
d4,1,0.052245,3.767903,[297  49] ; [52 16],[291.6763285  54.3236715] ; [57.3236715 10.6763285],0
b5,1,0.057302,3.613789,[213 134] ; [50 18],[219.9060241 127.0939759] ; [43.0939759 24.9060241],0
a6,1,0.057449,3.609529,[244 102] ; [40 28],[237.352657 108.647343] ; [46.647343 21.352657],0
n5,1,0.061134,3.506351,[305  42] ; [54 14],[300.17590361  46.82409639] ; [58.82409639  9.17590361],0
n4,1,0.063286,3.449117,[300  47] ; [52 15],[295.03381643  51.96618357] ; [56.96618357 10.03381643],0
d1,1,0.113433,2.505728,[224 123] ; [37 31],[218.23373494 128.76626506] ; [42.76626506 25.23373494],0
s6,1,0.122581,2.384024,[244  97] ; [51 12],[248.99752475  92.00247525] ; [46.00247525 16.99752475],0
