Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,2.6e-05,17.71989,[18 40] ; [34 13],[28.72380952 29.27619048] ; [23.27619048 23.72380952],1
s3,1,0.000306,13.035394,[28 34] ; [38 10],[37.2 24.8] ; [28.8 19.2],1
s2,1,0.000555,11.922589,[29 33] ; [38 10],[37.76363636 24.23636364] ; [29.23636364 18.76363636],1
p6,1,0.005018,7.873014,[16 46] ; [24 22],[22.96296296 39.03703704] ; [17.03703704 28.96296296],0
p10,1,0.006818,7.320242,[41 20] ; [42  5],[46.87962963 14.12037037] ; [36.12037037 10.87962963],0
d1,1,0.009306,6.763093,[22 40] ; [29 19],[28.74545455 33.25454545] ; [22.25454545 25.74545455],0
p1,1,0.02035,5.381638,[ 1 61] ; [ 6 42],[ 3.94545455 58.05454545] ; [ 3.05454545 44.94545455],0
p9,1,0.026355,4.93257,[46 15] ; [44  4],[50.36697248 10.63302752] ; [39.63302752  8.36697248],0
p11,1,0.02704,4.888273,[45 17] ; [43  5],[49.6 12.4] ; [38.4  9.6],0
p3,1,0.054535,3.696237,[26 36] ; [29 19],[31. 31.] ; [24. 24.],0
p4,1,0.079699,3.071035,[31 31] ; [32 16],[35.50909091 26.49090909] ; [27.49090909 20.50909091],0
d3,1,0.102299,2.669339,[43 19] ; [26 22],[38.89090909 23.10909091] ; [30.10909091 17.89090909],0
n2,1,0.102992,2.658588,[18  3] ; [10  6],[15.89189189  5.10810811] ; [12.10810811  3.89189189],0
r2,1,0.150657,2.065581,[46 15] ; [39  6],[48.91509434 12.08490566] ; [36.08490566  8.91509434],0
s1,1,0.197581,1.660168,[ 1 61] ; [ 3 45],[ 2.25454545 59.74545455] ; [ 1.74545455 46.25454545],0
r3,1,0.24869,1.330645,[54  8] ; [45  3],[55.8  6.2] ; [43.2  4.8],0
v4,1,0.263049,1.252637,[54  8] ; [44  3],[55.74311927  6.25688073] ; [42.25688073  4.74311927],0
d2,1,0.27184,1.207437,[22 40] ; [22 26],[24.8 37.2] ; [19.2 28.8],0
p8,1,0.275391,1.189697,[26 35] ; [25 22],[28.80555556 32.19444444] ; [22.19444444 24.80555556],0
a5,1,0.276205,1.18567,[35 27] ; [32 16],[37.76363636 24.23636364] ; [29.23636364 18.76363636],0
d5,1,0.280135,1.166435,[42 20] ; [37 11],[44.52727273 17.47272727] ; [34.47272727 13.52727273],0
n1,1,0.306323,1.046465,[ 7 14] ; [8 8],[ 8.51351351 12.48648649] ; [6.48648649 9.51351351],0
b1,1,0.355355,0.854241,[23 39] ; [22 26],[25.36363636 36.63636364] ; [19.63636364 28.36363636],0
v1,1,0.369798,0.804345,[29 33] ; [25 20],[31.28971963 30.71028037] ; [22.71028037 22.28971963],0
v3,1,0.370874,0.800735,[18 43] ; [17 28],[20.14150943 40.85849057] ; [14.85849057 30.14150943],0
a7,1,0.378244,0.776402,[40 22] ; [27 21],[37.76363636 24.23636364] ; [29.23636364 18.76363636],0
b4,1,0.401698,0.703239,[41 21] ; [28 20],[38.89090909 23.10909091] ; [30.10909091 17.89090909],0
n5,1,0.411374,0.674827,[40 21] ; [35 13],[41.97247706 19.02752294] ; [33.02752294 14.97247706],0
b5,1,0.452146,0.565267,[37 25] ; [32 16],[38.89090909 23.10909091] ; [30.10909091 17.89090909],0
p7,1,0.45322,0.562586,[34 26] ; [30 17],[35.88785047 24.11214953] ; [28.11214953 18.88785047],0
b2,1,0.508814,0.436506,[ 8 26] ; [11 25],[ 9.22857143 24.77142857] ; [ 9.77142857 26.22857143],0
b3,1,0.508814,0.436506,[ 8 26] ; [11 25],[ 9.22857143 24.77142857] ; [ 9.77142857 26.22857143],0
r4,1,0.522468,0.409018,[39 23] ; [33 15],[40.58181818 21.41818182] ; [31.41818182 16.58181818],0
u2,1,0.552839,0.352256,[13 11] ; [12  7],[13.95348837 10.04651163] ; [11.04651163  7.95348837],0
a1,1,0.608173,0.262843,[ 7 55] ; [ 4 44],[ 6.2 55.8] ; [ 4.8 43.2],0
s5,1,0.614074,0.254285,[22 39] ; [18 26],[23.23809524 37.76190476] ; [16.76190476 27.23809524],0
a4,1,0.628308,0.234362,[18 44] ; [16 32],[19.16363636 42.83636364] ; [14.83636364 33.16363636],0
n4,1,0.641137,0.217258,[40 22] ; [33 15],[41.14545455 20.85454545] ; [31.85454545 16.14545455],0
u3,1,0.657848,0.196149,[11 13] ; [10  9],[11.72093023 12.27906977] ; [9.27906977 9.72093023],0
d4,1,0.682443,0.167389,[51 11] ; [38 10],[50.16363636 11.83636364] ; [38.83636364  9.16363636],0
u1,1,0.715228,0.133111,[ 2 60] ; [ 1 47],[ 1.69090909 60.30909091] ; [ 1.30909091 46.69090909],0
p5,1,0.765142,0.089243,[ 8 54] ; [ 7 40],[ 8.53211009 53.46788991] ; [ 6.46788991 40.53211009],0
n6,1,0.773053,0.083165,[49 13] ; [39  9],[49.6 12.4] ; [38.4  9.6],0
p2,1,0.825829,0.048424,[48 14] ; [38 10],[48.47272727 13.52727273] ; [37.52727273 10.47272727],0
a6,1,0.848691,0.036401,[36 26] ; [27 21],[35.50909091 26.49090909] ; [27.49090909 20.50909091],0
u4,1,0.854689,0.03354,[ 1 61] ; [ 1 47],[ 1.12727273 60.87272727] ; [ 0.87272727 47.12727273],0
s4,1,0.880183,0.022722,[16 46] ; [13 35],[16.34545455 45.65454545] ; [12.65454545 35.34545455],0
a2,1,0.898014,0.016428,[ 6 56] ; [ 5 43],[ 6.2 55.8] ; [ 4.8 43.2],0
a3,1,0.93744,0.00616,[37 25] ; [29 19],[37.2 24.8] ; [28.8 19.2],0
