Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,90.585089,[ 17 140] ; [81 43],[ 54.7544484 102.2455516] ; [43.2455516 80.7544484],1
s2,1,0.0,51.393287,[ 36 118] ; [82 42],[65.36690647 88.63309353] ; [52.63309353 71.36690647],1
s6,1,0.0,28.584098,[77 77] ; [99 23],[98.20289855 55.79710145] ; [77.79710145 44.20289855],1
s3,1,0.0,25.679542,[58 96] ; [84 39],[78.94584838 75.05415162] ; [63.05415162 59.94584838],1
s5,1,5e-06,20.992177,[ 24 128] ; [49 72],[ 40.64468864 111.35531136] ; [32.35531136 88.64468864],1
p4,1,2.4e-05,17.848494,[61 95] ; [80 44],[78.55714286 77.44285714] ; [62.44285714 61.55714286],1
p6,1,2.9e-05,17.50038,[ 32 122] ; [54 68],[ 47.98550725 106.01449275] ; [38.01449275 83.98550725],1
a3,1,6.1e-05,16.08384,[73 82] ; [88 36],[89.44444444 65.55555556] ; [71.55555556 52.44444444],1
p7,1,8.8e-05,15.382804,[76 78] ; [88 33],[91.84 62.16] ; [72.16 48.84],1
p2,1,0.000579,11.84122,[111  46] ; [108  15],[122.79642857  34.20357143] ; [96.20357143 26.79642857],1
v3,1,0.000976,10.872042,[ 39 114] ; [55 69],[ 51.92057762 101.07942238] ; [42.07942238 81.92057762],1
p8,1,0.001195,10.498277,[59 94] ; [71 51],[72.32727273 80.67272727] ; [57.67272727 64.32727273],0
p10,1,0.001231,10.443745,[108  45] ; [106  16],[119.06181818  33.93818182] ; [94.93818182 27.06181818],0
p5,1,0.002637,9.042814,[  9 146] ; [ 21 102],[ 16.72661871 138.27338129] ; [ 13.27338129 109.72661871],0
p9,1,0.003101,8.747035,[114  39] ; [109  14],[123.61956522  29.38043478] ; [99.38043478 23.61956522],0
a5,1,0.0095,6.726259,[77 80] ; [80 44],[87.71886121 69.28113879] ; [69.28113879 54.71886121],0
v2,1,0.010757,6.505052,[58 88] ; [67 54],[68.35205993 77.64794007] ; [56.64794007 64.35205993],0
u3,1,0.012062,6.30175,[35 49] ; [24 12],[41.3 42.7] ; [17.7 18.3],0
p3,1,0.014685,5.953874,[ 57 100] ; [63 61],[67.04626335 89.95373665] ; [52.95373665 71.04626335],0
v4,1,0.023325,5.144146,[135  22] ; [116   7],[140.73928571  16.26071429] ; [110.26071429  12.73928571],0
v1,1,0.02641,4.928969,[65 86] ; [69 53],[74.11721612 76.88278388] ; [59.88278388 62.11721612],0
r3,1,0.027265,4.873965,[131  25] ; [114   9],[136.98924731  19.01075269] ; [108.01075269  14.98924731],0
n6,1,0.030373,4.688039,[123  33] ; [109  14],[129.72043011  26.27956989] ; [102.27956989  20.72043011],0
r1,1,0.050246,3.83324,[101  55] ; [93 30],[108.47311828  47.52688172] ; [85.52688172 37.47311828],0
b2,1,0.061688,3.491406,[25 57] ; [37 46],[30.81212121 51.18787879] ; [31.18787879 51.81212121],0
b3,1,0.061688,3.491406,[25 57] ; [37 46],[30.81212121 51.18787879] ; [31.18787879 51.81212121],0
n4,1,0.061872,3.486473,[120  37] ; [105  18],[126.16071429  30.83928571] ; [98.83928571 24.16071429],0
r2,1,0.068819,3.310971,[133  24] ; [113  10],[137.93571429  19.06428571] ; [108.06428571  14.93571429],0
d4,1,0.094994,2.787644,[78 79] ; [74 50],[84.9252669 72.0747331] ; [67.0747331 56.9252669],0
r4,1,0.125933,2.34194,[123  34] ; [106  18],[127.94661922  29.05338078] ; [101.05338078  22.94661922],0
p11,1,0.153189,2.040206,[111  46] ; [97 27],[116.21352313  40.78647687] ; [91.78647687 32.21352313],0
a7,1,0.176903,1.823448,[98 58] ; [68 56],[92.48571429 63.51428571] ; [73.51428571 50.48571429],0
u2,1,0.178476,1.810271,[35 48] ; [20 16],[38.36134454 44.63865546] ; [16.63865546 19.36134454],0
u1,1,0.18374,1.767108,[  4 153] ; [  7 117],[  6.14590747 150.85409253] ; [  4.85409253 119.14590747],0
p12,1,0.195983,1.67206,[  6 150] ; [  9 113],[  8.41726619 147.58273381] ; [  6.58273381 115.41726619],0
b4,1,0.22115,1.496893,[90 67] ; [62 62],[84.9252669 72.0747331] ; [67.0747331 56.9252669],0
s4,1,0.228896,1.447708,[ 25 130] ; [27 97],[ 28.88888889 126.11111111] ; [ 23.11111111 100.88888889],0
b5,1,0.275216,1.190565,[95 62] ; [67 57],[90.51245552 66.48754448] ; [71.48754448 52.51245552],0
s1,1,0.306385,1.046193,[  5 149] ; [  7 114],[  6.72 147.28] ; [  5.28 115.72],0
p1,1,0.403552,0.697716,[ 12 144] ; [ 13 110],[ 13.97849462 142.02150538] ; [ 11.02150538 111.97849462],0
a6,1,0.411448,0.674614,[95 62] ; [69 55],[91.62989324 65.37010676] ; [72.37010676 51.62989324],0
n1,1,0.426202,0.63315,[17 22] ; [19 17],[18.72 20.28] ; [17.28 18.72],0
a1,1,0.441472,0.592453,[  8 149] ; [  4 120],[  6.70462633 150.29537367] ; [  5.29537367 118.70462633],0
a2,1,0.450248,0.570028,[  8 149] ; [  9 115],[  9.49822064 147.50177936] ; [  7.50177936 116.49822064],0
d3,1,0.551697,0.354286,[ 55 101] ; [48 76],[57.38571429 98.61428571] ; [45.61428571 78.38571429],0
b1,1,0.638696,0.220452,[64 93] ; [54 70],[65.92882562 91.07117438] ; [52.07117438 71.92882562],0
d5,1,0.73547,0.114148,[88 69] ; [67 57],[86.60142349 70.39857651] ; [68.39857651 55.60142349],0
d2,1,0.787731,0.0725,[ 27 129] ; [ 23 101],[ 27.85714286 128.14285714] ; [ 22.14285714 101.85714286],0
n2,1,0.871867,0.026014,[33  7] ; [30  7],[32.72727273  7.27272727] ; [30.27272727  6.72727273],0
n3,1,0.88354,0.021457,[28 11] ; [26 11],[27.71052632 11.28947368] ; [26.28947368 10.71052632],0
a8,1,0.957922,0.002784,[ 23 122] ; [19 99],[ 23.15589354 121.84410646] ; [18.84410646 99.15589354],0
a4,1,0.975366,0.000954,[ 39 116] ; [31 93],[ 38.88888889 116.11111111] ; [31.11111111 92.88888889],0
