Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000302,13.060308,[24 13] ; [ 56 114],[14.29951691 22.70048309] ; [ 65.70048309 104.29951691],1
b5,1,0.001635,9.920225,[11 29] ; [98 80],[20. 20.] ; [89. 89.],0
s6,1,0.004058,8.257652,[33  5] ; [109  65],[25.45283019 12.54716981] ; [116.54716981  57.45283019],0
s7,1,0.010087,6.619417,[29 11] ; [86 86],[21.69811321 18.30188679] ; [93.30188679 78.69811321],0
b3,1,0.018681,5.531106,[ 6 18] ; [61 58],[11.24475524 12.75524476] ; [55.75524476 63.24475524],0
b2,1,0.018681,5.531106,[ 6 18] ; [61 58],[11.24475524 12.75524476] ; [55.75524476 63.24475524],0
p7,1,0.020884,5.336415,[31  8] ; [104  70],[24.71830986 14.28169014] ; [110.28169014  63.71830986],0
s2,1,0.03013,4.701875,[25 14] ; [80 98],[18.87096774 20.12903226] ; [86.12903226 91.87096774],0
p1,1,0.030278,4.69344,[ 7 33] ; [ 12 165],[ 3.50230415 36.49769585] ; [ 15.49769585 161.50230415],0
s3,1,0.036006,4.396804,[28 11] ; [94 82],[22.13023256 16.86976744] ; [99.86976744 76.13023256],0
s1,1,0.039102,4.256435,[ 3 36] ; [  3 174],[ 1.08333333 37.91666667] ; [  4.91666667 172.08333333],0
a8,1,0.047977,3.910806,[ 1 37] ; [ 24 145],[ 4.58937198 33.41062802] ; [ 20.41062802 148.58937198],0
d3,1,0.05767,3.603144,[23 17] ; [ 73 105],[17.6146789 22.3853211] ; [78.3853211 99.6146789],0
p8,1,0.068903,3.308954,[25 14] ; [84 91],[19.86448598 19.13551402] ; [89.13551402 85.86448598],0
p2,1,0.073741,3.19772,[29 11] ; [147  27],[32.89719626  7.10280374] ; [143.10280374  30.89719626],0
p3,1,0.079839,3.068182,[25 15] ; [83 93],[20. 20.] ; [88. 88.],0
p10,1,0.085185,2.963083,[38  2] ; [150  27],[34.65437788  5.34562212] ; [153.34562212  23.65437788],0
n2,1,0.103449,2.651553,[13  1] ; [36 14],[10.71875  3.28125] ; [38.28125 11.71875],0
u1,1,0.167713,1.903269,[ 4 36] ; [  8 170],[ 2.20183486 37.79816514] ; [  9.79816514 168.20183486],0
r4,1,0.170377,1.879622,[36  4] ; [144  34],[33.02752294  6.97247706] ; [146.97247706  31.02752294],0
d5,1,0.287027,1.133514,[32  8] ; [127  50],[29.30875576 10.69124424] ; [129.69124424  47.30875576],0
v2,1,0.296736,1.088807,[16 22] ; [88 83],[18.90909091 19.09090909] ; [85.09090909 85.90909091],0
n1,1,0.314398,1.01211,[8 6] ; [21 29],[6.34375 7.65625] ; [22.65625 27.34375],0
p6,1,0.342619,0.900609,[17 22] ; [ 61 111],[14.41706161 24.58293839] ; [ 63.58293839 108.41706161],0
p12,1,0.405453,0.692095,[ 4 36] ; [ 11 164],[ 2.79069767 37.20930233] ; [ 12.20930233 162.79069767],0
n4,1,0.410672,0.676855,[30 10] ; [143  34],[31.88940092  8.11059908] ; [141.11059908  35.88940092],0
r1,1,0.421615,0.64581,[30 10] ; [122  56],[27.88990826 12.11009174] ; [124.11009174  53.88990826],0
s8,1,0.444769,0.583948,[22 18] ; [86 92],[19.81651376 20.18348624] ; [88.18348624 89.81651376],0
p5,1,0.47407,0.512474,[ 4 36] ; [ 25 150],[ 5.39534884 34.60465116] ; [ 23.60465116 151.39534884],0
n6,1,0.481287,0.495946,[35  5] ; [146  30],[33.51851852  6.48148148] ; [147.48148148  28.51851852],0
v1,1,0.505808,0.442729,[20 20] ; [96 76],[21.88679245 18.11320755] ; [94.11320755 77.88679245],0
v3,1,0.515866,0.42215,[13 25] ; [ 69 104],[14.76777251 23.23222749] ; [ 67.23222749 105.76777251],0
r3,1,0.530077,0.394244,[38  2] ; [164  14],[37.06422018  2.93577982] ; [164.93577982  13.06422018],0
a6,1,0.552225,0.353345,[18 22] ; [ 71 107],[16.33027523 23.66972477] ; [ 72.66972477 105.33027523],0
d1,1,0.587265,0.294636,[21 19] ; [85 93],[19.44954128 20.55045872] ; [86.55045872 91.44954128],0
r2,1,0.59236,0.286674,[37  3] ; [157  18],[36.09302326  3.90697674] ; [157.90697674  17.09302326],0
n3,1,0.595413,0.281969,[11  3] ; [35 14],[10.22222222  3.77777778] ; [35.77777778 13.22222222],0
a1,1,0.603034,0.270444,[ 2 38] ; [ 13 165],[ 2.75229358 37.24770642] ; [ 12.24770642 165.75229358],0
a2,1,0.684765,0.164811,[ 3 37] ; [ 17 161],[ 3.66972477 36.33027523] ; [ 16.33027523 161.66972477],0
d4,1,0.685323,0.164195,[30 10] ; [138  39],[30.96774194  9.03225806] ; [137.03225806  39.96774194],0
u3,1,0.700928,0.147509,[5 6] ; [18 28],[4.43859649 6.56140351] ; [18.56140351 27.43859649],0
p11,1,0.713045,0.135255,[34  6] ; [147  31],[33.21100917  6.78899083] ; [147.78899083  30.21100917],0
b4,1,0.720186,0.128314,[21 19] ; [99 79],[22.01834862 17.98165138] ; [97.98165138 80.01834862],0
a4,1,0.769212,0.086087,[19 21] ; [80 98],[18.16513761 21.83486239] ; [80.83486239 97.16513761],0
a3,1,0.786365,0.073459,[29 11] ; [132  45],[29.67741935 10.32258065] ; [131.32258065  45.67741935],0
a5,1,0.788771,0.071774,[27 13] ; [124  54],[27.70642202 12.29357798] ; [123.29357798  54.70642202],0
n5,1,0.789302,0.071405,[32  8] ; [144  32],[32.59259259  7.40740741] ; [143.40740741  32.59259259],0
d2,1,0.82119,0.051083,[20 20] ; [85 92],[19.35483871 20.64516129] ; [85.64516129 91.35483871],0
v4,1,0.840045,0.040738,[37  3] ; [162  15],[36.68202765  3.31797235] ; [162.31797235  14.68202765],0
b1,1,0.85188,0.034865,[18 22] ; [83 95],[18.53211009 21.46788991] ; [82.46788991 95.53211009],0
u2,1,0.887464,0.020026,[5 6] ; [22 24],[5.21052632 5.78947368] ; [21.78947368 24.21052632],0
p4,1,0.980256,0.000612,[23 17] ; [101  74],[23.06976744 16.93023256] ; [100.93023256  74.06976744],0
