Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,121.415438,[271 119] ; [ 4 82],[225.31512605 164.68487395] ; [49.68487395 36.31512605],1
d3,1,0.0,64.451592,[306  84] ; [30 56],[275.29411765 114.70588235] ; [60.70588235 25.29411765],1
d5,1,0.0,61.95767,[340  50] ; [43 43],[313.80252101  76.19747899] ; [69.19747899 16.80252101],1
d2,1,1e-06,24.167517,[200 190] ; [19 67],[179.43277311 210.56722689] ; [39.56722689 46.43277311],1
u1,1,7.3e-05,15.742551,[ 78 312] ; [ 2 84],[ 65.54621849 324.45378151] ; [14.45378151 71.54621849],1
a4,1,0.000469,12.233419,[183 206] ; [22 62],[168.59408034 220.40591966] ; [36.40591966 47.59408034],1
p1,1,0.004426,8.10007,[ 18 369] ; [11 75],[ 23.72727273 363.27272727] ; [ 5.27272727 80.72727273],0
a2,1,0.005263,7.786922,[100 290] ; [10 76],[ 90.12605042 299.87394958] ; [19.87394958 66.12605042],0
b3,1,0.00684,7.314593,[ 86 136] ; [12 48],[ 77.14893617 144.85106383] ; [20.85106383 39.14893617],0
b2,1,0.00684,7.314593,[ 86 136] ; [12 48],[ 77.14893617 144.85106383] ; [20.85106383 39.14893617],0
p9,1,0.007987,7.036432,[310  75] ; [58 28],[300.80679406  84.19320594] ; [67.19320594 18.80679406],0
a3,1,0.010235,6.593483,[282 107] ; [49 35],[272.21775899 116.78224101] ; [58.78224101 25.21775899],0
a7,1,0.014351,5.99447,[306  83] ; [57 29],[297.27789474  91.72210526] ; [65.72210526 20.27789474],0
r3,1,0.016973,5.699161,[373  16] ; [77  9],[368.52631579  20.47368421] ; [81.47368421  4.52631579],0
a5,1,0.017114,5.684634,[294  96] ; [54 32],[285.12605042 104.87394958] ; [62.87394958 23.12605042],0
u2,1,0.040543,4.195029,[69 37] ; [17 20],[63.74825175 42.25174825] ; [22.25174825 14.74825175],0
v2,1,0.047695,3.920693,[221 150] ; [38 42],[213.05764967 157.94235033] ; [45.94235033 34.05764967],0
a6,1,0.049596,3.85506,[282 108] ; [53 33],[274.47478992 115.52521008] ; [60.52521008 25.47478992],0
p8,1,0.056218,3.645597,[195 189] ; [33 51],[187.07692308 196.92307692] ; [40.92307692 43.07692308],0
n2,1,0.056785,3.628885,[53 33] ; [22  5],[57.07964602 28.92035398] ; [17.92035398  9.07964602],0
b4,1,0.059837,3.541904,[238 152] ; [43 43],[230.23109244 159.76890756] ; [50.76890756 35.23109244],0
r2,1,0.090613,2.863456,[371  15] ; [79  7],[368.00847458  17.99152542] ; [81.99152542  4.00847458],0
p10,1,0.094532,2.795446,[300  85] ; [59 26],[294.07446809  90.92553191] ; [64.92553191 20.07446809],0
n3,1,0.108126,2.581395,[54 32] ; [20  5],[57.33333333 28.66666667] ; [16.66666667  8.33333333],0
s2,1,0.118527,2.436681,[163 224] ; [28 57],[156.60381356 230.39618644] ; [34.39618644 50.60381356],0
s8,1,0.125284,2.349987,[152 237] ; [26 60],[145.77263158 243.22736842] ; [32.22736842 53.77263158],0
p2,1,0.125586,2.34623,[320  67] ; [65 21],[315.  72.] ; [70. 16.],0
u3,1,0.16966,1.885943,[68 38] ; [19 18],[64.48951049 41.51048951] ; [22.51048951 14.48951049],0
p7,1,0.175245,1.837495,[229 150] ; [44 40],[223.47084233 155.52915767] ; [49.52915767 34.47084233],0
s4,1,0.189845,1.718819,[ 40 347] ; [13 72],[ 43.45550847 343.54449153] ; [ 9.54449153 75.45550847],0
s7,1,0.190727,1.71199,[160 210] ; [29 53],[154.71238938 215.28761062] ; [34.28761062 47.71238938],0
p6,1,0.221836,1.492455,[121 264] ; [21 64],[116.31914894 268.68085106] ; [25.68085106 59.31914894],0
s1,1,0.265552,1.239578,[ 13 372] ; [ 5 79],[ 14.7761194 370.2238806] ; [ 3.2238806 80.7761194],0
p4,1,0.266174,1.236361,[219 168] ; [43 43],[214.36363636 172.63636364] ; [47.63636364 38.36363636],0
v4,1,0.293378,1.104053,[373  17] ; [79  6],[371.11578947  18.88421053] ; [80.88421053  4.11578947],0
n1,1,0.310079,1.03034,[26 60] ; [11 16],[28.15929204 57.84070796] ; [ 8.84070796 18.15929204],0
p5,1,0.363876,0.824472,[ 23 363] ; [ 3 83],[ 21.26271186 364.73728814] ; [ 4.73728814 81.26271186],0
a8,1,0.370729,0.80122,[ 50 301] ; [ 8 69],[ 47.56542056 303.43457944] ; [10.43457944 66.56542056],0
v1,1,0.406286,0.689642,[192 189] ; [46 37],[195.42672414 185.57327586] ; [42.57327586 40.42672414],0
n6,1,0.410601,0.677061,[313  75] ; [66 20],[310.23628692  77.76371308] ; [68.76371308 17.23628692],0
a1,1,0.434223,0.611503,[ 16 374] ; [ 2 84],[ 14.74789916 375.25210084] ; [ 3.25210084 82.74789916],0
r4,1,0.499348,0.456321,[366  24] ; [79  7],[364.60084034  25.39915966] ; [80.39915966  5.60084034],0
p11,1,0.634051,0.226608,[304  86] ; [65 21],[302.33193277  87.66806723] ; [66.66806723 19.33193277],0
n4,1,0.704357,0.143979,[297  92] ; [64 22],[295.64  93.36] ; [65.36 20.64],0
p3,1,0.721363,0.12719,[173 216] ; [36 49],[171.52109705 217.47890295] ; [37.47890295 47.52109705],0
v3,1,0.739827,0.110279,[143 225] ; [31 53],[141.66371681 226.33628319] ; [32.33628319 51.66371681],0
b5,1,0.76708,0.087732,[238 152] ; [51 35],[236.78571429 153.21428571] ; [52.21428571 33.78571429],0
b1,1,0.794614,0.067768,[151 239] ; [32 54],[149.93697479 240.06302521] ; [33.06302521 52.93697479],0
s6,1,0.843377,0.039036,[225 162] ; [49 37],[224.18181818 162.81818182] ; [49.81818182 36.18181818],0
p12,1,0.915896,0.011152,[ 19 367] ; [ 4 82],[ 18.80932203 367.19067797] ; [ 4.19067797 81.80932203],0
s3,1,0.931407,0.007409,[191 195] ; [42 42],[191.35744681 194.64255319] ; [41.64255319 42.35744681],0
n5,1,0.972162,0.001218,[277 110] ; [61 24],[277.13135593 109.86864407] ; [60.86864407 24.13135593],0
