Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.00239,9.223191,[17 12] ; [30 76],[10.0962963 18.9037037] ; [36.9037037 69.0962963],0
b3,1,0.007479,7.154127,[10  7] ; [15 46],[ 5.44871795 11.55128205] ; [19.55128205 41.44871795],0
b2,1,0.007479,7.154127,[10  7] ; [15 46],[ 5.44871795 11.55128205] ; [19.55128205 41.44871795],0
n4,1,0.014113,6.023915,[23  6] ; [59 50],[17.23188406 11.76811594] ; [64.76811594 44.23188406],0
d3,1,0.016191,5.781998,[15 14] ; [30 77],[ 9.59558824 19.40441176] ; [35.40441176 71.59558824],0
d4,1,0.017013,5.695083,[20  9] ; [48 61],[14.28985507 14.71014493] ; [53.71014493 55.28985507],0
r2,1,0.063606,3.440777,[25  4] ; [73 33],[21.05185185  7.94814815] ; [76.94814815 29.05185185],0
v2,1,0.069028,3.305972,[12 17] ; [26 81],[ 8.10294118 20.89705882] ; [29.89705882 77.10294118],0
s7,1,0.103421,2.651983,[12 16] ; [28 76],[ 8.48484848 19.51515152] ; [31.51515152 72.48484848],0
a7,1,0.115379,2.478948,[19 10] ; [53 55],[15.24087591 13.75912409] ; [56.75912409 51.24087591],0
p1,1,0.125989,2.341247,[ 4 25] ; [  6 103],[ 2.10144928 26.89855072] ; [  7.89855072 101.10144928],0
a3,1,0.138093,2.199087,[16 13] ; [43 65],[12.48905109 16.51094891] ; [46.51094891 61.48905109],0
p11,1,0.155329,2.019117,[15 14] ; [72 37],[18.2826087 10.7173913] ; [68.7173913 40.2826087],0
d5,1,0.174653,1.842548,[17 12] ; [48 60],[13.75912409 15.24087591] ; [51.24087591 56.75912409],0
s6,1,0.181298,1.786956,[14 11] ; [45 64],[11.00746269 13.99253731] ; [47.99253731 61.00746269],0
b4,1,0.26562,1.239226,[18 11] ; [55 54],[15.34057971 13.65942029] ; [57.65942029 51.34057971],0
n6,1,0.267881,1.227566,[23  6] ; [75 34],[20.5942029  8.4057971] ; [77.4057971 31.5942029],0
p2,1,0.275692,1.188203,[18 11] ; [79 30],[20.38405797  8.61594203] ; [76.61594203 32.38405797],0
s4,1,0.327644,0.958188,[ 4 25] ; [24 85],[ 5.88405797 23.11594203] ; [22.11594203 86.88405797],0
s8,1,0.328373,0.955304,[ 8 21] ; [21 88],[ 6.0942029 22.9057971] ; [22.9057971 86.0942029],0
p6,1,0.397503,0.715866,[ 9 20] ; [25 82],[ 7.25 21.75] ; [26.75 80.25],0
s3,1,0.408951,0.681847,[10 19] ; [46 61],[11.94117647 17.05882353] ; [44.05882353 62.94117647],0
a4,1,0.411728,0.673806,[ 7 22] ; [19 90],[ 5.46376812 23.53623188] ; [20.53623188 88.46376812],0
v4,1,0.424815,0.636957,[22  7] ; [89 19],[23.49635036  5.50364964] ; [87.50364964 20.49635036],0
r4,1,0.434212,0.61153,[17 12] ; [55 54],[15.13043478 13.86956522] ; [56.86956522 52.13043478],0
b1,1,0.444136,0.585574,[11 18] ; [50 59],[12.81884058 16.18115942] ; [48.18115942 60.81884058],0
a2,1,0.448873,0.573495,[ 2 27] ; [  4 105],[ 1.26086957 27.73913043] ; [  4.73913043 104.26086957],0
n1,1,0.464214,0.535714,[5 5] ; [13 22],[4. 6.] ; [14. 21.],0
p5,1,0.605268,0.267123,[ 3 26] ; [  8 100],[ 2.32846715 26.67153285] ; [ 8.67153285 99.32846715],0
s2,1,0.620452,0.245233,[11 18] ; [36 73],[ 9.87681159 19.12318841] ; [37.12318841 71.87681159],0
s5,1,0.624904,0.239034,[ 4 23] ; [20 86],[ 4.87218045 22.12781955] ; [19.12781955 86.87218045],0
d2,1,0.626932,0.236244,[ 4 25] ; [19 89],[ 4.86861314 24.13138686] ; [18.13138686 89.86861314],0
p12,1,0.64725,0.209385,[ 1 28] ; [  6 102],[ 1.48175182 27.51824818] ; [  5.51824818 102.48175182],0
p7,1,0.6636,0.18918,[14 15] ; [56 50],[15.03703704 13.96296296] ; [54.96296296 51.03703704],0
u3,1,0.672851,0.178286,[4 9] ; [24 41],[4.66666667 8.33333333] ; [23.33333333 41.66666667],0
p4,1,0.678049,0.172331,[11 18] ; [46 63],[11.97826087 17.02173913] ; [45.02173913 63.97826087],0
a5,1,0.689206,0.159946,[10 19] ; [42 67],[10.92753623 18.07246377] ; [41.07246377 67.92753623],0
n5,1,0.744053,0.106596,[20  9] ; [71 37],[19.26277372  9.73722628] ; [71.73722628 36.26277372],0
u2,1,0.7714,0.084416,[6 6] ; [30 36],[5.53846154 6.46153846] ; [30.46153846 35.53846154],0
b5,1,0.780083,0.077959,[17 12] ; [67 42],[17.65217391 11.34782609] ; [66.34782609 42.65217391],0
s1,1,0.789253,0.071439,[ 1 28] ; [  5 104],[ 1.26086957 27.73913043] ; [  4.73913043 104.26086957],0
p10,1,0.792326,0.069322,[19 10] ; [66 39],[18.39552239 10.60447761] ; [66.60447761 38.39552239],0
a1,1,0.810036,0.057782,[ 2 27] ; [  9 100],[ 2.3115942 26.6884058] ; [  8.6884058 100.3115942],0
p9,1,0.81891,0.052417,[20  8] ; [78 28],[20.47761194  7.52238806] ; [77.52238806 28.47761194],0
a8,1,0.844843,0.038299,[ 3 26] ; [12 91],[ 3.29545455 25.70454545] ; [11.70454545 91.29545455],0
