Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,83.45414,[421  11] ; [66 28],[399.96958175  32.03041825] ; [87.03041825  6.96958175],1
r2,1,0.0,29.017343,[417  12] ; [75 15],[406.68208092  22.31791908] ; [85.31791908  4.68208092],1
a5,1,1e-05,19.573693,[342  90] ; [54 40],[325.23193916 106.76806084] ; [70.76806084 23.23193916],1
a4,1,4.3e-05,16.75468,[205 226] ; [23 71],[187.17714286 243.82285714] ; [40.82285714 53.17714286],1
u1,1,7.2e-05,15.762158,[108 324] ; [ 6 88],[ 93.62737643 338.37262357] ; [20.37262357 73.62737643],1
v4,1,0.000119,14.80688,[421   8] ; [84  9],[415.02873563  13.97126437] ; [89.97126437  3.02873563],1
a2,1,0.000125,14.711599,[135 297] ; [11 83],[119.90874525 312.09125475] ; [26.09125475 67.90874525],1
d2,1,0.000273,13.248583,[217 213] ; [28 66],[201.04961832 228.95038168] ; [43.95038168 50.04961832],1
v2,1,0.000355,12.755558,[267 146] ; [41 51],[251.88910891 161.11089109] ; [56.11089109 35.88910891],1
d1,1,0.000503,12.10304,[285 147] ; [44 50],[270.20532319 161.79467681] ; [58.79467681 35.20532319],1
p4,1,0.003952,8.30564,[286 142] ; [48 46],[273.85440613 154.14559387] ; [60.14559387 33.85440613],0
n4,1,0.004759,7.968945,[350  81] ; [64 30],[339.87428571  91.12571429] ; [74.12571429 19.87428571],0
p7,1,0.00578,7.617752,[290 127] ; [49 41],[278.82248521 138.17751479] ; [60.17751479 29.82248521],0
r3,1,0.006743,7.340087,[423   7] ; [87  6],[419.31166348  10.68833652] ; [90.68833652  2.31166348],0
a3,1,0.010593,6.532372,[318 113] ; [57 37],[307.85714286 123.14285714] ; [67.14285714 26.85714286],0
n5,1,0.010674,6.518821,[335  94] ; [61 32],[325.44827586 103.55172414] ; [70.55172414 22.44827586],0
d3,1,0.017726,5.622999,[346  85] ; [65 29],[337.41142857  93.58857143] ; [73.58857143 20.41142857],0
u3,1,0.021391,5.294636,[78 36] ; [17 19],[72.2 41.8] ; [22.8 13.2],0
v1,1,0.028872,4.775223,[242 178] ; [40 49],[232.69155206 187.30844794] ; [49.30844794 39.69155206],0
v3,1,0.03359,4.515434,[177 236] ; [28 63],[167.98611111 245.01388889] ; [37.01388889 53.98611111],0
s8,1,0.050665,3.819305,[192 234] ; [32 62],[183.50769231 242.49230769] ; [40.49230769 53.50769231],0
b4,1,0.105045,2.627226,[260 172] ; [65 29],[266.92015209 165.07984791] ; [58.07984791 35.92015209],0
p2,1,0.106953,2.598672,[382  48] ; [77 16],[377.38049713  52.61950287] ; [81.61950287 11.38049713],0
a1,1,0.107757,2.586816,[ 16 416] ; [ 7 87],[ 18.88973384 413.11026616] ; [ 4.11026616 89.88973384],0
a6,1,0.140863,2.168503,[345  85] ; [69 25],[339.73282443  90.26717557] ; [74.26717557 19.73282443],0
s7,1,0.16536,1.924511,[200 212] ; [36 53],[194.0758483 217.9241517] ; [41.9241517 47.0758483],0
p8,1,0.177659,1.817097,[255 168] ; [49 44],[249.20930233 173.79069767] ; [54.79069767 38.20930233],0
s6,1,0.178078,1.813594,[289 135] ; [56 36],[283.48837209 140.51162791] ; [61.51162791 30.48837209],0
s3,1,0.179017,1.805764,[237 182] ; [46 48],[231.14424951 187.85575049] ; [51.85575049 42.14424951],0
s4,1,0.181157,1.788104,[ 58 364] ; [18 76],[ 62.15503876 359.84496124] ; [13.84496124 80.15503876],0
u2,1,0.216002,1.530734,[71 42] ; [19 18],[67.8 45.2] ; [22.2 14.8],0
n6,1,0.236157,1.403386,[379  50] ; [78 15],[375.58045977  53.41954023] ; [81.41954023 11.58045977],0
s2,1,0.237436,1.395751,[218 206] ; [42 52],[212.81853282 211.18146718] ; [47.18146718 46.81853282],0
s5,1,0.282927,1.152978,[136 283] ; [24 66],[131.70923379 287.29076621] ; [28.29076621 61.70923379],0
s1,1,0.295928,1.092454,[ 10 414] ; [ 4 89],[ 11.48162476 412.51837524] ; [ 2.51837524 90.48162476],0
d5,1,0.318076,0.996839,[358  73] ; [74 20],[354.65142857  76.34857143] ; [77.34857143 16.65142857],0
p3,1,0.321817,0.981548,[225 204] ; [44 50],[220.65200765 208.34799235] ; [48.34799235 45.65200765],0
b1,1,0.326105,0.964302,[142 290] ; [26 68],[137.97718631 294.02281369] ; [30.02281369 63.97718631],0
d4,1,0.331467,0.943156,[370  61] ; [77 17],[366.96571429  64.03428571] ; [80.03428571 13.96571429],0
a8,1,0.353318,0.861503,[ 62 322] ; [11 79],[ 59.13924051 324.86075949] ; [13.86075949 76.13924051],0
b5,1,0.370459,0.802123,[273 159] ; [64 30],[276.7756654 155.2243346] ; [60.2243346 33.7756654],0
p1,1,0.407766,0.685304,[ 39 389] ; [ 6 87],[ 36.96737044 391.03262956] ; [ 8.03262956 84.96737044],0
p12,1,0.421567,0.645944,[ 44 385] ; [ 7 86],[ 41.9137931 387.0862069] ; [ 9.0862069 83.9137931],0
p9,1,0.473114,0.514694,[381  44] ; [81 12],[379.05405405  45.94594595] ; [82.94594595 10.05405405],0
p10,1,0.484836,0.487965,[379  50] ; [78 13],[377.025  51.975] ; [79.975 11.025],0
n2,1,0.763392,0.090619,[51 18] ; [20  6],[51.56842105 17.43157895] ; [19.43157895  6.56842105],0
n3,1,0.790857,0.07033,[52 18] ; [20  6],[52.5 17.5] ; [19.5  6.5],0
b2,1,0.815244,0.0546,[ 95 170] ; [21 35],[ 95.76323988 169.23676012] ; [20.23676012 35.76323988],0
