Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.909028,[145   7] ; [28 20],[131.48  20.52] ; [41.52  6.48],1
a3,1,2e-06,22.611372,[106  46] ; [15 33],[91.96 60.04] ; [29.04 18.96],1
d1,1,0.000198,13.854192,[88 64] ; [13 35],[76.76 75.24] ; [24.24 23.76],1
d4,1,0.000238,13.506319,[125  27] ; [27 21],[115.52  36.48] ; [36.48 11.52],1
v2,1,0.000268,13.28447,[72 74] ; [ 9 38],[61.2746114 84.7253886] ; [19.7253886 27.2746114],1
r2,1,0.000402,12.521878,[143   7] ; [37 10],[137.05583756  12.94416244] ; [42.94416244  4.05583756],1
a5,1,0.000502,12.108827,[111  41] ; [22 26],[101.08  50.92] ; [31.92 16.08],1
d5,1,0.000876,11.072787,[122  30] ; [27 21],[113.24  38.76] ; [35.76 12.24],1
d3,1,0.003287,8.641113,[108  44] ; [23 25],[99.56 52.44] ; [31.44 16.56],0
s3,1,0.004213,8.189726,[90 60] ; [17 30],[81.47208122 68.52791878] ; [25.52791878 21.47208122],0
n4,1,0.004823,7.944633,[114  37] ; [26 22],[106.23115578  44.76884422] ; [33.76884422 14.23115578],0
d2,1,0.006194,7.49287,[72 80] ; [12 36],[63.84 88.16] ; [20.16 27.84],0
a4,1,0.008461,6.933114,[60 92] ; [ 9 39],[52.44 99.56] ; [16.56 31.44],0
s6,1,0.016048,5.797584,[101  45] ; [24 24],[94.07216495 51.92783505] ; [30.92783505 17.07216495],0
a7,1,0.0171,5.68609,[113  39] ; [27 21],[106.4  45.6] ; [33.6 14.4],0
u1,1,0.018986,5.502765,[ 22 130] ; [ 1 47],[ 17.48 134.52] ; [ 5.52 42.48],0
v3,1,0.027472,4.860872,[ 47 103] ; [ 7 40],[ 41.11675127 108.88324873] ; [12.88324873 34.11675127],0
s5,1,0.039527,4.238058,[48 99] ; [ 8 39],[ 42.43298969 104.56701031] ; [13.56701031 33.43298969],0
p4,1,0.045356,4.005344,[102  48] ; [25 23],[96.21212121 53.78787879] ; [30.78787879 17.21212121],0
a2,1,0.051481,3.79257,[ 27 125] ; [ 3 45],[ 22.8 129.2] ; [ 7.2 40.8],0
s7,1,0.062436,3.471476,[71 72] ; [16 31],[65.47894737 77.52105263] ; [21.52105263 25.47894737],0
a1,1,0.07885,3.08845,[  4 148] ; [ 4 44],[  6.08 145.92] ; [ 1.92 46.08],0
b5,1,0.080262,3.059596,[73 79] ; [30 18],[78.28 73.72] ; [24.72 23.28],0
n5,1,0.122952,2.379313,[108  43] ; [28 19],[103.71717172  47.28282828] ; [32.28282828 14.71717172],0
a6,1,0.144865,2.125506,[103  49] ; [27 21],[98.8 53.2] ; [31.2 16.8],0
b3,1,0.149509,2.077255,[20 63] ; [ 3 24],[17.35454545 65.64545455] ; [ 5.64545455 21.35454545],0
b2,1,0.149509,2.077255,[20 63] ; [ 3 24],[17.35454545 65.64545455] ; [ 5.64545455 21.35454545],0
p3,1,0.154539,2.026865,[90 61] ; [23 25],[85.74371859 65.25628141] ; [27.25628141 20.74371859],0
p2,1,0.15678,2.005011,[135  17] ; [38  9],[132.14070352  19.85929648] ; [40.85929648  6.14070352],0
p7,1,0.171442,1.870293,[121  29] ; [32 13],[117.69230769  32.30769231] ; [35.30769231  9.69230769],0
p10,1,0.182002,1.781198,[125  26] ; [34 12],[121.87309645  29.12690355] ; [37.12690355  8.87309645],0
p1,1,0.211831,1.558871,[ 13 138] ; [ 7 40],[ 15.25252525 135.74747475] ; [ 4.74747475 42.25252525],0
v4,1,0.214817,1.538666,[145   6] ; [43  4],[143.37373737   7.62626263] ; [44.62626263  2.37373737],0
r3,1,0.215854,1.531721,[142   8] ; [43  5],[140.15151515   9.84848485] ; [44.84848485  3.15151515],0
p9,1,0.240411,1.378184,[124  26] ; [36 12],[121.21212121  28.78787879] ; [38.78787879  9.21212121],0
u3,1,0.271341,1.209954,[24 21] ; [13 19],[21.62337662 23.37662338] ; [15.37662338 16.62337662],0
n1,1,0.305507,1.05,[ 8 20] ; [ 2 12],[ 6.66666667 21.33333333] ; [ 3.33333333 10.66666667],0
n2,1,0.316642,1.002766,[21  8] ; [8 6],[19.55813953  9.44186047] ; [9.44186047 4.55813953],0
a8,1,0.356212,0.851204,[ 20 121] ; [ 4 41],[ 18.19354839 122.80645161] ; [ 5.80645161 39.19354839],0
u2,1,0.368802,0.807696,[27 19] ; [16 17],[25.03797468 20.96202532] ; [17.96202532 15.03797468],0
b1,1,0.398763,0.712054,[61 91] ; [16 32],[58.52 93.48] ; [18.48 29.52],0
s4,1,0.46395,0.536347,[ 27 122] ; [11 37],[ 28.74111675 120.25888325] ; [ 9.25888325 38.74111675],0
s1,1,0.514806,0.424286,[  6 144] ; [ 3 45],[  6.81818182 143.18181818] ; [ 2.18181818 45.81818182],0
s2,1,0.525342,0.403393,[74 77] ; [21 27],[72.08542714 78.91457286] ; [22.91457286 25.08542714],0
n3,1,0.54622,0.364133,[18 11] ; [10  4],[18.88372093 10.11627907] ; [9.11627907 4.88372093],0
p6,1,0.579728,0.306675,[61 91] ; [21 26],[62.63316583 89.36683417] ; [19.36683417 27.63316583],0
p11,1,0.636438,0.223431,[122  30] ; [40  8],[123.12  28.88] ; [38.88  9.12],0
