Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.976097,[55 12] ; [17 33],[41.23076923 25.76923077] ; [30.76923077 19.23076923],1
r2,1,5.4e-05,16.308027,[62  5] ; [29 18],[53.48245614 13.51754386] ; [37.51754386  9.48245614],1
r3,1,0.000252,13.393648,[57  9] ; [28 22],[48.36206897 17.63793103] ; [36.63793103 13.36206897],1
p11,1,0.001451,10.139881,[40 27] ; [15 35],[31.4957265 35.5042735] ; [23.5042735 26.4957265],0
v1,1,0.003105,8.744734,[25 42] ; [ 6 42],[18.06086957 48.93913043] ; [12.93913043 35.06086957],0
u3,1,0.003537,8.507575,[12 11] ; [ 3 21],[ 7.34042553 15.65957447] ; [ 7.65957447 16.34042553],0
v4,1,0.009361,6.752579,[55 11] ; [31 19],[48.93103448 17.06896552] ; [37.06896552 12.93103448],0
a5,1,0.015006,5.915805,[42 25] ; [20 30],[35.5042735 31.4957265] ; [26.4957265 23.5042735],0
d4,1,0.015321,5.879164,[48 17] ; [26 24],[41.82608696 23.17391304] ; [32.17391304 17.82608696],0
n5,1,0.039609,4.234563,[26 41] ; [29 21],[31.4957265 35.5042735] ; [23.5042735 26.4957265],0
v2,1,0.057501,3.608022,[27 38] ; [12 37],[22.23684211 42.76315789] ; [16.76315789 32.23684211],0
a4,1,0.102695,2.663179,[32 35] ; [16 33],[27.72413793 39.27586207] ; [20.27586207 28.72413793],0
p2,1,0.113008,2.511639,[42 25] ; [24 26],[37.79487179 29.20512821] ; [28.20512821 21.79487179],0
s4,1,0.130901,2.281791,[ 3 64] ; [ 6 44],[ 5.15384615 61.84615385] ; [ 3.84615385 46.15384615],0
a3,1,0.139315,2.185509,[44 22] ; [26 23],[40.17391304 25.82608696] ; [29.82608696 19.17391304],0
u2,1,0.148111,2.091601,[11 11] ; [ 7 17],[ 8.60869565 13.39130435] ; [ 9.39130435 14.60869565],0
a7,1,0.161576,1.959413,[39 27] ; [23 27],[35.27586207 30.72413793] ; [26.72413793 23.27586207],0
s2,1,0.181088,1.788671,[ 9 57] ; [ 3 47],[ 6.82758621 59.17241379] ; [ 5.17241379 44.82758621],0
d3,1,0.190558,1.7133,[39 28] ; [23 27],[35.5042735 31.4957265] ; [26.4957265 23.5042735],0
b4,1,0.227071,1.459115,[41 26] ; [25 25],[37.79487179 29.20512821] ; [28.20512821 21.79487179],0
a2,1,0.229699,1.442726,[12 55] ; [ 5 45],[ 9.73504274 57.26495726] ; [ 7.26495726 42.73504274],0
p9,1,0.244469,1.354637,[17 50] ; [17 31],[19.80869565 47.19130435] ; [14.19130435 33.80869565],0
