Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,69.170675,[131  11] ; [19 34],[109.23076923  32.76923077] ; [40.76923077 12.23076923],1
a3,1,0.33797,0.918118,[117  24] ; [40 12],[114.69948187  26.30051813] ; [42.30051813  9.69948187],0
p8,1,0.360315,0.836794,[99 43] ; [32 19],[96.38341969 45.61658031] ; [34.61658031 16.38341969],0
d4,1,0.37958,0.772063,[123  17] ; [44  9],[121.13989637  18.86010363] ; [45.86010363  7.13989637],0
a7,1,0.420917,0.647754,[96 46] ; [39 14],[98.30769231 43.69230769] ; [36.69230769 16.30769231],0
r1,1,0.455524,0.55687,[119  23] ; [42 11],[117.24102564  24.75897436] ; [43.75897436  9.24102564],0
v1,1,0.455882,0.555987,[87 53] ; [36 17],[89.22279793 50.77720207] ; [33.77720207 19.22279793],0
p2,1,0.502192,0.450301,[128  14] ; [46  7],[126.70769231  15.29230769] ; [47.29230769  5.70769231],0
p4,1,0.512835,0.428279,[114  27] ; [45  8],[115.56185567  25.43814433] ; [43.43814433  9.56185567],0
u3,1,0.536562,0.381949,[19  6] ; [11  2],[19.73684211  5.26315789] ; [10.26315789  2.73684211],0
a6,1,0.572055,0.319256,[89 51] ; [36 17],[90.67357513 49.32642487] ; [34.32642487 18.67357513],0
n6,1,0.595694,0.28154,[130  10] ; [48  5],[129.11917098  10.88082902] ; [48.88082902  4.11917098],0
d5,1,0.732703,0.116645,[116  24] ; [45  8],[116.78756477  23.21243523] ; [44.21243523  8.78756477],0
d3,1,0.740612,0.10959,[107  34] ; [39 14],[106.11340206  34.88659794] ; [39.88659794 13.11340206],0
u2,1,0.7437,0.106901,[18  7] ; [10  3],[18.42105263  6.57894737] ; [9.57894737 3.42105263],0
b4,1,0.745862,0.105041,[74 68] ; [29 24],[75.00512821 66.99487179] ; [27.99487179 25.00512821],0
a5,1,0.809207,0.058298,[113  29] ; [43 10],[113.6  28.4] ; [42.4 10.6],0
p3,1,0.839616,0.04096,[99 42] ; [38 15],[99.57216495 41.42783505] ; [37.42783505 15.57216495],0
n3,1,0.851399,0.035094,[20  8] ; [11  5],[19.72727273  8.27272727] ; [11.27272727  4.72727273],0
a2,1,0.861683,0.030357,[ 42 100] ; [15 38],[ 41.50769231 100.49230769] ; [15.49230769 37.50769231],0
b3,1,0.873645,0.025291,[49 52] ; [20 20],[49.42553191 51.57446809] ; [19.57446809 20.42553191],0
b2,1,0.873645,0.025291,[49 52] ; [20 20],[49.42553191 51.57446809] ; [19.57446809 20.42553191],0
p9,1,0.876831,0.024021,[132  10] ; [48  4],[131.75257732  10.24742268] ; [48.24742268  3.75257732],0
r3,1,0.887477,0.020022,[136   6] ; [51  2],[136.17435897   5.82564103] ; [50.82564103  2.17435897],0
u1,1,0.961291,0.002355,[ 38 104] ; [14 39],[ 37.86666667 104.13333333] ; [14.13333333 38.86666667],0
r4,1,0.962938,0.002159,[131  11] ; [49  4],[131.07692308  10.92307692] ; [48.92307692  4.07692308],0
