Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,5.6e-05,16.24409,[22 96] ; [40 50],[35.17307692 82.82692308] ; [26.82692308 63.17307692],1
r1,1,6.6e-05,15.910474,[61 59] ; [70 20],[74.85714286 45.14285714] ; [56.14285714 33.85714286],1
v1,1,8.7e-05,15.40167,[38 80] ; [53 36],[51.87439614 66.12560386] ; [39.12560386 49.87439614],1
r3,1,0.001032,10.768767,[93 26] ; [85  5],[101.3492823  17.6507177] ; [76.6507177 13.3492823],0
p7,1,0.001138,10.588998,[47 72] ; [56 34],[58.64593301 60.35406699] ; [44.35406699 45.64593301],0
r4,1,0.0024,9.214956,[79 41] ; [76 14],[88.57142857 31.42857143] ; [66.42857143 23.57142857],0
p10,1,0.005148,7.826805,[71 46] ; [71 19],[80.26086957 36.73913043] ; [61.73913043 28.26086957],0
p11,1,0.005284,7.779619,[73 47] ; [71 19],[82.28571429 37.71428571] ; [61.71428571 28.28571429],0
v4,1,0.006285,7.466667,[96 24] ; [84  6],[102.85714286  17.14285714] ; [77.14285714 12.85714286],0
p6,1,0.008158,6.998383,[26 92] ; [35 55],[34.60576923 83.39423077] ; [26.39423077 63.60576923],0
p9,1,0.014575,5.96715,[77 40] ; [73 17],[84.7826087 32.2173913] ; [65.2173913 24.7826087],0
p4,1,0.016715,5.7261,[45 74] ; [49 41],[53.5215311 65.4784689] ; [40.4784689 49.5215311],0
p3,1,0.017615,5.634032,[38 82] ; [43 47],[46.28571429 73.71428571] ; [34.71428571 55.28571429],0
d3,1,0.018346,5.562835,[35 83] ; [41 49],[43.11538462 74.88461538] ; [32.88461538 57.11538462],0
d5,1,0.032069,4.594828,[59 60] ; [58 32],[66.61722488 52.38277512] ; [50.38277512 39.61722488],0
u1,1,0.042081,4.131944,[  1 119] ; [ 5 85],[  3.42857143 116.57142857] ; [ 2.57142857 87.42857143],0
p2,1,0.067745,3.336831,[81 39] ; [71 19],[86.85714286 33.14285714] ; [65.14285714 24.85714286],0
n1,1,0.079295,3.079283,[17 20] ; [ 6 19],[13.72580645 23.27419355] ; [ 9.27419355 15.72580645],0
a8,1,0.083228,3.000703,[ 16 100] ; [ 5 77],[ 12.3030303 103.6969697] ; [ 8.6969697 73.3030303],0
r2,1,0.095776,2.774517,[94 25] ; [79 11],[98.50239234 20.49760766] ; [74.49760766 15.50239234],0
d2,1,0.142547,2.150244,[22 97] ; [10 80],[ 18.22009569 100.77990431] ; [13.77990431 76.22009569],0
s5,1,0.147357,2.099398,[19 96] ; [22 67],[23.1127451 91.8872549] ; [17.8872549 71.1127451],0
p8,1,0.163148,1.944799,[45 73] ; [43 47],[49.92307692 68.07692308] ; [38.07692308 51.92307692],0
b5,1,0.194051,1.686588,[76 44] ; [49 41],[71.42857143 48.57142857] ; [53.57142857 36.42857143],0
a7,1,0.228547,1.449879,[71 48] ; [61 29],[75.15789474 43.84210526] ; [56.84210526 33.15789474],0
u2,1,0.245761,1.347241,[28 33] ; [22 16],[30.80808081 30.19191919] ; [19.19191919 18.80808081],0
a5,1,0.246189,1.344801,[61 59] ; [53 37],[65.14285714 54.85714286] ; [48.85714286 41.14285714],0
s8,1,0.251507,1.314916,[20 98] ; [21 69],[23.25961538 94.74038462] ; [17.74038462 72.25961538],0
n3,1,0.252876,1.307346,[23 14] ; [19  6],[25.06451613 11.93548387] ; [16.93548387  8.06451613],0
s6,1,0.254921,1.296131,[43 73] ; [40 49],[46.96585366 69.03414634] ; [36.03414634 52.96585366],0
d4,1,0.278897,1.172457,[63 57] ; [54 36],[66.85714286 53.14285714] ; [50.14285714 39.85714286],0
n4,1,0.300046,1.073989,[73 47] ; [61 29],[76.57142857 43.42857143] ; [57.42857143 32.57142857],0
a3,1,0.309615,1.032316,[59 60] ; [51 39],[62.63157895 56.36842105] ; [47.36842105 42.63157895],0
b1,1,0.335248,0.928519,[56 64] ; [36 54],[52.57142857 67.42857143] ; [39.42857143 50.57142857],0
p5,1,0.352567,0.864198,[ 10 110] ; [11 79],[ 12. 108.] ; [ 9. 81.],0
n5,1,0.354978,0.855581,[77 42] ; [63 26],[80.09615385 38.90384615] ; [59.90384615 29.09615385],0
b4,1,0.446995,0.578261,[63 57] ; [52 38],[65.71428571 54.28571429] ; [49.28571429 40.71428571],0
n2,1,0.466386,0.530526,[24 14] ; [18  7],[25.33333333 12.66666667] ; [16.66666667  8.33333333],0
a6,1,0.468717,0.525,[66 54] ; [54 36],[68.57142857 51.42857143] ; [51.42857143 38.57142857],0
s1,1,0.546808,0.363067,[  6 113] ; [ 3 87],[  5.12440191 113.87559809] ; [ 3.87559809 86.12440191],0
s7,1,0.569188,0.324043,[28 88] ; [23 60],[29.72864322 86.27135678] ; [21.27135678 61.72864322],0
a1,1,0.57615,0.3125,[  7 113] ; [ 7 83],[  8. 112.] ; [ 6. 84.],0
s4,1,0.612647,0.256338,[ 16 103] ; [10 80],[ 14.80382775 104.19617225] ; [11.19617225 78.80382775],0
b3,1,0.623329,0.241216,[27 41] ; [18 33],[25.71428571 42.28571429] ; [19.28571429 31.71428571],0
b2,1,0.623329,0.241216,[27 41] ; [18 33],[25.71428571 42.28571429] ; [19.28571429 31.71428571],0
s2,1,0.633567,0.227255,[ 16 103] ; [10 79],[ 14.875 104.125] ; [11.125 77.875],0
p12,1,0.649781,0.206177,[  5 114] ; [ 5 85],[  5.6937799 113.3062201] ; [ 4.3062201 85.6937799],0
a2,1,0.740906,0.109332,[  8 112] ; [ 5 85],[  7.42857143 112.57142857] ; [ 5.57142857 84.42857143],0
u3,1,0.841707,0.039884,[28 32] ; [19 20],[28.48484848 31.51515152] ; [18.51515152 20.48484848],0
a4,1,0.856186,0.032845,[32 88] ; [23 67],[31.42857143 88.57142857] ; [23.57142857 66.42857143],0
n6,1,0.899117,0.016072,[89 30] ; [68 22],[89.3923445 29.6076555] ; [67.6076555 22.3923445],0
p1,1,0.901404,0.015348,[ 10 109] ; [ 8 82],[ 10.24880383 108.75119617] ; [ 7.75119617 82.24880383],0
