Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.004579,8.038601,[28  4] ; [19 15],[22.78787879  9.21212121] ; [24.21212121  9.78787879],0
a2,1,0.007372,7.180081,[13 19] ; [ 4 30],[ 8.24242424 23.75757576] ; [ 8.75757576 25.24242424],0
a5,1,0.011828,6.336517,[27  5] ; [19 15],[22.3030303  9.6969697] ; [23.6969697 10.3030303],0
s7,1,0.045079,4.015686,[19 11] ; [13 21],[15. 15.] ; [17. 17.],0
a3,1,0.062628,3.466387,[24  8] ; [18 16],[20.36363636 11.63636364] ; [21.63636364 12.36363636],0
p3,1,0.069113,3.303966,[23  9] ; [17 17],[19.39393939 12.60606061] ; [20.60606061 13.39393939],0
d1,1,0.074755,3.175393,[22 10] ; [16 18],[18.42424242 13.57575758] ; [19.57575758 14.42424242],0
d2,1,0.083215,3.000973,[20 12] ; [14 20],[16.48484848 15.51515152] ; [17.51515152 16.48484848],0
p4,1,0.092468,2.830882,[25  7] ; [20 14],[21.81818182 10.18181818] ; [23.18181818 10.81818182],0
s5,1,0.112626,2.516985,[ 8 20] ; [16 17],[11.01639344 16.98360656] ; [12.98360656 20.01639344],0
p8,1,0.142773,2.147818,[14 18] ; [21 13],[16.96969697 15.03030303] ; [18.03030303 15.96969697],0
s4,1,0.14835,2.089138,[ 7 25] ; [13 21],[ 9.6969697 22.3030303] ; [10.3030303 23.6969697],0
d3,1,0.160262,1.971749,[27  5] ; [23 10],[24.61538462  7.38461538] ; [25.38461538  7.61538462],0
v2,1,0.171746,1.867633,[19 13] ; [14 19],[16.24615385 15.75384615] ; [16.75384615 16.24615385],0
a6,1,0.177073,1.822019,[23  9] ; [19 15],[20.36363636 11.63636364] ; [21.63636364 12.36363636],0
a7,1,0.181053,1.78896,[26  6] ; [22 11],[23.63076923  8.36923077] ; [24.36923077  8.63076923],0
n2,1,0.202134,1.626891,[5 4] ; [12  3],[6.375 2.625] ; [10.625  4.375],0
a4,1,0.220734,1.499595,[18 14] ; [14 20],[15.51515152 16.48484848] ; [16.48484848 17.51515152],0
v3,1,0.221416,1.495173,[10 22] ; [ 6 27],[ 7.87692308 24.12307692] ; [ 8.12307692 24.87692308],0
p7,1,0.226476,1.462857,[23  9] ; [27  5],[25.  7.] ; [25.  7.],0
n1,1,0.231101,1.434074,[2 7] ; [7 8],[3.375 5.625] ; [5.625 9.375],0
d5,1,0.253438,1.304252,[27  5] ; [24  9],[25.10769231  6.89230769] ; [25.89230769  7.10769231],0
u3,1,0.317311,1.0,[7 1] ; [11  5],[6. 2.] ; [12.  4.],0
s2,1,0.324534,0.970588,[14 18] ; [19 15],[16. 16.] ; [17. 17.],0
v4,1,0.332212,0.940257,[31  1] ; [31  3],[30.06060606  1.93939394] ; [31.93939394  2.06060606],0
r2,1,0.348255,0.879806,[30  1] ; [31  3],[29.09230769  1.90769231] ; [31.90769231  2.09230769],0
d4,1,0.378223,0.776471,[28  4] ; [27  7],[26.66666667  5.33333333] ; [28.33333333  5.66666667],0
v1,1,0.409063,0.681523,[15 16] ; [13 21],[13.35384615 17.64615385] ; [14.64615385 19.35384615],0
r4,1,0.436064,0.606618,[30  2] ; [30  4],[29.09090909  2.90909091] ; [30.90909091  3.09090909],0
n6,1,0.460209,0.545385,[24  8] ; [22 11],[22.64615385  9.35384615] ; [23.35384615  9.64615385],0
p11,1,0.509665,0.434754,[24  8] ; [23 11],[22.78787879  9.21212121] ; [24.21212121  9.78787879],0
s8,1,0.542567,0.370804,[15 17] ; [13 20],[13.78461538 18.21538462] ; [14.21538462 18.78461538],0
b4,1,0.584735,0.298643,[20 12] ; [19 15],[18.90909091 13.09090909] ; [20.09090909 13.90909091],0
p5,1,0.590948,0.288866,[ 1 31] ; [ 2 32],[ 1.45454545 30.54545455] ; [ 1.54545455 32.45454545],0
u1,1,0.659511,0.194118,[ 6 26] ; [ 5 29],[ 5.33333333 26.66666667] ; [ 5.66666667 28.33333333],0
p12,1,0.692931,0.155931,[ 2 30] ; [ 3 31],[ 2.42424242 29.57575758] ; [ 2.57575758 31.42424242],0
a8,1,0.7222,0.126395,[ 2 28] ; [ 3 30],[ 2.38095238 27.61904762] ; [ 2.61904762 30.38095238],0
b5,1,0.727603,0.121324,[22 10] ; [22 12],[21.33333333 10.66666667] ; [22.66666667 11.33333333],0
s3,1,0.787311,0.072794,[14 18] ; [16 18],[14.54545455 17.45454545] ; [15.45454545 18.54545455],0
s6,1,0.794466,0.067869,[21 11] ; [20 12],[20.5 11.5] ; [20.5 11.5],0
b1,1,0.81115,0.057093,[16 16] ; [16 18],[15.51515152 16.48484848] ; [16.48484848 17.51515152],0
p2,1,0.851141,0.035217,[26  6] ; [27  7],[25.6969697  6.3030303] ; [27.3030303  6.6969697],0
p9,1,0.891396,0.018643,[24  8] ; [25  9],[23.75757576  8.24242424] ; [25.24242424  8.75757576],0
p10,1,0.908138,0.013314,[23  9] ; [24 10],[22.78787879  9.21212121] ; [24.21212121  9.78787879],0
b2,1,0.922512,0.009462,[ 9 16] ; [ 6 10],[ 9.14634146 15.85365854] ; [ 5.85365854 10.14634146],0
b3,1,0.922512,0.009462,[ 9 16] ; [ 6 10],[ 9.14634146 15.85365854] ; [ 5.85365854 10.14634146],0
