Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,46.140886,[231  92] ; [44 77],[200.05630631 122.94369369] ; [74.94369369 46.05630631],1
p6,1,0.0,32.506565,[191 131] ; [35 86],[164.27088036 157.72911964] ; [61.72911964 59.27088036],1
p8,1,0.0,30.489148,[248  73] ; [59 59],[224.48063781  96.51936219] ; [82.51936219 35.48063781],1
p5,1,1e-06,24.933797,[ 72 248] ; [  3 118],[ 54.42176871 265.57823129] ; [ 20.57823129 100.42176871],1
p2,1,5e-05,16.433822,[302  20] ; [98 23],[290.74492099  31.25507901] ; [109.25507901  11.74492099],1
p10,1,8.4e-05,15.457462,[295  26] ; [94 26],[283.14965986  37.85034014] ; [105.85034014  14.14965986],1
p9,1,0.000244,13.460024,[299  24] ; [94 23],[288.49772727  34.50227273] ; [104.50227273  12.49772727],1
p11,1,0.000988,10.849313,[284  39] ; [91 30],[272.80405405  50.19594595] ; [102.19594595  18.80405405],1
a5,1,0.000993,10.841,[257  66] ; [78 43],[243.70495495  79.29504505] ; [91.29504505 29.70495495],1
d1,1,0.00131,10.328944,[209 114] ; [58 63],[194.23648649 128.76351351] ; [72.76351351 48.23648649],0
d3,1,0.003676,8.437401,[234  89] ; [69 50],[221.42307692 101.57692308] ; [81.57692308 37.42307692],0
s7,1,0.007216,7.218469,[185 120] ; [53 62],[172.83333333 132.16666667] ; [65.16666667 49.83333333],0
s6,1,0.007239,7.212724,[237  75] ; [75 44],[225.85614849  86.14385151] ; [86.14385151 32.85614849],0
v1,1,0.008658,6.892054,[210 107] ; [62 56],[198.21609195 118.78390805] ; [73.78390805 44.21609195],0
n6,1,0.009267,6.770679,[297  24] ; [102  19],[289.77149321  31.22850679] ; [109.22850679  11.77149321],0
a8,1,0.016107,5.791143,[ 45 245] ; [29 83],[ 53.38308458 236.61691542] ; [20.61691542 91.38308458],0
s5,1,0.022233,5.227479,[135 176] ; [38 83],[124.54398148 186.45601852] ; [48.45601852 72.54398148],0
a7,1,0.026228,4.940908,[237  85] ; [76 45],[227.50790068  94.49209932] ; [85.49209932 35.50790068],0
u1,1,0.027973,4.82975,[ 73 250] ; [ 16 105],[ 64.7454955 258.2545045] ; [24.2545045 96.7454955],0
a4,1,0.030405,4.686272,[159 162] ; [46 75],[148.8800905 172.1199095] ; [56.1199095 64.8800905],0
d2,1,0.036459,4.375515,[168 155] ; [49 71],[158.21896163 164.78103837] ; [58.78103837 61.21896163],0
d5,1,0.038607,4.278089,[276  46] ; [93 27],[268.81900452  53.18099548] ; [100.18099548  19.81900452],0
d4,1,0.039052,4.258615,[271  51] ; [90 29],[263.58730159  58.41269841] ; [97.41269841 21.58730159],0
s8,1,0.042066,4.132556,[174 147] ; [52 68],[164.50340136 156.49659864] ; [61.49659864 58.50340136],0
v3,1,0.056261,3.644307,[151 160] ; [46 74],[142.15081206 168.84918794] ; [54.84918794 65.15081206],0
a2,1,0.064759,3.411117,[ 92 231] ; [24 97],[ 84.38738739 238.61261261] ; [31.61261261 89.38738739],0
r1,1,0.071052,3.258548,[274  47] ; [93 26],[267.74318182  53.25681818] ; [99.25681818 19.74318182],0
s2,1,0.092935,2.822787,[184 135] ; [59 62],[176.175 142.825] ; [66.825 54.175],0
a1,1,0.095145,2.785093,[ 21 302] ; [  3 118],[ 17.45945946 305.54054054] ; [  6.54054054 114.45945946],0
a3,1,0.098456,2.730381,[245  77] ; [82 38],[238.22171946  83.77828054] ; [88.77828054 31.22171946],0
b5,1,0.10562,2.618567,[178 145] ; [77 44],[185.50675676 137.49324324] ; [69.49324324 51.50675676],0
s4,1,0.111738,2.529466,[ 60 257] ; [ 15 105],[ 54.40503432 262.59496568] ; [20.59496568 99.40503432],0
a6,1,0.145949,2.114089,[227  96] ; [75 44],[220.69230769 102.30769231] ; [81.30769231 37.69230769],0
u3,1,0.149651,2.075806,[45 33] ; [17 22],[41.33333333 36.66666667] ; [20.66666667 18.33333333],0
u4,1,0.16957,1.88674,[ 10 312] ; [  1 120],[  7.99548533 314.00451467] ; [  3.00451467 117.99548533],0
p12,1,0.185752,1.75099,[ 32 291] ; [  7 112],[ 28.5 294.5] ; [ 10.5 108.5],0
b4,1,0.18979,1.719248,[180 143] ; [59 62],[173.86711712 149.13288288] ; [65.13288288 55.86711712],0
p1,1,0.217807,1.518761,[ 34 289] ; [  8 112],[ 30.62302483 292.37697517] ; [ 11.37697517 108.62302483],0
b1,1,0.40413,0.696004,[130 193] ; [54 67],[133.85585586 189.14414414] ; [50.14414414 70.85585586],0
n3,1,0.482556,0.493082,[33 14] ; [24  7],[34.34615385 12.65384615] ; [22.65384615  8.34615385],0
r4,1,0.486983,0.483185,[300  23] ; [110  11],[298.26576577  24.73423423] ; [111.73423423   9.26576577],0
s1,1,0.48748,0.482085,[  7 312] ; [  4 115],[  8.01141553 310.98858447] ; [  2.98858447 116.01141553],0
s3,1,0.50665,0.440981,[195 123] ; [70 51],[191.95899772 126.04100228] ; [73.04100228 47.95899772],0
u2,1,0.646918,0.209808,[44 33] ; [20 18],[42.85217391 34.14782609] ; [21.14782609 16.85217391],0
n2,1,0.649644,0.206349,[38 10] ; [25  5],[38.76923077  9.23076923] ; [24.23076923  5.76923077],0
n1,1,0.705743,0.142567,[19 28] ; [13 16],[19.78947368 27.21052632] ; [12.21052632 16.78947368],0
r3,1,0.712643,0.135651,[307  13] ; [117   4],[307.66439909  12.33560091] ; [116.33560091   4.66439909],0
b2,1,0.718178,0.130245,[ 86 125] ; [28 45],[ 84.6971831 126.3028169] ; [29.3028169 43.6971831],0
b3,1,0.718178,0.130245,[ 86 125] ; [28 45],[ 84.6971831 126.3028169] ; [29.3028169 43.6971831],0
n4,1,0.760281,0.093093,[288  34] ; [107  14],[287.11060948  34.88939052] ; [107.88939052  13.11060948],0
v2,1,0.764998,0.089356,[194 121] ; [69 46],[192.6627907 122.3372093] ; [70.3372093 44.6627907],0
v4,1,0.83994,0.040792,[308  12] ; [115   5],[307.63636364  12.36363636] ; [115.36363636   4.63636364],0
r2,1,0.904609,0.014362,[302  17] ; [113   6],[302.24885845  16.75114155] ; [112.75114155   6.24885845],0
