Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,58.984692,[31 86] ; [196  91],[65.74009901 51.25990099] ; [161.25990099 125.74009901],1
p6,1,0.0,38.290825,[26 92] ; [159 126],[54.16873449 63.83126551] ; [130.83126551 154.16873449],1
p3,1,0.0,31.819418,[43 74] ; [193  94],[68.34653465 48.65346535] ; [167.65346535 119.34653465],1
p2,1,0.0,31.2375,[82 36] ; [263  25],[100.27093596  17.72906404] ; [244.72906404  43.27093596],1
p4,1,1e-06,23.716214,[59 59] ; [215  72],[79.83209877 38.16790123] ; [194.16790123  92.83209877],1
p10,1,7e-06,20.208177,[87 31] ; [259  26],[101.3101737  16.6898263] ; [244.6898263  40.3101737],1
p11,1,3.6e-05,17.051871,[79 39] ; [245  43],[94.16748768 23.83251232] ; [229.83251232  58.16748768],1
s5,1,0.00166,9.892107,[36 75] ; [139 139],[49.93573265 61.06426735] ; [125.06426735 152.93573265],0
p5,1,0.002253,9.33127,[  8 107] ; [ 55 231],[18.06733167 96.93266833] ; [ 44.93266833 241.06733167],0
b5,1,0.004934,7.903389,[81 37] ; [154 134],[68.30049261 49.69950739] ; [166.69950739 121.30049261],0
p9,1,0.006597,7.379665,[96 20] ; [264  23],[103.62282878  12.37717122] ; [256.37717122  30.62282878],0
v3,1,0.021278,5.303852,[41 70] ; [139 140],[51.23076923 59.76923077] ; [128.76923077 150.23076923],0
d2,1,0.037782,4.314811,[74 44] ; [147 139],[64.54950495 53.45049505] ; [156.45049505 129.54950495],0
v2,1,0.066094,3.377461,[61 53] ; [179 103],[69.09090909 44.90909091] ; [170.90909091 111.09090909],0
n5,1,0.069845,3.286668,[87 31] ; [233  52],[93.69727047 24.30272953] ; [226.30272953  58.69727047],0
n2,1,0.073019,3.213806,[22 11] ; [45  9],[25.4137931  7.5862069] ; [41.5862069 12.4137931],0
r4,1,0.073674,3.199204,[105  13] ; [271  17],[109.28078818   8.71921182] ; [266.71921182  21.28078818],0
a8,1,0.078421,3.097323,[13 90] ; [ 54 209],[18.85519126 84.14480874] ; [ 48.14480874 214.85519126],0
n1,1,0.084914,2.968244,[20 13] ; [22 31],[16.11627907 16.88372093] ; [25.88372093 27.11627907],0
s8,1,0.096026,2.770342,[74 43] ; [205  81],[81. 36.] ; [198.  88.],0
v1,1,0.114477,2.491306,[57 53] ; [172 112],[63.93401015 46.06598985] ; [165.06598985 118.93401015],0
a1,1,0.137534,2.20533,[  4 114] ; [ 21 267],[  7.26600985 110.73399015] ; [ 17.73399015 270.26600985],0
