Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,26.693891,[117  35] ; [27 39],[100.40366972  51.59633028] ; [43.59633028 22.40366972],1
a6,1,0.0,26.070096,[120  32] ; [29 37],[103.88990826  48.11009174] ; [45.11009174 20.88990826],1
a2,1,0.00012,14.793331,[55 97] ; [ 7 59],[ 43.2293578 108.7706422] ; [18.7706422 47.2293578],1
u1,1,0.000282,13.187392,[ 39 113] ; [ 3 63],[ 29.28440367 122.71559633] ; [12.71559633 53.28440367],1
b5,1,0.000914,10.99318,[101  51] ; [28 38],[89.94495413 62.05504587] ; [39.05504587 26.94495413],1
b1,1,0.001332,10.297947,[ 50 102] ; [37 29],[60.66055046 91.33944954] ; [26.33944954 39.66055046],0
d1,1,0.001393,10.215405,[106  46] ; [31 35],[95.52293578 56.47706422] ; [41.47706422 24.52293578],0
d5,1,0.002197,9.377488,[134  18] ; [47 19],[126.20183486  25.79816514] ; [54.79816514 11.20183486],0
n1,1,0.01357,6.093284,[11 25] ; [14  8],[15.51724138 20.48275862] ; [ 9.48275862 12.51724138],0
v1,1,0.026088,4.950189,[70 73] ; [42 22],[77.37198068 65.62801932] ; [34.62801932 29.37198068],0
a8,1,0.066735,3.361563,[ 26 106] ; [ 6 58],[ 21.55102041 110.44897959] ; [10.44897959 53.55102041],0
p2,1,0.085717,2.953027,[126  26] ; [48 18],[121.32110092  30.67889908] ; [52.67889908 13.32110092],0
r4,1,0.116749,2.460395,[143   9] ; [58  8],[140.14678899  11.85321101] ; [60.85321101  5.14678899],0
p3,1,0.124202,2.363512,[68 84] ; [37 29],[73.21100917 78.78899083] ; [31.78899083 34.21100917],0
s1,1,0.128074,2.3157,[  3 144] ; [ 4 62],[  4.83098592 142.16901408] ; [ 2.16901408 63.83098592],0
r1,1,0.134713,2.237334,[133  16] ; [54 12],[129.59534884  19.40465116] ; [57.40465116  8.59534884],0
a4,1,0.140962,2.167431,[74 78] ; [25 41],[69.02752294 82.97247706] ; [29.97247706 36.02752294],0
r2,1,0.192786,1.6962,[144   7] ; [59  6],[141.91203704   9.08796296] ; [61.08796296  3.91203704],0
p1,1,0.198797,1.651189,[  7 145] ; [ 6 60],[  9.06422018 142.93577982] ; [ 3.93577982 62.06422018],0
d2,1,0.207647,1.587758,[90 62] ; [33 33],[85.76146789 66.23853211] ; [37.23853211 28.76146789],0
u3,1,0.214552,1.540445,[26  9] ; [6 5],[24.34782609 10.65217391] ; [7.65217391 3.34782609],0
s2,1,0.242285,1.367251,[98 50] ; [49 17],[101.6635514  46.3364486] ; [45.3364486 20.6635514],0
b4,1,0.251907,1.312696,[91 61] ; [34 32],[87.1559633 64.8440367] ; [37.8440367 28.1559633],0
u4,1,0.264887,1.243034,[  7 145] ; [ 1 65],[  5.57798165 146.42201835] ; [ 2.42201835 63.57798165],0
n4,1,0.283971,1.147987,[113  38] ; [53 12],[116.0462963  34.9537037] ; [49.9537037 15.0462963],0
a3,1,0.290359,1.117954,[117  35] ; [55 11],[119.9266055  32.0733945] ; [52.0733945 13.9266055],0
u2,1,0.326541,0.962567,[24 10] ; [6 5],[22.66666667 11.33333333] ; [7.33333333 3.66666667],0
d4,1,0.329081,0.952511,[126  26] ; [51 15],[123.41284404  28.58715596] ; [53.58715596 12.41284404],0
