Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.004216,8.188342,[51 10] ; [44 28],[43.57142857 17.42857143] ; [51.42857143 20.57142857],0
a3,1,0.006537,7.396021,[39 22] ; [29 43],[31.18796992 29.81203008] ; [36.81203008 35.18796992],0
b5,1,0.007642,7.11545,[42 19] ; [33 39],[34.39849624 26.60150376] ; [40.60150376 31.39849624],0
r1,1,0.01034,6.575288,[49 12] ; [43 29],[42.19548872 18.80451128] ; [49.80451128 22.19548872],0
a5,1,0.01482,5.937764,[40 21] ; [32 40],[33.02255639 27.97744361] ; [38.97744361 33.02255639],0
u3,1,0.016652,5.732672,[14  8] ; [14 29],[ 9.47692308 12.52307692] ; [18.52307692 24.47692308],0
v2,1,0.023622,5.122171,[33 26] ; [24 43],[26.69047619 32.30952381] ; [30.30952381 36.69047619],0
v3,1,0.029324,4.748475,[25 36] ; [16 53],[19.23846154 41.76153846] ; [21.76153846 47.23846154],0
s5,1,0.036462,4.375378,[ 9 49] ; [22 48],[14.046875 43.953125] ; [16.953125 53.046875],0
p12,1,0.09266,2.827541,[ 2 58] ; [ 8 64],[ 4.54545455 55.45454545] ; [ 5.45454545 66.54545455],0
s8,1,0.107877,2.585049,[24 36] ; [19 52],[19.69465649 40.30534351] ; [23.30534351 47.69465649],0
a7,1,0.14517,2.122287,[39 22] ; [37 35],[34.85714286 26.14285714] ; [41.14285714 30.85714286],0
n1,1,0.148571,2.086861,[8 5] ; [ 8 14],[5.94285714 7.05714286] ; [10.05714286 11.94285714],0
p10,1,0.157642,1.9967,[50  9] ; [53 18],[46.74615385 12.25384615] ; [56.25384615 14.74615385],0
s1,1,0.160596,1.968601,[ 5 54] ; [ 2 68],[ 3.20155039 55.79844961] ; [ 3.79844961 66.20155039],0
p4,1,0.161989,1.955556,[34 26] ; [32 40],[30. 30.] ; [36. 36.],0
a2,1,0.216804,1.525399,[ 7 54] ; [ 4 68],[ 5.04511278 55.95488722] ; [ 5.95488722 66.04511278],0
r4,1,0.240865,1.375524,[53  8] ; [57 15],[50.45112782 10.54887218] ; [59.54887218 12.45112782],0
d3,1,0.248438,1.332065,[18 43] ; [15 57],[15.13533835 45.86466165] ; [17.86466165 54.13533835],0
p8,1,0.268431,1.224749,[27 31] ; [40 31],[30.12403101 27.87596899] ; [36.87596899 34.12403101],0
s4,1,0.274181,1.19571,[ 9 51] ; [16 55],[11.45038168 48.54961832] ; [13.54961832 57.45038168],0
n5,1,0.275843,1.187457,[49 12] ; [52 20],[46.32330827 14.67669173] ; [54.67669173 17.32330827],0
b3,1,0.295488,1.094445,[13 32] ; [ 7 30],[10.97560976 34.02439024] ; [ 9.02439024 27.97560976],0
b2,1,0.295488,1.094445,[13 32] ; [ 7 30],[10.97560976 34.02439024] ; [ 9.02439024 27.97560976],0
a4,1,0.308918,1.035294,[18 42] ; [16 56],[15.45454545 44.54545455] ; [18.54545455 53.45454545],0
r2,1,0.316622,1.002849,[55  5] ; [62 10],[53.18181818  6.81818182] ; [63.81818182  8.18181818],0
u2,1,0.331684,0.942314,[12 10] ; [18 25],[10.15384615 11.84615385] ; [19.84615385 23.15384615],0
p7,1,0.344448,0.893805,[32 26] ; [45 26],[34.62015504 23.37984496] ; [42.37984496 28.62015504],0
p1,1,0.371161,0.799772,[10 50] ; [ 8 63],[ 8.24427481 51.75572519] ; [ 9.75572519 61.24427481],0
r3,1,0.376462,0.782222,[56  4] ; [64  8],[54.54545455  5.45454545] ; [65.45454545  6.54545455],0
d5,1,0.385556,0.75291,[30 31] ; [30 42],[27.51879699 33.48120301] ; [32.48120301 39.51879699],0
p9,1,0.401439,0.70401,[50 10] ; [55 16],[48.09160305 11.90839695] ; [56.90839695 14.09160305],0
b1,1,0.471998,0.517293,[24 37] ; [24 48],[22.01503759 38.98496241] ; [25.98496241 46.01503759],0
u1,1,0.517894,0.418085,[ 3 58] ; [ 2 70],[ 2.29323308 58.70676692] ; [ 2.70676692 69.29323308],0
d1,1,0.528432,0.397406,[ 2 59] ; [ 4 68],[ 2.7518797 58.2481203] ; [ 3.2481203 68.7518797],0
p6,1,0.561195,0.337639,[20 39] ; [21 51],[18.46564885 40.53435115] ; [22.53435115 49.46564885],0
s7,1,0.604327,0.268519,[23 34] ; [24 43],[21.60483871 35.39516129] ; [25.39516129 41.60483871],0
p3,1,0.709134,0.139144,[29 31] ; [32 39],[27.9389313 32.0610687] ; [33.0610687 37.9389313],0
a8,1,0.71841,0.130021,[ 6 49] ; [ 6 61],[ 5.40983607 49.59016393] ; [ 6.59016393 60.40983607],0
b4,1,0.742003,0.108374,[33 28] ; [41 31],[33.93984962 27.06015038] ; [40.06015038 31.93984962],0
s2,1,0.800989,0.063538,[20 38] ; [26 45],[20.68217054 37.31782946] ; [25.31782946 45.68217054],0
n6,1,0.812054,0.056538,[49 12] ; [59 13],[49.53383459 11.46616541] ; [58.46616541 13.53383459],0
d2,1,0.812692,0.056147,[15 46] ; [19 53],[15.59398496 45.40601504] ; [18.40601504 53.59398496],0
s6,1,0.827141,0.047685,[34 25] ; [39 31],[33.3875969 25.6124031] ; [39.6124031 30.3875969],0
v4,1,0.890174,0.019067,[56  3] ; [67  4],[55.82307692  3.17692308] ; [67.17692308  3.82307692],0
a1,1,0.905862,0.013985,[ 1 60] ; [ 1 71],[ 0.91729323 60.08270677] ; [ 1.08270677 70.91729323],0
s3,1,0.924619,0.008952,[27 31] ; [32 38],[26.734375 31.265625] ; [32.265625 37.734375],0
a6,1,0.934175,0.006822,[36 25] ; [43 29],[36.23308271 24.76691729] ; [42.76691729 29.23308271],0
p2,1,0.940132,0.005641,[47 13] ; [56 15],[47.17557252 12.82442748] ; [55.82442748 15.17557252],0
p5,1,0.943026,0.005108,[ 7 53] ; [ 8 63],[ 6.87022901 53.12977099] ; [ 8.12977099 62.87022901],0
