Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,27.805318,[390  56] ; [17 15],[379.75313808  66.24686192] ; [27.24686192  4.75313808],1
n1,1,0.000478,12.201343,[26 48] ; [10  1],[31.34117647 42.65882353] ; [4.65882353 6.34117647],1
v1,1,0.000912,10.998904,[276 156] ; [11 21],[267.20689655 164.79310345] ; [19.79310345 12.20689655],1
n6,1,0.001987,9.56141,[398  45] ; [23  9],[392.63789474  50.36210526] ; [28.36210526  3.63789474],0
p8,1,0.007015,7.269209,[297 145] ; [14 18],[290.00421941 151.99578059] ; [20.99578059 11.00421941],0
r1,1,0.009132,6.796792,[371  72] ; [21 11],[365.59157895  77.40842105] ; [26.40842105  5.59157895],0
p7,1,0.009585,6.710403,[339 103] ; [18 14],[332.89873418 109.10126582] ; [24.10126582  7.89873418],0
r4,1,0.019382,5.466721,[414  32] ; [26  6],[410.54393305  35.45606695] ; [29.45606695  2.54393305],0
v3,1,0.026958,4.893507,[187 238] ; [ 7 23],[181.20879121 243.79120879] ; [12.79120879 17.20879121],0
p3,1,0.032521,4.570801,[317 129] ; [17 15],[311.64016736 134.35983264] ; [22.35983264  9.64016736],0
p2,1,0.034814,4.454295,[408  35] ; [26  6],[404.76210526  38.23789474] ; [29.23789474  2.76210526],0
a4,1,0.036966,4.351963,[221 224] ; [22 10],[226.69811321 218.30188679] ; [16.30188679 15.69811321],0
b5,1,0.053728,3.721122,[257 189] ; [24  8],[262.18828452 183.81171548] ; [18.81171548 13.18828452],0
n5,1,0.069539,3.293862,[374  70] ; [23  9],[370.31092437  73.68907563] ; [26.68907563  5.31092437],0
a8,1,0.081039,3.04393,[ 53 349] ; [ 7 21],[ 56.09302326 345.90697674] ; [ 3.90697674 24.09302326],0
a7,1,0.124504,2.359723,[333 112] ; [20 12],[329.31865828 115.68134172] ; [23.68134172  8.31865828],0
p12,1,0.136675,2.215002,[ 52 393] ; [ 1 31],[ 49.44444444 395.55555556] ; [ 3.55555556 28.44444444],0
b1,1,0.166099,1.9178,[168 278] ; [16 16],[171.68200837 274.31799163] ; [12.31799163 19.68200837],0
n4,1,0.181579,1.78465,[375  71] ; [24  8],[372.28870293  73.71129707] ; [26.71129707  5.28870293],0
a6,1,0.199923,1.642937,[313 133] ; [19 13],[309.77405858 136.22594142] ; [22.22594142  9.77405858],0
u4,1,0.204864,1.607354,[ 11 434] ; [ 2 30],[ 12.1278826 432.8721174] ; [ 0.8721174 31.1278826],0
u2,1,0.220586,1.500558,[71 37] ; [3 4],[69.49565217 38.50434783] ; [4.50434783 2.49565217],0
s5,1,0.251379,1.315623,[173 253] ; [ 9 21],[170.02631579 255.97368421] ; [11.97368421 18.02631579],0
s7,1,0.269955,1.216978,[242 178] ; [21 10],[244.92239468 175.07760532] ; [18.07760532 12.92239468],0
a5,1,0.283994,1.147875,[356  90] ; [23  9],[353.62761506  92.37238494] ; [25.37238494  6.62761506],0
s1,1,0.30183,1.06609,[ 13 429] ; [ 2 30],[ 13.98734177 428.01265823] ; [ 1.01265823 30.98734177],0
r2,1,0.326349,0.96333,[417  24] ; [28  3],[415.77330508  25.22669492] ; [29.22669492  1.77330508],0
v2,1,0.352857,0.863154,[259 172] ; [16 15],[256.54761905 174.45238095] ; [18.45238095 12.54761905],0
p5,1,0.375654,0.784877,[ 83 359] ; [ 4 28],[ 81.12658228 360.87341772] ; [ 5.87341772 26.12658228],0
n2,1,0.38099,0.767506,[51 23] ; [9 2],[52.23529412 21.76470588] ; [7.76470588 3.23529412],0
s2,1,0.387663,0.74626,[255 186] ; [16 16],[252.66596195 188.33403805] ; [18.33403805 13.66596195],0
s3,1,0.39748,0.715936,[254 184] ; [21 11],[256.27659574 181.72340426] ; [18.72340426 13.27659574],0
