Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,49.692858,[ 9 80] ; [37 19],[28.23448276 60.76551724] ; [17.76551724 38.23448276],1
s7,1,0.0,26.338398,[11 71] ; [29 24],[24.2962963 57.7037037] ; [15.7037037 37.2962963],1
s6,1,1e-06,23.854391,[21 68] ; [36 20],[34.9862069 54.0137931] ; [22.0137931 33.9862069],1
s8,1,0.000722,11.432454,[13 76] ; [22 34],[21.48275862 67.51724138] ; [13.51724138 42.48275862],1
r1,1,0.002084,9.473604,[45 43] ; [43 13],[53.77777778 34.22222222] ; [34.22222222 21.77777778],0
p7,1,0.004154,8.215397,[19 68] ; [23 28],[26.47826087 60.52173913] ; [15.52173913 35.47826087],0
p10,1,0.006226,7.483749,[34 53] ; [35 21],[41.97902098 45.02097902] ; [27.02097902 28.97902098],0
v1,1,0.007517,7.145009,[20 67] ; [24 30],[27.14893617 59.85106383] ; [16.85106383 37.14893617],0
p4,1,0.007887,7.058848,[16 72] ; [21 34],[22.76923077 65.23076923] ; [14.23076923 40.76923077],0
r3,1,0.025339,5.000575,[61 27] ; [48  8],[66.61111111 21.38888889] ; [42.38888889 13.61111111],0
a8,1,0.025437,4.993881,[ 4 79] ; [ 9 47],[ 7.76258993 75.23741007] ; [ 5.23741007 50.76258993],0
r4,1,0.030517,4.679946,[51 38] ; [42 14],[57.08275862 31.91724138] ; [35.91724138 20.08275862],0
p3,1,0.032765,4.558002,[18 71] ; [20 35],[23.48611111 65.51388889] ; [14.51388889 40.48611111],0
n1,1,0.037798,4.314074,[13 23] ; [13  7],[16.71428571 19.28571429] ; [ 9.28571429 10.71428571],0
p9,1,0.053313,3.734095,[37 47] ; [34 22],[42.6 41.4] ; [28.4 27.6],0
u1,1,0.059405,3.553916,[ 9 80] ; [12 44],[12.88965517 76.11034483] ; [ 8.11034483 47.88965517],0
s1,1,0.072855,3.2175,[ 5 83] ; [ 8 47],[ 8. 80.] ; [ 5. 50.],0
n5,1,0.104378,2.637346,[54 34] ; [41 14],[58.46153846 29.53846154] ; [36.53846154 18.46153846],0
v4,1,0.114317,2.493506,[62 26] ; [46 10],[66. 22.] ; [42. 14.],0
a3,1,0.132933,2.257916,[52 36] ; [40 16],[56.22222222 31.77777778] ; [35.77777778 20.22222222],0
p8,1,0.144135,2.133253,[22 67] ; [ 8 47],[18.54166667 70.45833333] ; [11.45833333 43.54166667],0
p11,1,0.168476,1.896454,[42 47] ; [33 23],[46.03448276 42.96551724] ; [28.96551724 27.03448276],0
n4,1,0.17065,1.877227,[53 35] ; [40 16],[56.83333333 31.16666667] ; [36.16666667 19.83333333],0
b3,1,0.170993,1.874216,[24 32] ; [11 27],[20.85106383 35.14893617] ; [14.14893617 23.85106383],0
b2,1,0.170993,1.874216,[24 32] ; [11 27],[20.85106383 35.14893617] ; [14.14893617 23.85106383],0
v2,1,0.171274,1.871759,[31 52] ; [27 28],[34.88405797 48.11594203] ; [23.11594203 31.88405797],0
d2,1,0.185569,1.752451,[38 50] ; [30 25],[41.84615385 46.15384615] ; [26.15384615 28.84615385],0
a4,1,0.229943,1.441215,[32 56] ; [26 30],[35.44444444 52.55555556] ; [22.55555556 33.44444444],0
d1,1,0.252324,1.310388,[39 50] ; [30 26],[42.35172414 46.64827586] ; [26.64827586 29.35172414],0
d4,1,0.296197,1.091239,[59 30] ; [41 14],[61.80555556 27.19444444] ; [38.19444444 16.80555556],0
b1,1,0.311423,1.024631,[40 49] ; [30 26],[42.96551724 46.03448276] ; [27.03448276 28.96551724],0
p12,1,0.313355,1.016483,[ 1 88] ; [ 2 54],[ 1.84137931 87.15862069] ; [ 1.15862069 54.84137931],0
u4,1,0.31767,0.998517,[ 2 87] ; [ 3 53],[ 3.06896552 85.93103448] ; [ 1.93103448 54.06896552],0
n2,1,0.322825,0.977466,[21 15] ; [15  6],[22.73684211 13.26315789] ; [13.26315789  7.73684211],0
