Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.743111,[36 30] ; [308  53],[53.17096019 12.82903981] ; [290.82903981  70.17096019],1
s7,1,0.0,30.460048,[22 41] ; [248 102],[41.18644068 21.81355932] ; [228.81355932 121.18644068],1
r4,1,0.0,26.763137,[48 18] ; [337  24],[59.50819672  6.49180328] ; [325.49180328  35.50819672],1
s8,1,0.0,25.94874,[20 46] ; [230 130],[38.73239437 27.26760563] ; [211.26760563 148.73239437],1
r3,1,5e-06,20.940011,[57  9] ; [351   7],[63.50943396  2.49056604] ; [344.49056604  13.50943396],1
s5,1,1.1e-05,19.287408,[11 49] ; [169 177],[26.60098522 33.39901478] ; [153.39901478 192.60098522],1
v4,1,3e-05,17.41255,[56 10] ; [349  11],[62.74647887  3.25352113] ; [342.25352113  17.74647887],1
n6,1,7.4e-05,15.709479,[43 23] ; [305  52],[54.29787234 11.70212766] ; [293.70212766  63.29787234],1
p2,1,0.000298,13.083929,[46 20] ; [314  46],[55.77464789 10.22535211] ; [304.22535211  55.77464789],1
p4,1,0.000412,12.475899,[28 37] ; [238 122],[40.68235294 24.31764706] ; [225.31764706 134.68235294],1
p9,1,0.003123,8.734209,[50 16] ; [318  39],[57.41843972  8.58156028] ; [310.58156028  46.41843972],0
p8,1,0.006197,7.492154,[25 41] ; [200 156],[35.18957346 30.81042654] ; [189.81042654 166.18957346],0
d5,1,0.007602,7.124928,[50 16] ; [318  43],[56.88056206  9.11943794] ; [311.11943794  49.88056206],0
r1,1,0.009727,6.684132,[48 18] ; [308  52],[55.15492958 10.84507042] ; [300.84507042  59.15492958],0
a2,1,0.010903,6.481012,[10 56] ; [110 251],[18.54800937 47.45199063] ; [101.45199063 259.54800937],0
u1,1,0.03868,4.274876,[ 8 58] ; [ 85 276],[14.37470726 51.62529274] ; [ 78.62529274 282.37470726],0
p5,1,0.039096,4.256707,[ 3 61] ; [ 50 308],[ 8.03791469 55.96208531] ; [ 44.96208531 313.03791469],0
n5,1,0.044776,4.02704,[43 22] ; [279  80],[49.36320755 15.63679245] ; [272.63679245  86.36320755],0
p6,1,0.079911,3.066703,[20 45] ; [150 204],[26.37231504 38.62768496] ; [143.62768496 210.37231504],0
a5,1,0.081801,3.028755,[44 22] ; [277  84],[49.61592506 16.38407494] ; [271.38407494  89.61592506],0
s4,1,0.082017,3.024467,[ 9 57] ; [ 83 274],[14.35460993 51.64539007] ; [ 77.64539007 279.35460993],0
p10,1,0.087295,2.923554,[50 16] ; [302  56],[54.79245283 11.20754717] ; [297.20754717  60.79245283],0
p11,1,0.094847,2.790126,[47 19] ; [290  71],[52.08899297 13.91100703] ; [284.91100703  76.08899297],0
v2,1,0.095463,2.779746,[31 33] ; [204 138],[37.04433498 26.95566502] ; [197.95566502 144.04433498],0
b5,1,0.117512,2.450175,[34 32] ; [223 138],[39.7236534 26.2763466] ; [217.2763466 143.7236534],0
p3,1,0.12798,2.316831,[29 36] ; [198 163],[34.63615023 30.36384977] ; [192.36384977 168.63615023],0
a4,1,0.143793,2.13689,[27 39] ; [183 178],[32.45901639 33.54098361] ; [177.54098361 183.45901639],0
d1,1,0.154014,2.032038,[42 24] ; [261 100],[46.83372365 19.16627635] ; [256.16627635 104.83372365],0
p12,1,0.170677,1.87699,[ 4 61] ; [ 43 317],[ 7.18823529 57.81176471] ; [ 39.81176471 320.18823529],0
v1,1,0.186681,1.743619,[30 33] ; [197 151],[34.79562044 28.20437956] ; [192.20437956 155.79562044],0
u3,1,0.188245,1.731301,[10  8] ; [53 21],[12.32608696  5.67391304] ; [50.67391304 23.32608696],0
b2,1,0.193483,1.690896,[22 21] ; [ 89 131],[18.14828897 24.85171103] ; [ 92.85171103 127.14828897],0
b3,1,0.193483,1.690896,[22 21] ; [ 89 131],[18.14828897 24.85171103] ; [ 92.85171103 127.14828897],0
p7,1,0.199193,1.648285,[38 26] ; [234 112],[42.45853659 21.54146341] ; [229.54146341 116.45853659],0
r2,1,0.207903,1.585966,[60  4] ; [346  11],[61.71971496  2.28028504] ; [344.28028504  12.71971496],0
p1,1,0.210815,1.565824,[ 3 63] ; [ 33 325],[ 5.60377358 60.39622642] ; [ 30.39622642 327.60377358],0
v3,1,0.270001,1.216742,[21 41] ; [143 203],[24.92156863 37.07843137] ; [139.07843137 206.92156863],0
a7,1,0.289403,1.122396,[45 21] ; [268  92],[48.49295775 17.50704225] ; [264.50704225  95.49295775],0
u4,1,0.299091,1.078242,[ 1 65] ; [ 15 346],[ 2.47306792 63.52693208] ; [ 13.52693208 347.47306792],0
a1,1,0.315003,1.009583,[ 6 60] ; [ 21 340],[ 4.17330211 61.82669789] ; [ 22.82669789 338.17330211],0
a3,1,0.337758,0.918924,[48 17] ; [285  75],[50.92941176 14.07058824] ; [282.07058824  77.92941176],0
n3,1,0.392138,0.732302,[11  7] ; [55 22],[12.50526316  5.49473684] ; [53.49473684 23.50526316],0
s1,1,0.412696,0.671022,[ 4 61] ; [ 14 343],[ 2.77251185 62.22748815] ; [ 15.22748815 341.77251185],0
b4,1,0.456354,0.554823,[37 29] ; [220 141],[39.7236534 26.2763466] ; [217.2763466 143.7236534],0
a6,1,0.51842,0.417035,[43 23] ; [249 111],[45.23943662 20.76056338] ; [246.76056338 113.23943662],0
d2,1,0.571687,0.319867,[35 31] ; [205 156],[37.09601874 28.90398126] ; [202.90398126 158.09601874],0
n2,1,0.605784,0.26636,[13  5] ; [60 17],[13.83157895  4.16842105] ; [59.16842105 17.83157895],0
n4,1,0.642738,0.215179,[50 16] ; [282  78],[51.43661972 14.56338028] ; [280.56338028  79.43661972],0
n1,1,0.643904,0.213673,[9 8] ; [36 41],[8.13829787 8.86170213] ; [36.86170213 40.13829787],0
b1,1,0.840068,0.040726,[26 40] ; [147 214],[26.74004684 39.25995316] ; [146.25995316 214.74004684],0
d3,1,0.863632,0.029499,[50 16] ; [277  84],[50.54332553 15.45667447] ; [276.45667447  84.54332553],0
u2,1,0.881593,0.022186,[12  6] ; [50 23],[12.26373626  5.73626374] ; [49.73626374 23.26373626],0
a8,1,0.927716,0.00823,[ 9 55] ; [ 49 289],[ 9.23383085 54.76616915] ; [ 48.76616915 289.23383085],0
