Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,32.888048,[ 15 197] ; [20 35],[ 27.79026217 184.20973783] ; [ 7.20973783 47.79026217],1
p1,1,0.0,29.591167,[ 17 196] ; [20 35],[ 29.40671642 183.59328358] ; [ 7.59328358 47.40671642],1
p8,1,9.3e-05,15.277241,[140  72] ; [51  4],[151.65543071  60.34456929] ; [39.34456929 15.65543071],1
s5,1,0.000115,14.867949,[ 81 127] ; [34 15],[ 93.07392996 114.92607004] ; [21.92607004 27.07392996],1
v3,1,0.000122,14.760394,[ 75 134] ; [35 19],[ 87.41444867 121.58555133] ; [22.58555133 31.41444867],1
p3,1,0.000408,12.497394,[132  82] ; [47  7],[142.93283582  71.06716418] ; [36.06716418 17.93283582],1
n5,1,0.002359,9.24669,[168  45] ; [53  2],[175.64552239  37.35447761] ; [45.35447761  9.64552239],0
a1,1,0.004939,7.901463,[  9 205] ; [ 8 47],[ 13.52416357 200.47583643] ; [ 3.47583643 51.52416357],0
s7,1,0.004952,7.896776,[122  84] ; [41 10],[130.6536965  75.3463035] ; [32.3463035 18.6536965],0
s6,1,0.006289,7.465663,[157  55] ; [46  4],[164.25954198  47.74045802] ; [38.74045802 11.25954198],0
p4,1,0.006771,7.332741,[168  46] ; [51  3],[174.87313433  39.12686567] ; [44.12686567  9.87313433],0
u4,1,0.007897,7.056638,[  4 210] ; [ 5 50],[  7.1598513 206.8401487] ; [ 1.8401487 53.1598513],0
b5,1,0.014607,5.963283,[136  78] ; [25 30],[128.08178439  85.91821561] ; [32.91821561 22.08178439],0
s1,1,0.019119,5.490589,[  5 207] ; [ 5 50],[  7.94007491 204.05992509] ; [ 2.05992509 52.94007491],0
n6,1,0.033274,4.53162,[188  24] ; [53  1],[192.07518797  19.92481203] ; [48.92481203  5.07518797],0
s3,1,0.060429,3.525579,[127  86] ; [39 14],[132.92481203  80.07518797] ; [33.07518797 19.92481203],0
n4,1,0.061816,3.487992,[182  32] ; [52  3],[186.15613383  27.84386617] ; [47.84386617  7.15613383],0
d3,1,0.063695,3.438468,[165  49] ; [35 19],[159.70149254  54.29850746] ; [40.29850746 13.70149254],0
p7,1,0.073231,3.209078,[180  31] ; [51  3],[183.92830189  27.07169811] ; [47.07169811  6.92830189],0
n3,1,0.120963,2.404803,[30  9] ; [4 4],[28.21276596 10.78723404] ; [5.78723404 2.21276596],0
p9,1,0.121244,2.401174,[191  22] ; [53  2],[193.92537313  19.07462687] ; [50.07462687  4.92537313],0
a3,1,0.138092,2.19909,[157  55] ; [46  9],[161.1835206  50.8164794] ; [41.8164794 13.1835206],0
s8,1,0.143659,2.13832,[117  96] ; [35 18],[121.71428571  91.28571429] ; [30.28571429 22.71428571],0
p11,1,0.144799,2.126207,[168  46] ; [48  7],[171.83643123  42.16356877] ; [44.16356877 10.83643123],0
s2,1,0.146614,2.107127,[127  86] ; [38 16],[131.62921348  81.37078652] ; [33.37078652 20.62921348],0
p10,1,0.150105,2.071182,[181  31] ; [51  4],[184.20973783  27.79026217] ; [47.79026217  7.20973783],0
n1,1,0.19043,1.714286,[15 25] ; [5 3],[16.66666667 23.33333333] ; [3.33333333 4.66666667],0
r4,1,0.224673,1.474271,[209   5] ; [52  3],[207.63568773   6.36431227] ; [53.36431227  1.63568773],0
d5,1,0.238059,1.392048,[180  33] ; [42 12],[177.1011236  35.8988764] ; [44.8988764  9.1011236],0
d1,1,0.248925,1.329324,[146  68] ; [33 22],[142.40148699  71.59851301] ; [36.59851301 18.40148699],0
a8,1,0.271414,1.209585,[ 27 165] ; [10 39],[ 29.47717842 162.52282158] ; [ 7.52282158 41.47717842],0
d4,1,0.3128,1.018816,[185  28] ; [44 10],[182.68539326  30.31460674] ; [46.31460674  7.68539326],0
v1,1,0.357293,0.847384,[135  77] ; [38 16],[137.87969925  74.12030075] ; [35.12030075 18.87969925],0
n2,1,0.371093,0.8,[29 11] ; [7 1],[30. 10.] ; [6. 2.],0
r3,1,0.41879,0.653709,[209   4] ; [52  2],[208.21348315   4.78651685] ; [52.78651685  1.21348315],0
b1,1,0.519271,0.415342,[ 92 122] ; [21 34],[ 89.89591078 124.10408922] ; [23.10408922 31.89591078],0
v4,1,0.573485,0.316886,[209   5] ; [52  2],[208.41044776   5.58955224] ; [52.58955224  1.41044776],0
r2,1,0.597142,0.279328,[207   5] ; [53  2],[206.44194757   5.55805243] ; [53.55805243  1.44194757],0
a2,1,0.606877,0.264747,[ 66 148] ; [15 40],[ 64.43866171 149.56133829] ; [16.56133829 38.43866171],0
a4,1,0.682984,0.166786,[115  98] ; [28 27],[113.65298507  99.34701493] ; [29.34701493 25.65298507],0
b4,1,0.688917,0.16026,[122  92] ; [33 22],[123.30855019  90.69144981] ; [31.69144981 23.30855019],0
a6,1,0.696775,0.151849,[144  69] ; [35 19],[142.79775281  70.20224719] ; [36.20224719 17.79775281],0
s4,1,0.737099,0.112693,[ 43 166] ; [10 44],[ 42.11787072 166.88212928] ; [10.88212928 43.11787072],0
a7,1,0.793342,0.06863,[159  54] ; [42 13],[159.75  53.25] ; [41.25 13.75],0
u2,1,0.816442,0.053881,[34 23] ; [5 4],[33.68181818 23.31818182] ; [5.31818182 3.68181818],0
a5,1,0.837678,0.041969,[170  44] ; [43 12],[169.44981413  44.55018587] ; [43.55018587 11.44981413],0
p2,1,0.871569,0.026136,[193  21] ; [50  5],[193.31598513  20.68401487] ; [49.68401487  5.31598513],0
u3,1,0.918241,0.010537,[37 20] ; [6 3],[37.13636364 19.86363636] ; [5.86363636 3.13636364],0
v2,1,0.931085,0.007479,[127  85] ; [32 22],[126.72180451  85.27819549] ; [32.27819549 21.72180451],0
b3,1,0.937385,0.006171,[61 69] ; [20 22],[61.22093023 68.77906977] ; [19.77906977 22.22093023],0
b2,1,0.937385,0.006171,[61 69] ; [20 22],[61.22093023 68.77906977] ; [19.77906977 22.22093023],0
d2,1,0.945245,0.004717,[120  94] ; [30 24],[119.7761194  94.2238806] ; [30.2238806 23.7761194],0
u1,1,0.97023,0.001393,[ 55 159] ; [14 41],[ 54.89219331 159.10780669] ; [14.10780669 40.89219331],0
