Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,7.6e-05,15.651437,[28 43] ; [34 10],[38.27826087 32.72173913] ; [23.72173913 20.27826087],1
v2,1,0.000552,11.930808,[20 48] ; [28 17],[28.88495575 39.11504425] ; [19.11504425 25.88495575],1
p7,1,0.001506,10.071431,[27 43] ; [31 14],[35.30434783 34.69565217] ; [22.69565217 22.30434783],0
r1,1,0.002218,9.36,[32 40] ; [33 12],[40. 32.] ; [25. 20.],0
p2,1,0.003126,8.732679,[37 34] ; [35  9],[44.45217391 26.54782609] ; [27.54782609 16.45217391],0
p9,1,0.00518,7.815501,[34 35] ; [34 11],[41.15789474 27.84210526] ; [26.84210526 18.15789474],0
a3,1,0.006609,7.376245,[38 34] ; [35 10],[44.92307692 27.07692308] ; [28.07692308 16.92307692],0
p11,1,0.007014,7.26932,[40 32] ; [36  9],[46.76923077 25.23076923] ; [29.23076923 15.76923077],0
s2,1,0.008281,6.971633,[ 6 65] ; [12 33],[11.01724138 59.98275862] ; [ 6.98275862 38.01724138],0
r3,1,0.015938,5.809655,[48 24] ; [39  6],[53.53846154 18.46153846] ; [33.46153846 11.53846154],0
p5,1,0.018587,5.539914,[ 1 71] ; [ 5 39],[ 3.72413793 68.27586207] ; [ 2.27586207 41.72413793],0
v3,1,0.020146,5.399161,[13 56] ; [17 27],[18.31858407 50.68141593] ; [11.68141593 32.31858407],0
a5,1,0.027866,4.83631,[33 39] ; [30 15],[38.76923077 33.23076923] ; [24.23076923 20.76923077],0
p4,1,0.033593,4.515299,[18 51] ; [20 24],[23.20353982 45.79646018] ; [14.79646018 29.20353982],0
n3,1,0.037553,4.32517,[16 14] ; [12  2],[19.09090909 10.90909091] ; [8.90909091 5.09090909],0
p8,1,0.03958,4.235789,[19 52] ; [20 24],[24.07826087 46.92173913] ; [14.92173913 29.07826087],0
s5,1,0.042567,4.112497,[ 5 64] ; [ 9 36],[ 8.47368421 60.52631579] ; [ 5.52631579 39.47368421],0
n5,1,0.054237,3.705393,[43 28] ; [35 10],[47.74137931 23.25862069] ; [30.25862069 14.74137931],0
r4,1,0.067924,3.332494,[39 33] ; [32 13],[43.69230769 28.30769231] ; [27.30769231 17.69230769],0
d1,1,0.078664,3.0923,[22 50] ; [21 24],[26.46153846 45.53846154] ; [16.53846154 28.46153846],0
d4,1,0.088739,2.897109,[41 30] ; [33 12],[45.29310345 25.70689655] ; [28.70689655 16.29310345],0
v4,1,0.097239,2.750249,[52 19] ; [38  6],[55.56521739 15.43478261] ; [34.43478261  9.56521739],0
p3,1,0.098233,2.734007,[16 56] ; [16 28],[19.86206897 52.13793103] ; [12.13793103 31.86206897],0
n1,1,0.102312,2.669124,[ 9 23] ; [7 6],[11.37777778 20.62222222] ; [4.62222222 8.37777778],0
s4,1,0.143205,2.143178,[ 4 68] ; [ 6 39],[ 6.15384615 65.84615385] ; [ 3.84615385 41.15384615],0
s1,1,0.144849,2.125676,[ 2 70] ; [ 4 41],[ 3.69230769 68.30769231] ; [ 2.30769231 42.69230769],0
b2,1,0.165142,1.926498,[17 27] ; [17 14],[19.94666667 24.05333333] ; [14.05333333 16.94666667],0
b3,1,0.165142,1.926498,[17 27] ; [17 14],[19.94666667 24.05333333] ; [14.05333333 16.94666667],0
d5,1,0.165902,1.919586,[37 35] ; [29 16],[40.61538462 31.38461538] ; [25.38461538 19.61538462],0
b1,1,0.178286,1.811856,[38 34] ; [18 27],[34.46153846 37.53846154] ; [21.53846154 23.46153846],0
d2,1,0.211319,1.562364,[29 41] ; [24 21],[32.26086957 37.73913043] ; [20.73913043 24.26086957],0
u3,1,0.22729,1.457742,[10 24] ; [5 5],[11.59090909 22.40909091] ; [3.40909091 6.59090909],0
a4,1,0.249727,1.324829,[24 47] ; [20 25],[26.93103448 44.06896552] ; [17.06896552 27.93103448],0
n2,1,0.295454,1.0946,[20 13] ; [10  3],[21.52173913 11.47826087] ; [8.47826087 4.52173913],0
u1,1,0.311631,1.02375,[ 2 70] ; [ 3 42],[ 3.07692308 68.92307692] ; [ 1.92307692 43.07692308],0
a2,1,0.311631,1.02375,[ 2 70] ; [ 3 42],[ 3.07692308 68.92307692] ; [ 1.92307692 43.07692308],0
b4,1,0.349076,0.876815,[40 32] ; [21 24],[37.53846154 34.46153846] ; [23.46153846 21.53846154],0
r2,1,0.36816,0.809865,[54 16] ; [37  7],[55.87719298 14.12280702] ; [35.12280702  8.87719298],0
s8,1,0.383231,0.760311,[10 62] ; [ 9 36],[11.69230769 60.30769231] ; [ 7.30769231 37.69230769],0
s7,1,0.428768,0.62616,[13 53] ; [11 31],[14.66666667 51.33333333] ; [ 9.33333333 32.66666667],0
p6,1,0.564447,0.332062,[10 59] ; [ 8 35],[11.08928571 57.91071429] ; [ 6.91071429 36.08928571],0
n4,1,0.579098,0.307695,[46 26] ; [31 14],[47.38461538 24.61538462] ; [29.61538462 15.38461538],0
u2,1,0.672583,0.178595,[14 19] ; [5 5],[14.58139535 18.41860465] ; [4.41860465 5.58139535],0
a1,1,0.805269,0.060779,[ 4 68] ; [ 3 42],[ 4.30769231 67.69230769] ; [ 2.69230769 42.30769231],0
n6,1,0.866025,0.028463,[48 24] ; [30 14],[48.4137931 23.5862069] ; [29.5862069 14.4137931],0
d3,1,0.875976,0.024359,[23 49] ; [15 30],[23.38461538 48.61538462] ; [14.61538462 30.38461538],0
a8,1,0.923707,0.009171,[ 5 62] ; [ 3 40],[ 4.87272727 62.12727273] ; [ 3.12727273 39.87272727],0
p1,1,0.953815,0.003354,[ 5 67] ; [ 3 42],[ 4.92307692 67.07692308] ; [ 3.07692308 41.92307692],0
a6,1,0.976213,0.000889,[29 43] ; [18 27],[28.92307692 43.07692308] ; [18.07692308 26.92307692],0
s3,1,0.991129,0.000124,[20 49] ; [13 32],[19.97368421 49.02631579] ; [13.02631579 31.97368421],0
b5,1,1.0,0.0,[32 40] ; [20 25],[32. 40.] ; [20. 25.],0
