Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.022097,5.238095,[10  1] ; [5 6],[7.5 3.5] ; [7.5 3.5],0
p9,1,0.030148,4.700855,[9 2] ; [4 7],[6.5 4.5] ; [6.5 4.5],0
s2,1,0.030148,4.700855,[9 2] ; [4 7],[6.5 4.5] ; [6.5 4.5],0
p8,1,0.043581,4.072727,[7 4] ; [2 8],[4.71428571 6.28571429] ; [4.28571429 5.71428571],0
v3,1,0.055511,3.666667,[5 6] ; [ 1 10],[3. 8.] ; [3. 8.],0
p6,1,0.072461,3.226364,[5 6] ; [1 9],[3.14285714 7.85714286] ; [2.85714286 7.14285714],0
p11,1,0.07626,3.142857,[9 2] ; [5 6],[7. 4.] ; [7. 4.],0
s7,1,0.159599,1.978022,[5 5] ; [2 8],[3.5 6.5] ; [3.5 6.5],0
p4,1,0.169686,1.885714,[9 2] ; [6 5],[7.5 3.5] ; [7.5 3.5],0
d4,1,0.169686,1.885714,[9 2] ; [6 5],[7.5 3.5] ; [7.5 3.5],0
v4,1,0.193297,1.692308,[8 3] ; [5 6],[6.5 4.5] ; [6.5 4.5],0
p2,1,0.193297,1.692308,[8 3] ; [5 6],[6.5 4.5] ; [6.5 4.5],0
a4,1,0.268925,1.222222,[ 1 10] ; [3 8],[2. 9.] ; [2. 9.],0
b2,1,0.322888,0.977211,[2 5] ; [1 9],[1.23529412 5.76470588] ; [1.76470588 8.23529412],0
b3,1,0.322888,0.977211,[2 5] ; [1 9],[1.23529412 5.76470588] ; [1.76470588 8.23529412],0
v1,1,0.338352,0.916667,[2 9] ; [4 7],[3. 8.] ; [3. 8.],0
r4,1,0.338352,0.916667,[4 7] ; [2 9],[3. 8.] ; [3. 8.],0
u2,1,0.342782,0.9,[4 1] ; [2 2],[3.33333333 1.66666667] ; [2.66666667 1.33333333],0
n5,1,0.375399,0.785714,[8 3] ; [6 5],[7. 4.] ; [7. 4.],0
v2,1,0.375399,0.785714,[5 6] ; [3 8],[4. 7.] ; [4. 7.],0
n4,1,0.375399,0.785714,[8 3] ; [6 5],[7. 4.] ; [7. 4.],0
n6,1,0.391805,0.733333,[7 4] ; [5 6],[6. 5.] ; [6. 5.],0
p3,1,0.505055,0.444298,[6 5] ; [4 6],[5.23809524 5.76190476] ; [4.76190476 5.23809524],0
s5,1,0.534428,0.385965,[2 9] ; [ 1 10],[1.5 9.5] ; [1.5 9.5],0
p12,1,0.534428,0.385965,[2 9] ; [ 1 10],[1.5 9.5] ; [1.5 9.5],0
d1,1,0.61093,0.258824,[3 8] ; [2 9],[2.5 8.5] ; [2.5 8.5],0
s4,1,0.61093,0.258824,[3 8] ; [2 9],[2.5 8.5] ; [2.5 8.5],0
r1,1,0.647141,0.209524,[4 7] ; [3 8],[3.5 7.5] ; [3.5 7.5],0
d2,1,0.647141,0.209524,[3 8] ; [4 7],[3.5 7.5] ; [3.5 7.5],0
a3,1,0.664558,0.188034,[6 5] ; [7 4],[6.5 4.5] ; [6.5 4.5],0
a7,1,0.664558,0.188034,[5 6] ; [4 7],[4.5 6.5] ; [4.5 6.5],0
b1,1,0.664558,0.188034,[6 5] ; [7 4],[6.5 4.5] ; [6.5 4.5],0
d5,1,0.664558,0.188034,[6 5] ; [7 4],[6.5 4.5] ; [6.5 4.5],0
a6,1,0.669815,0.181818,[6 5] ; [5 6],[5.5 5.5] ; [5.5 5.5],0
a8,1,0.695943,0.152727,[3 8] ; [2 8],[2.61904762 8.38095238] ; [2.38095238 7.61904762],0
u3,1,0.764177,0.09,[3 2] ; [2 2],[2.77777778 2.22222222] ; [2.22222222 1.77777778],0
p5,1,0.943494,0.005024,[ 1 10] ; [1 9],[1.04761905 9.95238095] ; [0.95238095 9.04761905],0
d3,1,1.0,0.0,[6 5] ; [6 5],[6. 5.] ; [6. 5.],0
a5,1,1.0,0.0,[5 6] ; [5 6],[5. 6.] ; [5. 6.],0
p7,1,1.0,0.0,[8 3] ; [8 3],[8. 3.] ; [8. 3.],0
a1,1,1.0,0.0,[ 1 10] ; [ 1 10],[ 1. 10.] ; [ 1. 10.],0
b5,1,1.0,0.0,[7 4] ; [7 4],[7. 4.] ; [7. 4.],0
b4,1,1.0,0.0,[5 6] ; [5 6],[5. 6.] ; [5. 6.],0
