Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,212.083531,[30 66] ; [497  43],[79.54716981 16.45283019] ; [447.45283019  92.54716981],1
p11,1,0.0,40.935803,[52 45] ; [449  94],[75.9328125 21.0671875] ; [425.0671875 117.9328125],1
p2,1,2e-06,23.043979,[66 31] ; [473  69],[81.8200313 15.1799687] ; [457.1799687  84.8200313],1
b1,1,3e-06,21.842249,[54 43] ; [169 374],[33.7984375 63.2015625] ; [189.2015625 353.7984375],1
s8,1,1.7e-05,18.474849,[22 74] ; [251 289],[41.20754717 54.79245283] ; [231.79245283 308.20754717],1
p7,1,7.4e-05,15.695381,[43 52] ; [352 177],[60.13621795 34.86378205] ; [334.86378205 194.13621795],1
s5,1,8.1e-05,15.544713,[13 81] ; [179 343],[29.2987013 64.7012987] ; [162.7012987 359.2987013],1
r4,1,0.000117,14.846333,[81 16] ; [513  30],[90.028125  6.971875] ; [503.971875  39.028125],1
s6,1,0.000173,14.098777,[49 47] ; [378 158],[64.86075949 31.13924051] ; [362.13924051 173.86075949],1
s2,1,0.00023,13.570216,[32 63] ; [292 247],[48.5488959 46.4511041] ; [275.4511041 263.5488959],1
n5,1,0.000235,13.529826,[56 41] ; [409 131],[70.80847724 26.19152276] ; [394.19152276 145.80847724],1
p8,1,0.000511,12.073353,[36 61] ; [302 235],[51.71293375 45.28706625] ; [286.28706625 250.71293375],1
v1,1,0.000686,11.526493,[37 60] ; [299 227],[52.31460674 44.68539326] ; [283.68539326 242.31460674],1
p6,1,0.000715,11.449937,[20 74] ; [213 326],[34.60031596 59.39968404] ; [198.39968404 340.60031596],1
p3,1,0.000938,10.946901,[33 62] ; [288 254],[47.87284144 47.12715856] ; [273.12715856 268.87284144],1
s7,1,0.001561,10.005016,[30 62] ; [262 257],[43.96726678 48.03273322] ; [248.03273322 270.96726678],0
a5,1,0.001866,9.677017,[60 37] ; [417 126],[72.2953125 24.7046875] ; [404.7046875 138.2953125],0
p4,1,0.002912,8.861532,[46 50] ; [346 195],[59.07692308 36.92307692] ; [332.92307692 208.07692308],0
p5,1,0.005542,7.693478,[ 3 94] ; [ 69 471],[10.96389325 86.03610675] ; [ 61.03610675 478.96389325],0
n6,1,0.006598,7.379338,[73 24] ; [465  75],[81.92464678 15.07535322] ; [456.07535322  83.92464678],0
v2,1,0.010369,6.570422,[44 51] ; [313 205],[55.32626427 39.67373573] ; [301.67373573 216.32626427],0
r3,1,0.023712,5.115588,[89  8] ; [524  18],[93.05320814  3.94679186] ; [519.94679186  22.05320814],0
s3,1,0.024661,5.047557,[43 53] ; [307 230],[53.08056872 42.91943128] ; [296.91943128 240.08056872],0
d3,1,0.044607,4.033447,[69 28] ; [433 107],[76.44270016 20.55729984] ; [425.55729984 114.44270016],0
d1,1,0.045497,4.000138,[52 45] ; [349 194],[60.7765625 36.2234375] ; [340.2234375 202.7765625],0
r2,1,0.053801,3.718853,[90  7] ; [521  17],[93.33385827  3.66614173] ; [517.66614173  20.33385827],0
a4,1,0.055641,3.662758,[35 62] ; [252 289],[43.63479624 53.36520376] ; [243.36520376 297.63479624],0
n4,1,0.060322,3.528522,[66 31] ; [417 125],[73.31924883 23.68075117] ; [409.68075117 132.31924883],0
a6,1,0.075192,3.165868,[69 28] ; [428 112],[75.68131868 21.31868132] ; [421.31868132 118.68131868],0
a8,1,0.116707,2.460961,[ 7 79] ; [ 70 416],[11.57692308 74.42307692] ; [ 65.42307692 420.57692308],0
v3,1,0.140997,2.167047,[31 65] ; [209 310],[37.46341463 58.53658537] ; [202.53658537 316.46341463],0
d5,1,0.194566,1.682699,[76 21] ; [453  88],[80.42789969 16.57210031] ; [448.57210031  92.42789969],0
a2,1,0.207618,1.587957,[23 74] ; [163 380],[28.190625 68.809375] ; [157.809375 385.190625],0
a3,1,0.240774,1.376057,[64 33] ; [388 152],[68.8288854 28.1711146] ; [383.1711146 156.8288854],0
u2,1,0.259463,1.271622,[16 16] ; [93 60],[18.85405405 13.14594595] ; [90.14594595 62.85405405],0
b4,1,0.261698,1.259753,[62 35] ; [314 229],[56.9875 40.0125] ; [319.0125 223.9875],0
n1,1,0.296,1.092127,[14 18] ; [36 71],[11.51079137 20.48920863] ; [38.48920863 68.51079137],0
r1,1,0.296237,1.091057,[77 20] ; [452  88],[80.55416013 16.44583987] ; [448.44583987  91.55416013],0
n2,1,0.345042,0.891607,[22 11] ; [81 27],[24.10638298  8.89361702] ; [78.89361702 29.10638298],0
u4,1,0.397871,0.714751,[ 1 96] ; [ 13 530],[ 2.121875 94.878125] ; [ 11.878125 531.121875],0
d4,1,0.458385,0.549834,[80 17] ; [462  79],[82.40438871 14.59561129] ; [459.59561129  81.40438871],0
