Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,40.02815,[27 47] ; [136  38],[48.63709677 25.36290323] ; [114.36290323  59.63709677],1
a6,1,0.0,29.082046,[31 43] ; [135  40],[49.33333333 24.66666667] ; [116.66666667  58.33333333],1
a2,1,0.000446,12.328264,[ 3 71] ; [ 39 136],[12.48192771 61.51807229] ; [ 29.51807229 145.48192771],1
r4,1,0.000579,11.841107,[53 21] ; [156  19],[62.1124498 11.8875502] ; [146.8875502  28.1124498],1
r3,1,0.002108,9.452987,[62 12] ; [166   8],[68.03225806  5.96774194] ; [159.96774194  14.03225806],0
r2,1,0.002238,9.343385,[59 14] ; [163  11],[65.61133603  7.38866397] ; [156.38866397  17.61133603],0
d5,1,0.00597,7.559482,[47 27] ; [140  35],[55.57429719 18.42570281] ; [131.42570281  43.57429719],0
r1,1,0.012188,6.28326,[47 27] ; [137  37],[54.90322581 19.09677419] ; [129.09677419  44.90322581],0
d4,1,0.016959,5.700651,[48 25] ; [140  35],[55.33870968 17.66129032] ; [132.66129032  42.33870968],0
d1,1,0.019159,5.486969,[29 45] ; [97 78],[37.44578313 36.55421687] ; [88.55421687 86.44578313],0
p10,1,0.021762,5.264678,[47 27] ; [135  39],[54.30645161 19.69354839] ; [127.69354839  46.30645161],0
p4,1,0.032314,4.581772,[30 43] ; [98 77],[37.67741935 35.32258065] ; [90.32258065 84.67741935],0
p6,1,0.037153,4.343383,[16 56] ; [ 62 111],[22.92244898 49.07755102] ; [ 55.07755102 117.92244898],0
b5,1,0.037471,4.328876,[36 38] ; [110  65],[43.38955823 30.61044177] ; [102.61044177  72.38955823],0
u1,1,0.045888,3.9857,[ 4 70] ; [ 25 150],[ 8.6184739 65.3815261] ; [ 20.3815261 154.6184739],0
p11,1,0.096031,2.770256,[55 19] ; [146  29],[59.73493976 14.26506024] ; [141.26506024  33.73493976],0
u3,1,0.113784,2.50086,[ 8 17] ; [29 28],[11.2804878 13.7195122] ; [25.7195122 31.2804878],0
v4,1,0.123476,2.372666,[65  7] ; [167   8],[67.62753036  4.37246964] ; [164.37246964  10.62753036],0
a5,1,0.139675,2.181531,[44 30] ; [121  54],[49.03614458 24.96385542] ; [115.96385542  59.03614458],0
p3,1,0.143541,2.139582,[27 47] ; [81 93],[32.22580645 41.77419355] ; [75.77419355 98.22580645],0
n1,1,0.188031,1.732981,[ 4 20] ; [10 21],[ 6.10909091 17.89090909] ; [ 7.89090909 23.10909091],0
p9,1,0.198996,1.649727,[54 20] ; [139  34],[57.82186235 16.17813765] ; [135.17813765  37.82186235],0
s5,1,0.201114,1.634269,[13 60] ; [ 20 151],[ 9.87295082 63.12704918] ; [ 23.12704918 147.87295082],0
v3,1,0.214847,1.538462,[21 51] ; [ 63 105],[25.2 46.8] ; [ 58.8 109.2],0
p8,1,0.253128,1.305959,[33 40] ; [92 81],[37.09349593 35.90650407] ; [87.90650407 85.09349593],0
s3,1,0.254559,1.298111,[23 49] ; [ 43 130],[19.39591837 52.60408163] ; [ 46.60408163 126.39591837],0
a1,1,0.271182,1.210758,[ 3 71] ; [  3 172],[ 1.78313253 72.21686747] ; [  4.21686747 170.78313253],0
p12,1,0.273107,1.201073,[ 1 73] ; [  7 166],[ 2.39676113 71.60323887] ; [  5.60323887 167.39676113],0
p7,1,0.283824,1.148689,[49 25] ; [102  71],[45.2388664 28.7611336] ; [105.7611336  67.2388664],0
s1,1,0.381138,0.767029,[ 2 72] ; [  2 170],[ 1.20325203 72.79674797] ; [  2.79674797 169.20325203],0
n4,1,0.42606,0.63354,[50 24] ; [127  48],[52.60240964 21.39759036] ; [124.39759036  50.60240964],0
b2,1,0.453319,0.56234,[21 26] ; [37 60],[18.93055556 28.06944444] ; [39.06944444 57.93055556],0
b3,1,0.453319,0.56234,[21 26] ; [37 60],[18.93055556 28.06944444] ; [39.06944444 57.93055556],0
p1,1,0.463342,0.537809,[ 4 70] ; [ 14 160],[ 5.37096774 68.62903226] ; [ 12.62903226 161.37096774],0
b1,1,0.481649,0.495128,[31 43] ; [ 65 110],[28.53012048 45.46987952] ; [ 67.46987952 107.53012048],0
d2,1,0.483589,0.490759,[34 40] ; [ 72 103],[31.50200803 42.49799197] ; [ 74.49799197 100.50200803],0
s8,1,0.490722,0.474943,[14 60] ; [ 40 135],[16.04819277 57.95180723] ; [ 37.95180723 137.04819277],0
