Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.5e-05,18.781566,[56 37] ; [27 67],[41.27807487 51.72192513] ; [41.72192513 52.27807487],1
v3,1,2.1e-05,18.071035,[44 50] ; [17 78],[30.33862434 63.66137566] ; [30.66137566 64.33862434],1
p5,1,0.004399,8.111423,[17 77] ; [ 5 94],[10.71502591 83.28497409] ; [11.28497409 87.71502591],0
n4,1,0.005213,7.803971,[72 24] ; [56 44],[62.69387755 33.30612245] ; [65.30612245 34.69387755],0
p3,1,0.006593,7.38057,[47 49] ; [30 70],[37.71428571 58.28571429] ; [39.28571429 60.71428571],0
p4,1,0.008076,7.016521,[57 39] ; [40 59],[47.75384615 48.24615385] ; [49.24615385 49.75384615],0
s6,1,0.008336,6.959864,[65 29] ; [50 49],[56.01036269 37.98963731] ; [58.98963731 40.01036269],0
p10,1,0.019588,5.448241,[87  8] ; [79 20],[81.28865979 13.71134021] ; [84.71134021 14.28865979],0
b3,1,0.025003,5.023665,[20 35] ; [ 8 40],[14.95145631 40.04854369] ; [13.04854369 34.95145631],0
b2,1,0.025003,5.023665,[20 35] ; [ 8 40],[14.95145631 40.04854369] ; [13.04854369 34.95145631],0
d4,1,0.044857,4.023991,[74 22] ; [64 36],[67.59183673 28.40816327] ; [70.40816327 29.59183673],0
p7,1,0.056513,3.636878,[61 34] ; [48 47],[54.5 40.5] ; [54.5 40.5],0
u3,1,0.071771,3.242039,[30 19] ; [23 30],[25.46078431 23.53921569] ; [27.53921569 25.46078431],0
p6,1,0.081575,3.033244,[36 56] ; [27 72],[30.34554974 61.65445026] ; [32.65445026 66.34554974],0
n5,1,0.08181,3.028562,[73 23] ; [64 35],[67.44615385 28.55384615] ; [69.55384615 29.44615385],0
n1,1,0.113146,2.509723,[10  9] ; [ 9 21],[ 7.36734694 11.63265306] ; [11.63265306 18.36734694],0
n3,1,0.114981,2.484386,[16  3] ; [19 11],[13.57142857  5.42857143] ; [21.42857143  8.57142857],0
