Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,91.23252,[107  14] ; [30 82],[71.14592275 49.85407725] ; [65.85407725 46.14592275],1
s8,1,1e-06,24.428265,[56 66] ; [18 95],[38.41702128 83.58297872] ; [35.58297872 77.41702128],1
s5,1,9e-06,19.648108,[48 66] ; [17 94],[32.93333333 81.06666667] ; [32.06666667 78.93333333],1
p2,1,1.5e-05,18.73628,[91 30] ; [55 60],[74.8559322 46.1440678] ; [71.1440678 43.8559322],1
s2,1,2e-05,18.150603,[70 52] ; [34 80],[53.76271186 68.23728814] ; [50.23728814 63.76271186],1
p6,1,0.000122,14.768692,[46 76] ; [17 94],[32.98712446 89.01287554] ; [30.01287554 80.98712446],1
s6,1,0.000151,14.358805,[81 38] ; [49 64],[66.68103448 52.31896552] ; [63.31896552 49.68103448],1
s7,1,0.000217,13.675188,[59 54] ; [29 76],[45.6146789 67.3853211] ; [42.3853211 62.6146789],1
n6,1,0.000268,13.282734,[92 28] ; [61 52],[78.79828326 41.20171674] ; [74.20171674 38.79828326],1
v4,1,0.000323,12.930695,[112  10] ; [84 29],[101.75319149  20.24680851] ; [94.24680851 18.75319149],1
r4,1,0.000341,12.828249,[99 23] ; [69 46],[86.48101266 35.51898734] ; [81.51898734 33.48101266],1
r1,1,0.001331,10.299433,[95 27] ; [66 47],[83.58297872 38.41702128] ; [77.41702128 35.58297872],0
r2,1,0.002546,9.107516,[113   7] ; [91 21],[105.51724138  14.48275862] ; [98.48275862 13.51724138],0
p7,1,0.002832,8.912533,[66 53] ; [41 73],[54.64806867 64.35193133] ; [52.35193133 61.64806867],0
r3,1,0.008189,6.99168,[104  17] ; [82 32],[95.77021277 25.22978723] ; [90.22978723 23.77021277],0
v2,1,0.009501,6.726225,[60 58] ; [38 74],[50.27826087 67.72173913] ; [47.72173913 64.27826087],0
v1,1,0.012938,6.177579,[59 63] ; [37 77],[49.62711864 72.37288136] ; [46.37288136 67.62711864],0
n2,1,0.019068,5.49523,[32 10] ; [28 25],[26.52631579 15.47368421] ; [33.47368421 19.52631579],0
p8,1,0.020634,5.35744,[45 77] ; [26 87],[36.85957447 85.14042553] ; [34.14042553 78.85957447],0
d1,1,0.023051,5.164654,[70 52] ; [49 66],[61.25738397 60.74261603] ; [57.74261603 57.25738397],0
d4,1,0.031301,4.636404,[99 23] ; [78 35],[91.8893617 30.1106383] ; [85.1106383 27.8893617],0
d3,1,0.03902,4.260009,[84 36] ; [65 49],[76.41025641 43.58974359] ; [72.58974359 41.41025641],0
d5,1,0.039063,4.258125,[97 24] ; [78 36],[90.10638298 30.89361702] ; [84.89361702 29.10638298],0
a7,1,0.047137,3.940503,[88 33] ; [69 45],[80.83829787 40.16170213] ; [76.16170213 37.83829787],0
p4,1,0.047396,3.931274,[59 62] ; [41 73],[51.4893617 69.5106383] ; [48.5106383 65.4893617],0
s3,1,0.085693,2.953482,[66 56] ; [48 64],[59.43589744 62.56410256] ; [54.56410256 57.43589744],0
n3,1,0.086324,2.941628,[30 12] ; [27 23],[26.02173913 15.97826087] ; [30.97826087 19.02173913],0
a3,1,0.09471,2.79243,[84 37] ; [66 46],[77.89699571 43.10300429] ; [72.10300429 39.89699571],0
n5,1,0.103536,2.650206,[79 42] ; [62 51],[72.91025641 48.08974359] ; [68.08974359 44.91025641],0
p12,1,0.11377,2.501058,[  5 117] ; [  1 114],[  3.08860759 118.91139241] ; [  2.91139241 112.08860759],0
v3,1,0.134705,2.23743,[44 77] ; [29 78],[38.74122807 82.25877193] ; [34.25877193 72.74122807],0
a1,1,0.16585,1.920058,[  6 116] ; [ 11 104],[  8.75105485 113.24894515] ; [  8.24894515 106.75105485],0
n4,1,0.206277,1.597365,[81 41] ; [66 47],[76.31489362 45.68510638] ; [70.68510638 42.31489362],0
d2,1,0.212055,1.557343,[65 57] ; [51 62],[60.2212766 61.7787234] ; [55.7787234 57.2212766],0
s4,1,0.238605,1.388818,[29 93] ; [20 94],[25.33050847 96.66949153] ; [23.66949153 90.33050847],0
u3,1,0.246993,1.340232,[20 16] ; [21 28],[17.36470588 18.63529412] ; [23.63529412 25.36470588],0
a5,1,0.247434,1.337735,[81 41] ; [68 47],[76.70042194 45.29957806] ; [72.29957806 42.70042194],0
b1,1,0.257884,1.28008,[60 62] ; [65 50],[64.34599156 57.65400844] ; [60.65400844 54.34599156],0
s1,1,0.265648,1.239081,[  7 114] ; [ 11 103],[  9.26808511 111.73191489] ; [  8.73191489 105.26808511],0
n1,1,0.2823,1.155986,[14 28] ; [23 29],[16.53191489 25.46808511] ; [20.46808511 31.53191489],0
u1,1,0.371416,0.798921,[ 21 101] ; [ 15 100],[ 18.53164557 103.46835443] ; [17.46835443 97.53164557],0
p3,1,0.461246,0.542868,[47 74] ; [39 75],[44.28085106 76.71914894] ; [41.71914894 72.28085106],0
a6,1,0.481778,0.494836,[74 48] ; [64 50],[71.33898305 50.66101695] ; [66.66101695 47.33898305],0
p5,1,0.495469,0.464629,[  9 112] ; [  6 108],[  7.72340426 113.27659574] ; [  7.27659574 106.72340426],0
a4,1,0.498574,0.457971,[55 67] ; [46 67],[52.43404255 69.56595745] ; [48.56595745 64.43404255],0
u2,1,0.61176,0.257619,[17 20] ; [19 28],[15.85714286 21.14285714] ; [20.14285714 26.85714286],0
b2,1,0.722794,0.125832,[17 39] ; [23 46],[17.92 38.08] ; [22.08 46.92],0
b3,1,0.722794,0.125832,[17 39] ; [23 46],[17.92 38.08] ; [22.08 46.92],0
a8,1,0.748942,0.102422,[10 99] ; [11 94],[10.69626168 98.30373832] ; [10.30373832 94.69626168],0
b4,1,0.783399,0.075566,[69 53] ; [63 52],[67.94936709 54.05063291] ; [64.05063291 50.94936709],0
a2,1,0.822958,0.05006,[28 94] ; [25 90],[27.28270042 94.71729958] ; [25.71729958 89.28270042],0
b5,1,0.85055,0.035501,[76 46] ; [73 42],[76.70042194 45.29957806] ; [72.29957806 42.70042194],0
p1,1,0.905367,0.014133,[ 10 111] ; [ 10 105],[ 10.25423729 110.74576271] ; [  9.74576271 105.25423729],0
