Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,3e-06,21.632573,[10 83] ; [21 25],[20.74100719 72.25899281] ; [10.25899281 35.74100719],1
d1,1,0.000106,15.034858,[22 72] ; [26 20],[32.22857143 61.77142857] ; [15.77142857 30.22857143],1
v1,1,0.000117,14.83871,[20 72] ; [25 21],[30. 62.] ; [15. 31.],1
d5,1,0.00223,9.350239,[50 43] ; [37  9],[58.20863309 34.79136691] ; [28.79136691 17.20863309],0
d3,1,0.003828,8.363636,[40 52] ; [32 14],[48. 44.] ; [24. 22.],0
d4,1,0.011518,6.383582,[53 41] ; [36 10],[59.75714286 34.24285714] ; [29.24285714 16.75714286],0
s6,1,0.029867,4.716931,[29 65] ; [22 22],[34.73913043 59.26086957] ; [16.26086957 27.73913043],0
r3,1,0.037101,4.345767,[66 27] ; [40  6],[70.92086331 22.07913669] ; [35.07913669 10.92086331],0
u3,1,0.04841,3.895694,[14 37] ; [10  9],[17.48571429 33.51428571] ; [ 6.51428571 12.48571429],0
v4,1,0.049373,3.862617,[67 26] ; [40  6],[71.58992806 21.41007194] ; [35.41007194 10.58992806],0
a4,1,0.057926,3.595794,[22 71] ; [18 28],[26.76258993 66.23741007] ; [13.23741007 32.76258993],0
p11,1,0.061695,3.491222,[52 42] ; [33 13],[57.07142857 36.92857143] ; [27.92857143 18.07142857],0
d2,1,0.082033,3.02415,[30 62] ; [22 24],[34.66666667 57.33333333] ; [17.33333333 28.66666667],0
a5,1,0.09391,2.806044,[39 55] ; [26 20],[43.64285714 50.35714286] ; [21.35714286 24.64285714],0
n4,1,0.110007,2.554124,[50 44] ; [31 15],[54.38571429 39.61428571] ; [26.61428571 19.38571429],0
n6,1,0.117043,2.456456,[63 30] ; [37  9],[66.90647482 26.09352518] ; [33.09352518 12.90647482],0
a3,1,0.133167,2.255195,[42 51] ; [27 19],[46.16546763 46.83453237] ; [22.83453237 23.16546763],0
s8,1,0.150009,2.072155,[ 7 87] ; [ 7 39],[ 9.4 84.6] ; [ 4.6 41.4],0
p4,1,0.157071,2.002205,[31 63] ; [20 24],[34.73913043 59.26086957] ; [16.26086957 27.73913043],0
a8,1,0.217455,1.521087,[10 79] ; [ 2 41],[ 8.09090909 80.90909091] ; [ 3.90909091 39.09090909],0
n2,1,0.218389,1.514925,[14 12] ; [13  5],[15.95454545 10.04545455] ; [11.04545455  6.95454545],0
n3,1,0.218389,1.514925,[14 12] ; [13  5],[15.95454545 10.04545455] ; [11.04545455  6.95454545],0
a2,1,0.23102,1.434569,[ 5 89] ; [ 5 41],[ 6.71428571 87.28571429] ; [ 3.28571429 42.71428571],0
p7,1,0.247395,1.337955,[38 53] ; [24 22],[41.18248175 49.81751825] ; [20.81751825 25.18248175],0
p6,1,0.267696,1.228514,[16 76] ; [11 32],[18.4 73.6] ; [ 8.6 34.4],0
s2,1,0.308985,1.035008,[23 71] ; [15 31],[25.51428571 68.48571429] ; [12.48571429 33.51428571],0
