Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000709,11.465649,[ 33 115] ; [8 4],[ 37.925 110.075] ; [3.075 8.925],1
s5,1,0.003808,8.373207,[ 23 120] ; [6 6],[ 26.75483871 116.24516129] ; [2.24516129 9.75483871],0
s6,1,0.004334,8.138287,[60 87] ; [10  2],[64.71698113 82.28301887] ; [5.28301887 6.71698113],0
v3,1,0.019908,5.419902,[46 93] ; [8 4],[49.70860927 89.29139073] ; [4.29139073 7.70860927],0
s7,1,0.02177,5.264044,[42 98] ; [7 4],[45.43046358 94.56953642] ; [3.56953642 7.43046358],0
s1,1,0.027839,4.838,[ 10 136] ; [3 9],[ 12.01265823 133.98734177] ; [ 0.98734177 11.01265823],0
p6,1,0.031199,4.642002,[ 24 121] ; [5 7],[ 26.78343949 118.21656051] ; [2.21656051 9.78343949],0
s8,1,0.040568,4.193972,[ 38 109] ; [6 5],[ 40.93670886 106.06329114] ; [3.06329114 7.93670886],0
n4,1,0.046724,3.955287,[93 54] ; [11  1],[96.1509434 50.8490566] ; [7.8490566 4.1509434],0
p12,1,0.053848,3.717402,[  6 142] ; [ 2 10],[  7.4 140.6] ; [ 0.6 11.4],0
v1,1,0.069293,3.299685,[47 98] ; [7 5],[49.87261146 95.12738854] ; [4.12738854 7.87261146],0
n6,1,0.079907,3.066783,[92 55] ; [9 1],[94.56687898 52.43312102] ; [6.43312102 3.56687898],0
s3,1,0.089347,2.886097,[55 91] ; [7 4],[57.65605096 88.34394904] ; [4.34394904 6.65605096],0
p7,1,0.096591,2.760955,[43 99] ; [6 5],[45.47712418 96.52287582] ; [3.52287582 7.47712418],0
p4,1,0.100741,2.693773,[ 38 108] ; [5 5],[ 40.24358974 105.75641026] ; [2.75641026 7.24358974],0
p11,1,0.104624,2.633611,[75 73] ; [9 3],[77.7 70.3] ; [6.3 5.7],0
a5,1,0.121149,2.402402,[90 58] ; [10  2],[92.5 55.5] ; [7.5 4.5],0
a6,1,0.160823,1.966467,[89 58] ; [9 2],[91.17721519 55.82278481] ; [6.82278481 4.17721519],0
v2,1,0.173266,1.85446,[63 76] ; [3 9],[60.75496689 78.24503311] ; [5.24503311 6.75496689],0
b5,1,0.202289,1.625769,[83 65] ; [9 3],[85.1 62.9] ; [6.9 5.1],0
b4,1,0.202289,1.625769,[83 65] ; [9 3],[85.1 62.9] ; [6.9 5.1],0
