Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000184,13.988883,[53 23] ; [ 9 21],[44.45283019 31.54716981] ; [17.54716981 12.45283019],1
p6,1,0.000577,11.849688,[35 42] ; [ 3 27],[27.34579439 49.65420561] ; [10.65420561 19.34579439],1
p10,1,0.001794,9.74878,[61 16] ; [14 15],[54.48113208 22.51886792] ; [20.51886792  8.48113208],0
p11,1,0.002714,8.9901,[57 20] ; [13 17],[50.37383178 26.62616822] ; [19.62616822 10.37383178],0
s7,1,0.009344,6.755806,[36 36] ; [ 6 22],[30.24 41.76] ; [11.76 16.24],0
n5,1,0.017942,5.60177,[34 42] ; [ 6 24],[28.67924528 47.32075472] ; [11.32075472 18.67924528],0
p2,1,0.030178,4.69911,[63 13] ; [19 11],[58.79245283 17.20754717] ; [23.20754717  6.79245283],0
p9,1,0.031987,4.599178,[61 16] ; [17 12],[56.66037736 20.33962264] ; [21.33962264  7.66037736],0
n3,1,0.051772,3.783126,[19  4] ; [8 7],[16.34210526  6.65789474] ; [10.65789474  4.34210526],0
a3,1,0.092233,2.834961,[52 25] ; [15 15],[48.21495327 28.78504673] ; [18.78504673 11.21495327],0
s8,1,0.096087,2.769312,[34 43] ; [ 8 22],[30.22429907 46.77570093] ; [11.77570093 18.22429907],0
s3,1,0.096409,2.76397,[44 32] ; [12 18],[40.1509434 35.8490566] ; [15.8490566 14.1509434],0
s4,1,0.098776,2.725202,[22 55] ; [ 4 26],[18.71028037 58.28971963] ; [ 7.28971963 22.71028037],0
a5,1,0.108995,2.568726,[56 21] ; [17 13],[52.53271028 24.46728972] ; [20.46728972  9.53271028],0
a4,1,0.121775,2.394348,[33 44] ; [ 8 22],[29.5046729 47.4953271] ; [11.4953271 18.5046729],0
d5,1,0.129532,2.298099,[53 24] ; [25  5],[56.13084112 20.86915888] ; [21.86915888  8.13084112],0
b1,1,0.144471,2.129683,[35 42] ; [ 9 21],[31.6635514 45.3364486] ; [12.3364486 17.6635514],0
u2,1,0.162587,1.95,[18  6] ; [8 7],[16.  8.] ; [10.  5.],0
p3,1,0.177369,1.819535,[47 30] ; [14 16],[43.89719626 33.10280374] ; [17.10280374 12.89719626],0
p1,1,0.225269,1.470486,[ 8 67] ; [ 1 29],[ 6.42857143 68.57142857] ; [ 2.57142857 27.42857143],0
