Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1.8e-05,18.400835,[10 27] ; [43 17],[20.21649485 16.78350515] ; [32.78350515 27.21649485],1
d3,1,0.00081,11.217543,[10 29] ; [36 24],[18.12121212 20.87878788] ; [27.87878788 32.12121212],1
s5,1,0.003373,8.593653,[ 8 31] ; [29 29],[14.87628866 24.12371134] ; [22.12371134 35.87628866],0
p3,1,0.00619,7.494065,[16 22] ; [42 18],[22.48979592 15.51020408] ; [35.51020408 24.48979592],0
p5,1,0.007673,7.108343,[ 2 36] ; [16 44],[ 6.97959184 31.02040816] ; [11.02040816 48.97959184],0
p7,1,0.007839,7.069801,[21 16] ; [49 11],[26.70103093 10.29896907] ; [43.29896907 16.70103093],0
d5,1,0.009943,6.645133,[27 12] ; [53  6],[31.83673469  7.16326531] ; [48.16326531 10.83673469],0
b5,1,0.014598,5.964371,[22 17] ; [19 41],[16.15151515 22.84848485] ; [24.84848485 35.15151515],0
p2,1,0.02899,4.768187,[26 12] ; [52  8],[30.24489796  7.75510204] ; [47.75510204 12.24489796],0
d1,1,0.029135,4.759615,[14 25] ; [35 25],[19.3030303 19.6969697] ; [29.6969697 30.3030303],0
p6,1,0.030033,4.70741,[10 28] ; [29 31],[15.12244898 22.87755102] ; [23.87755102 36.12244898],0
n5,1,0.039677,4.231658,[30  9] ; [55  5],[33.48484848  5.51515152] ; [51.51515152  8.48484848],0
v1,1,0.063262,3.449728,[22 16] ; [44 14],[26.125 11.875] ; [39.875 18.125],0
n6,1,0.079566,3.073741,[31  8] ; [55  5],[33.87878788  5.12121212] ; [52.12121212  7.87878788],0
s6,1,0.087232,2.924727,[24 15] ; [45 13],[27.74226804 11.25773196] ; [41.25773196 16.74226804],0
p9,1,0.105841,2.615244,[28 10] ; [52  8],[31.02040816  6.97959184] ; [48.97959184 11.02040816],0
b2,1,0.121534,2.397436,[10 17] ; [22 17],[13.09090909 13.90909091] ; [18.90909091 20.09090909],0
b3,1,0.121534,2.397436,[10 17] ; [22 17],[13.09090909 13.90909091] ; [18.90909091 20.09090909],0
r4,1,0.15205,2.051558,[32  7] ; [55  5],[34.27272727  4.72727273] ; [52.72727273  7.27272727],0
r3,1,0.162996,1.946212,[34  5] ; [57  3],[35.84848485  3.15151515] ; [55.15151515  4.84848485],0
p10,1,0.167395,1.906119,[28 10] ; [51  9],[30.63265306  7.36734694] ; [48.36734694 11.63265306],0
n2,1,0.18262,1.776169,[6 4] ; [11  2],[7.39130435 2.60869565] ; [9.60869565 3.39130435],0
d2,1,0.231197,1.433484,[16 23] ; [32 28],[18.90909091 20.09090909] ; [29.09090909 30.90909091],0
r2,1,0.247987,1.334607,[37  2] ; [51  7],[35.3814433  3.6185567] ; [52.6185567  5.3814433],0
n1,1,0.252781,1.30787,[3 7] ; [7 6],[4.34782609 5.65217391] ; [5.65217391 7.34782609],0
a1,1,0.275349,1.189904,[ 6 33] ; [ 5 55],[ 4.33333333 34.66666667] ; [ 6.66666667 53.33333333],0
n4,1,0.275349,1.189904,[33  6] ; [55  5],[34.66666667  4.33333333] ; [53.33333333  6.66666667],0
s7,1,0.293784,1.102198,[21 15] ; [40 18],[23.36170213 12.63829787] ; [37.63829787 20.36170213],0
b4,1,0.300204,1.073289,[23 16] ; [29 31],[20.48484848 18.51515152] ; [31.51515152 28.48484848],0
s8,1,0.302691,1.062303,[22 17] ; [40 20],[24.42424242 14.57575758] ; [37.57575758 22.42424242],0
a5,1,0.315562,1.007252,[32  7] ; [44 16],[29.93939394  9.06060606] ; [46.06060606 13.93939394],0
v4,1,0.31879,0.993902,[35  4] ; [57  3],[36.24242424  2.75757576] ; [55.75757576  4.24242424],0
s2,1,0.347241,0.883514,[21 18] ; [38 22],[23.24242424 15.75757576] ; [35.75757576 24.24242424],0
p12,1,0.376416,0.782373,[ 1 37] ; [ 4 56],[ 1.93877551 36.06122449] ; [ 3.06122449 56.93877551],0
a3,1,0.384815,0.755262,[29 10] ; [49 11],[30.72727273  8.27272727] ; [47.27272727 12.72727273],0
a8,1,0.398421,0.713085,[ 3 34] ; [ 8 50],[ 4.28421053 32.71578947] ; [ 6.71578947 51.28421053],0
d4,1,0.452607,0.564114,[30  9] ; [49 10],[31.43877551  7.56122449] ; [47.56122449 11.43877551],0
v2,1,0.495151,0.465314,[25 14] ; [41 17],[26.53608247 12.46391753] ; [39.46391753 18.53608247],0
u2,1,0.505055,0.444298,[6 4] ; [5 6],[5.23809524 4.76190476] ; [5.76190476 5.23809524],0
p11,1,0.509465,0.435165,[29 10] ; [48 12],[30.33333333  8.66666667] ; [46.66666667 13.33333333],0
u3,1,0.536632,0.381818,[4 6] ; [3 8],[3.33333333 6.66666667] ; [3.66666667 7.33333333],0
a4,1,0.565947,0.329512,[14 25] ; [25 35],[15.36363636 23.63636364] ; [23.63636364 36.36363636],0
s3,1,0.663007,0.189892,[23 16] ; [38 22],[24.03030303 14.96969697] ; [36.96969697 23.03030303],0
s4,1,0.696938,0.151677,[ 7 32] ; [ 9 51],[ 6.3030303 32.6969697] ; [ 9.6969697 50.3030303],0
b1,1,0.717038,0.131348,[19 20] ; [27 33],[18.12121212 20.87878788] ; [27.87878788 32.12121212],0
a6,1,0.723107,0.125535,[17 22] ; [24 36],[16.15151515 22.84848485] ; [24.84848485 35.15151515],0
p1,1,0.845764,0.03784,[ 3 36] ; [ 4 56],[ 2.75757576 36.24242424] ; [ 4.24242424 55.75757576],0
u1,1,0.845764,0.03784,[ 3 36] ; [ 4 56],[ 2.75757576 36.24242424] ; [ 4.24242424 55.75757576],0
n3,1,0.859234,0.031453,[8 2] ; [10  3],[7.82608696 2.17391304] ; [10.17391304  2.82608696],0
r1,1,0.950487,0.003856,[31  8] ; [48 12],[31.12121212  7.87878788] ; [47.87878788 12.12121212],0
a2,1,0.977293,0.00081,[ 2 37] ; [ 3 57],[ 1.96969697 37.03030303] ; [ 3.03030303 56.96969697],0
