Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,6e-06,20.600027,[28 38] ; [ 7 68],[16.38297872 49.61702128] ; [18.61702128 56.38297872],1
p3,1,2.3e-05,17.90577,[33 35] ; [12 64],[21.25 46.75] ; [23.75 52.25],1
p4,1,8.1e-05,15.533273,[35 33] ; [15 60],[23.77622378 44.22377622] ; [26.22377622 48.77622378],1
p2,1,0.000135,14.568798,[54 14] ; [37 39],[42.97222222 25.02777778] ; [48.02777778 27.97222222],1
p8,1,0.000977,10.869992,[35 32] ; [19 56],[25.47887324 41.52112676] ; [28.52112676 46.47887324],1
b3,1,0.010316,6.57953,[ 8 34] ; [17 20],[13.29113924 28.70886076] ; [11.70886076 25.29113924],0
b2,1,0.010316,6.57953,[ 8 34] ; [17 20],[13.29113924 28.70886076] ; [11.70886076 25.29113924],0
n5,1,0.015775,5.827812,[37 31] ; [56 20],[43.91666667 24.08333333] ; [49.08333333 26.91666667],0
v2,1,0.063679,3.438885,[29 38] ; [20 51],[23.78985507 43.21014493] ; [25.21014493 45.78985507],0
s3,1,0.070751,3.265522,[34 33] ; [26 47],[28.71428571 38.28571429] ; [31.28571429 41.71428571],0
p5,1,0.150699,2.065156,[ 8 59] ; [ 4 72],[ 5.62237762 61.37762238] ; [ 6.37762238 69.62237762],0
b1,1,0.152696,2.045113,[34 34] ; [29 47],[29.75 38.25] ; [33.25 42.75],0
a5,1,0.156084,2.011765,[26 42] ; [38 38],[30.22222222 37.77777778] ; [33.77777778 42.22222222],0
r3,1,0.161894,1.956441,[58 10] ; [57 18],[54.68531469 13.31468531] ; [60.31468531 14.68531469],0
v4,1,0.166828,1.911222,[58  9] ; [59 17],[54.81818182 12.18181818] ; [62.18181818 13.81818182],0
n4,1,0.169176,1.890231,[39 29] ; [52 24],[42.97222222 25.02777778] ; [48.02777778 27.97222222],0
p9,1,0.211586,1.560544,[41 27] ; [52 22],[44.53521127 23.46478873] ; [48.46478873 25.53521127],0
a7,1,0.21525,1.535758,[41 27] ; [38 38],[37.30555556 30.69444444] ; [41.69444444 34.30555556],0
s4,1,0.216311,1.528677,[ 9 59] ; [16 60],[11.80555556 56.19444444] ; [13.19444444 62.80555556],0
a3,1,0.218839,1.511966,[35 32] ; [31 43],[31.36170213 35.63829787] ; [34.63829787 39.36170213],0
n3,1,0.219851,1.505341,[13  4] ; [17 12],[11.08695652  5.91304348] ; [18.91304348 10.08695652],0
d4,1,0.225591,1.468448,[35 32] ; [32 44],[31.39160839 35.60839161] ; [35.60839161 40.39160839],0
r1,1,0.238233,1.391018,[45 23] ; [43 33],[41.55555556 26.44444444] ; [46.44444444 29.55555556],0
d2,1,0.24608,1.345422,[18 50] ; [14 62],[15.11111111 52.88888889] ; [16.88888889 59.11111111],0
b4,1,0.28053,1.164522,[36 32] ; [47 29],[39.19444444 28.80555556] ; [43.80555556 32.19444444],0
v3,1,0.288013,1.128886,[22 46] ; [18 56],[19.15492958 48.84507042] ; [20.84507042 53.15492958],0
s2,1,0.311887,1.022669,[24 44] ; [20 53],[21.21985816 46.78014184] ; [22.78014184 50.21985816],0
r4,1,0.314131,1.013228,[50 18] ; [50 26],[47.22222222 20.77777778] ; [52.77777778 23.22222222],0
u2,1,0.357249,0.84754,[15 16] ; [17 28],[13.05263158 17.94736842] ; [18.94736842 26.05263158],0
s1,1,0.378488,0.775606,[ 3 64] ; [ 6 68],[ 4.27659574 62.72340426] ; [ 4.72340426 69.27659574],0
d3,1,0.388691,0.743034,[28 40] ; [26 50],[25.5 42.5] ; [28.5 47.5],0
v1,1,0.416837,0.659216,[28 39] ; [26 48],[25.65957447 41.34042553] ; [28.34042553 45.65957447],0
u3,1,0.424709,0.637248,[15 17] ; [17 28],[13.2987013 18.7012987] ; [18.7012987 26.2987013],0
p11,1,0.467144,0.528724,[46 22] ; [47 29],[43.91666667 24.08333333] ; [49.08333333 26.91666667],0
s5,1,0.498568,0.457984,[15 52] ; [13 60],[13.4 53.6] ; [14.6 58.4],0
a6,1,0.539088,0.377233,[35 33] ; [43 33],[36.83333333 31.16666667] ; [41.16666667 34.83333333],0
p1,1,0.553867,0.350436,[ 6 62] ; [ 9 67],[ 7.08333333 60.91666667] ; [ 7.91666667 68.08333333],0
n1,1,0.55816,0.342901,[ 5 12] ; [11 18],[ 5.91304348 11.08695652] ; [10.08695652 18.91304348],0
s6,1,0.565169,0.330834,[30 37] ; [30 45],[28.30985915 38.69014085] ; [31.69014085 43.30985915],0
d1,1,0.589868,0.29055,[ 4 64] ; [ 3 73],[ 3.30555556 64.69444444] ; [ 3.69444444 72.30555556],0
a8,1,0.59059,0.289423,[ 5 56] ; [ 8 65],[ 5.91791045 55.08208955] ; [ 7.08208955 65.91791045],0
n6,1,0.59709,0.279408,[49 19] ; [51 24],[47.55244755 20.44755245] ; [52.44755245 22.55244755],0
p12,1,0.602368,0.271438,[ 4 64] ; [ 3 72],[ 3.32867133 64.67132867] ; [ 3.67132867 71.32867133],0
u1,1,0.626281,0.237139,[ 1 67] ; [ 2 74],[ 1.41666667 66.58333333] ; [ 1.58333333 74.41666667],0
n2,1,0.646091,0.210864,[12  5] ; [23  7],[12.65957447  4.34042553] ; [22.34042553  7.65957447],0
s7,1,0.66675,0.185427,[14 50] ; [14 60],[12.98550725 51.01449275] ; [15.01449275 58.98550725],0
b5,1,0.681381,0.168576,[39 29] ; [41 35],[37.77777778 30.22222222] ; [42.22222222 33.77777778],0
p10,1,0.741602,0.108724,[38 29] ; [44 30],[38.96453901 28.03546099] ; [43.03546099 30.96453901],0
a2,1,0.812523,0.056251,[ 3 65] ; [ 4 72],[ 3.30555556 64.69444444] ; [ 3.69444444 72.30555556],0
a1,1,0.855268,0.03327,[ 5 63] ; [ 5 71],[ 4.72222222 63.27777778] ; [ 5.27777778 70.72222222],0
r2,1,0.904051,0.014531,[56 12] ; [62 14],[55.72222222 12.27777778] ; [62.27777778 13.72222222],0
a4,1,0.949128,0.004071,[14 53] ; [16 59],[14.15492958 52.84507042] ; [15.84507042 59.15492958],0
