Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000685,11.530069,[38 23] ; [37  3],[45.2970297 15.7029703] ; [29.7029703 10.2970297],1
p2,1,0.003493,8.530199,[18 43] ; [24 17],[25.11764706 35.88235294] ; [16.88235294 24.11764706],0
n6,1,0.007602,7.12485,[30 31] ; [31 10],[36.48039216 24.51960784] ; [24.51960784 16.48039216],0
r4,1,0.011928,6.321471,[31 30] ; [31 10],[37.07843137 23.92156863] ; [24.92156863 16.07843137],0
v4,1,0.020719,5.350285,[39 22] ; [34  6],[44.08910891 16.91089109] ; [28.91089109 11.08910891],0
p10,1,0.025853,4.965817,[ 5 55] ; [10 31],[ 8.91089109 51.08910891] ; [ 6.08910891 34.91089109],0
b1,1,0.032041,4.596307,[37 24] ; [16 25],[31.69607843 29.30392157] ; [21.30392157 19.69607843],0
n3,1,0.034013,4.494059,[13 18] ; [10  3],[16.20454545 14.79545455] ; [6.79545455 6.20454545],0
b4,1,0.040693,4.188747,[34 27] ; [31 10],[38.87254902 22.12745098] ; [26.12745098 14.87254902],0
a1,1,0.062354,3.47363,[ 8 53] ; [ 1 40],[ 5.38235294 55.61764706] ; [ 3.61764706 37.38235294],0
u3,1,0.070197,3.278398,[ 8 14] ; [10  5],[10.7027027 11.2972973] ; [7.2972973 7.7027027],0
a6,1,0.126557,2.334231,[34 27] ; [29 12],[37.67647059 23.32352941] ; [25.32352941 15.67647059],0
s3,1,0.224172,1.477461,[17 43] ; [16 24],[19.8 40.2] ; [13.2 26.8],0
n2,1,0.235541,1.407087,[17 17] ; [9 4],[18.80851064 15.19148936] ; [7.19148936 5.80851064],0
n4,1,0.253288,1.305078,[38 23] ; [30 11],[40.66666667 20.33333333] ; [27.33333333 13.66666667],0
a2,1,0.277953,1.177071,[16 45] ; [ 7 34],[13.75490196 47.24509804] ; [ 9.24509804 31.75490196],0
s4,1,0.328002,0.956768,[12 48] ; [ 5 35],[10.2 49.8] ; [ 6.8 33.2],0
d5,1,0.359683,0.839,[48 13] ; [29 12],[46.04901961 14.95098039] ; [30.95098039 10.04901961],0
r1,1,0.361502,0.832667,[41 20] ; [31 10],[43.05882353 17.94117647] ; [28.94117647 12.05882353],0
a8,1,0.362441,0.829419,[ 4 53] ; [ 1 36],[ 3.03191489 53.96808511] ; [ 1.96808511 35.03191489],0
s8,1,0.370026,0.803578,[ 9 51] ; [ 9 32],[10.69306931 49.30693069] ; [ 7.30693069 33.69306931],0
s1,1,0.378773,0.774681,[ 6 55] ; [ 2 38],[ 4.83168317 56.16831683] ; [ 3.16831683 36.83168317],0
b2,1,0.385193,0.754063,[16 24] ; [ 8 19],[14.32835821 25.67164179] ; [ 9.67164179 17.32835821],0
b3,1,0.385193,0.754063,[16 24] ; [ 8 19],[14.32835821 25.67164179] ; [ 9.67164179 17.32835821],0
b5,1,0.396683,0.718358,[29 32] ; [23 18],[31.09803922 29.90196078] ; [20.90196078 20.09803922],0
d4,1,0.428093,0.627992,[47 14] ; [28 12],[45.2970297 15.7029703] ; [29.7029703 10.2970297],0
n5,1,0.443318,0.58768,[31 30] ; [24 17],[32.89215686 28.10784314] ; [22.10784314 18.89215686],0
s2,1,0.458231,0.550212,[13 47] ; [11 28],[14.54545455 45.45454545] ; [ 9.45454545 29.54545455],0
d2,1,0.462074,0.540865,[33 27] ; [19 21],[31.2 28.8] ; [20.8 19.2],0
r2,1,0.488952,0.478832,[48 12] ; [35  6],[49.30693069 10.69306931] ; [33.69306931  7.30693069],0
s6,1,0.510244,0.433567,[21 39] ; [17 24],[22.57425743 37.42574257] ; [15.42574257 25.57425743],0
u2,1,0.53085,0.392764,[ 8 14] ; [7 8],[ 8.91891892 13.08108108] ; [6.08108108 8.91891892],0
d1,1,0.544615,0.367053,[32 29] ; [19 22],[30.5 30.5] ; [20.5 20.5],0
v1,1,0.547629,0.361582,[16 45] ; [13 28],[17.34313725 43.65686275] ; [11.65686275 29.34313725],0
p4,1,0.582418,0.302342,[16 44] ; [13 28],[17.22772277 42.77227723] ; [11.77227723 29.22772277],0
p8,1,0.605721,0.266453,[ 8 53] ; [ 4 37],[ 7.17647059 53.82352941] ; [ 4.82352941 36.17647059],0
s7,1,0.653241,0.201838,[13 41] ; [11 28],[13.93548387 40.06451613] ; [10.06451613 28.93548387],0
p6,1,0.659561,0.194057,[ 3 55] ; [ 3 38],[ 3.51515152 54.48484848] ; [ 2.48484848 38.51515152],0
s5,1,0.670799,0.180668,[10 50] ; [ 8 32],[10.8 49.2] ; [ 7.2 32.8],0
v2,1,0.681772,0.168138,[21 40] ; [15 24],[21.96 39.04] ; [14.04 24.96],0
a7,1,0.689756,0.159349,[39 22] ; [24 16],[38.04950495 22.95049505] ; [24.95049505 15.04950495],0
u1,1,0.712703,0.135593,[ 9 52] ; [ 5 36],[ 8.37254902 52.62745098] ; [ 5.62745098 35.37254902],0
n1,1,0.719814,0.128671,[12 21] ; [4 9],[11.47826087 21.52173913] ; [4.52173913 8.47826087],0
p3,1,0.763649,0.090416,[12 48] ; [ 9 31],[12.6 47.4] ; [ 8.4 31.6],0
d3,1,0.76976,0.085667,[36 25] ; [23 18],[35.28431373 25.71568627] ; [23.71568627 17.28431373],0
p5,1,0.775184,0.081567,[ 1 60] ; [ 1 40],[ 1.19607843 59.80392157] ; [ 0.80392157 40.19607843],0
p1,1,0.81593,0.054188,[ 7 54] ; [ 4 36],[ 6.64356436 54.35643564] ; [ 4.35643564 35.64356436],0
a3,1,0.870234,0.026687,[39 21] ; [26 15],[38.61386139 21.38613861] ; [26.38613861 14.61386139],0
