Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,2.5e-05,17.734467,[21 14] ; [18 69],[11.18852459 23.81147541] ; [27.81147541 59.18852459],1
v3,1,0.000131,14.622123,[24 10] ; [30 62],[14.57142857 19.42857143] ; [39.42857143 52.57142857],1
b3,1,0.001284,10.365893,[19 10] ; [16 39],[12.08333333 16.91666667] ; [22.91666667 32.08333333],0
b2,1,0.001284,10.365893,[19 10] ; [16 39],[12.08333333 16.91666667] ; [22.91666667 32.08333333],0
v2,1,0.008956,6.831623,[27  8] ; [48 45],[20.5078125 14.4921875] ; [54.4921875 38.5078125],0
s2,1,0.012375,6.256386,[13 23] ; [15 79],[ 7.75384615 28.24615385] ; [20.24615385 73.75384615],0
d1,1,0.020658,5.355396,[25 11] ; [44 50],[19.10769231 16.89230769] ; [49.89230769 44.10769231],0
p8,1,0.024294,5.073516,[28  8] ; [53 41],[22.43076923 13.56923077] ; [58.56923077 35.43076923],0
p12,1,0.028929,4.771855,[ 4 32] ; [ 2 92],[ 1.66153846 34.33846154] ; [ 4.33846154 89.66153846],0
s5,1,0.038825,4.268506,[10 25] ; [12 80],[ 6.06299213 28.93700787] ; [15.93700787 76.06299213],0
a3,1,0.047976,3.910842,[29  7] ; [58 35],[24.27906977 11.72093023] ; [62.72093023 30.27906977],0
n6,1,0.062156,3.478888,[33  3] ; [72 21],[29.30232558  6.69767442] ; [75.69767442 17.30232558],0
p11,1,0.065483,3.392756,[33  3] ; [73 21],[29.35384615  6.64615385] ; [76.64615385 17.35384615],0
r4,1,0.070357,3.274674,[34  2] ; [77 17],[30.73846154  5.26153846] ; [80.26153846 13.73846154],0
d2,1,0.072477,3.226022,[19 17] ; [33 60],[14.51162791 21.48837209] ; [37.48837209 55.51162791],0
n5,1,0.082111,3.02261,[30  6] ; [64 30],[26.03076923  9.96923077] ; [67.96923077 26.03076923],0
p6,1,0.087896,2.912495,[17 18] ; [30 63],[12.8515625 22.1484375] ; [34.1484375 58.8515625],0
r3,1,0.089382,2.885474,[35  1] ; [82 12],[32.4  3.6] ; [84.6  9.4],0
s3,1,0.110774,2.543147,[14 22] ; [23 70],[10.3255814 25.6744186] ; [26.6744186 66.3255814],0
p9,1,0.116881,2.458629,[32  4] ; [72 22],[28.8  7.2] ; [75.2 18.8],0
n1,1,0.123778,2.368852,[3 2] ; [ 4 13],[1.59090909 3.40909091] ; [ 5.40909091 11.59090909],0
v1,1,0.137259,2.20842,[24 12] ; [48 44],[20.25 15.75] ; [51.75 40.25],0
s4,1,0.149581,2.076522,[ 1 35] ; [10 84],[ 3.04615385 32.95384615] ; [ 7.95384615 86.04615385],0
r2,1,0.149581,2.076522,[35  1] ; [84 10],[32.95384615  3.04615385] ; [86.04615385  7.95384615],0
p7,1,0.15753,1.99778,[30  6] ; [67 27],[26.86153846  9.13846154] ; [70.13846154 23.86153846],0
a5,1,0.15753,1.99778,[30  6] ; [67 27],[26.86153846  9.13846154] ; [70.13846154 23.86153846],0
n4,1,0.181298,1.786952,[32  4] ; [74 20],[29.35384615  6.64615385] ; [76.64615385 17.35384615],0
p4,1,0.23108,1.4342,[28  8] ; [63 31],[25.2 10.8] ; [65.8 28.2],0
p5,1,0.234425,1.413812,[ 5 30] ; [ 7 87],[ 3.25581395 31.74418605] ; [ 8.74418605 85.25581395],0
