Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,48.983634,[25 39] ; [277  66],[47.48894349 16.51105651] ; [254.51105651  88.48894349],1
s2,1,0.0,46.142949,[24 40] ; [272  73],[46.31784841 17.68215159] ; [249.68215159  95.31784841],1
s5,1,2e-06,22.960531,[11 51] ; [169 164],[28.25316456 33.74683544] ; [151.74683544 181.25316456],1
s8,1,5e-06,21.029708,[29 35] ; [254  89],[44.5012285 19.4987715] ; [238.4987715 104.5012285],1
p9,1,0.001563,10.002599,[49 14] ; [313  30],[56.17241379  6.82758621] ; [305.82758621  37.17241379],0
r4,1,0.003674,8.438214,[54 10] ; [327  19],[59.47317073  4.52682927] ; [321.52682927  24.47317073],0
n5,1,0.00696,7.283315,[43 21] ; [282  62],[50.98039216 13.01960784] ; [274.01960784  69.98039216],0
s4,1,0.013965,6.042595,[ 6 58] ; [ 79 265],[13.33333333 50.66666667] ; [ 71.66666667 272.33333333],0
v4,1,0.019569,5.449936,[58  5] ; [337   8],[60.99264706  2.00735294] ; [334.00735294  10.99264706],0
r1,1,0.020577,5.362248,[48 16] ; [298  47],[54.14180929  9.85819071] ; [291.85819071  53.14180929],0
p12,1,0.053658,3.723295,[ 2 61] ; [ 38 306],[ 6.19164619 56.80835381] ; [ 33.80835381 310.19164619],0
a2,1,0.059125,3.561757,[12 52] ; [105 241],[18.26341463 45.73658537] ; [ 98.73658537 247.26341463],0
v1,1,0.064232,3.424588,[29 32] ; [203 134],[35.55778894 25.44221106] ; [196.44221106 140.55778894],0
p5,1,0.069515,3.294431,[ 5 57] ; [ 59 284],[ 9.79753086 52.20246914] ; [ 54.20246914 288.79753086],0
a5,1,0.07129,3.253075,[45 19] ; [278  68],[50.4195122 13.5804878] ; [272.5804878  73.4195122],0
p4,1,0.101752,2.677871,[37 27] ; [235 109],[42.66666667 21.33333333] ; [229.33333333 114.66666667],0
b2,1,0.122102,2.390149,[24 20] ; [102 141],[19.31707317 24.68292683] ; [106.68292683 136.31707317],0
b3,1,0.122102,2.390149,[24 20] ; [102 141],[19.31707317 24.68292683] ; [106.68292683 136.31707317],0
r2,1,0.123957,2.366595,[59  4] ; [333   9],[60.97777778  2.02222222] ; [331.02222222  10.97777778],0
n6,1,0.131601,2.273514,[52 11] ; [306  37],[55.55172414  7.44827586] ; [302.44827586  40.55172414],0
d3,1,0.133348,2.253084,[41 23] ; [252  92],[45.96078431 18.03921569] ; [247.03921569  96.96078431],0
b1,1,0.152754,2.044533,[20 44] ; [141 205],[25.13170732 38.86829268] ; [135.86829268 210.13170732],0
d1,1,0.165277,1.925272,[36 28] ; [226 120],[40.89756098 23.10243902] ; [221.10243902 124.89756098],0
d5,1,0.203357,1.618098,[50 14] ; [290  53],[53.46437346 10.53562654] ; [286.53562654  56.46437346],0
