Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,48.143446,[49  2] ; [16 37],[31.875 19.125] ; [33.125 19.875],1
v4,1,1e-06,23.579409,[47  3] ; [27 26],[35.9223301 14.0776699] ; [38.0776699 14.9223301],1
r1,1,0.000268,13.282864,[34 16] ; [17 36],[24.75728155 25.24271845] ; [26.24271845 26.75728155],1
p2,1,0.000902,11.017926,[32 18] ; [17 37],[23.55769231 26.44230769] ; [25.44230769 28.55769231],1
u3,1,0.001688,9.861567,[10  7] ; [ 3 21],[ 5.3902439 11.6097561] ; [ 7.6097561 16.3902439],0
p7,1,0.002062,9.493846,[24 26] ; [10 42],[16.66666667 33.33333333] ; [17.33333333 34.66666667],0
a7,1,0.003036,8.785805,[37 13] ; [24 29],[29.61165049 20.38834951] ; [31.38834951 21.61165049],0
a6,1,0.003184,8.699165,[38 13] ; [25 29],[30.6 20.4] ; [32.4 21.6],0
p8,1,0.005782,7.616929,[18 31] ; [ 7 46],[12.00980392 36.99019608] ; [12.99019608 40.00980392],0
v2,1,0.007939,7.047239,[19 30] ; [ 8 44],[13.0990099 35.9009901] ; [13.9009901 38.0990099],0
b5,1,0.010746,6.506899,[37 14] ; [26 28],[30.6 20.4] ; [32.4 21.6],0
p9,1,0.012569,6.228764,[27 21] ; [16 35],[20.84848485 27.15151515] ; [22.15151515 28.84848485],0
b1,1,0.01454,5.97141,[19 32] ; [33 21],[25.25714286 25.74285714] ; [26.74285714 27.25714286],0
n3,1,0.016058,5.796508,[8 2] ; [10 18],[4.73684211 5.26315789] ; [13.26315789 14.73684211],0
n6,1,0.023481,5.132555,[31 20] ; [20 32],[25.25242718 25.74757282] ; [25.74757282 26.25242718],0
d3,1,0.034537,4.467899,[33 17] ; [24 29],[27.66990291 22.33009709] ; [29.33009709 23.66990291],0
p3,1,0.042519,4.114424,[16 34] ; [ 8 45],[11.65048544 38.34951456] ; [12.34951456 40.65048544],0
p6,1,0.054002,3.712626,[13 36] ; [ 6 46],[ 9.21782178 39.78217822] ; [ 9.78217822 42.21782178],0
d5,1,0.054151,3.708049,[36 14] ; [29 25],[31.25 18.75] ; [33.75 20.25],0
b2,1,0.05525,3.674534,[ 6 18] ; [17 17],[ 9.51724138 14.48275862] ; [13.48275862 20.51724138],0
b3,1,0.05525,3.674534,[ 6 18] ; [17 17],[ 9.51724138 14.48275862] ; [13.48275862 20.51724138],0
v3,1,0.080951,3.045701,[15 32] ; [ 9 44],[11.28 35.72] ; [12.72 40.28],0
s1,1,0.092225,2.835102,[ 2 49] ; [ 7 46],[ 4.41346154 46.58653846] ; [ 4.58653846 48.41346154],0
p10,1,0.124751,2.35663,[22 27] ; [16 37],[18.25490196 30.74509804] ; [19.74509804 33.25490196],0
u2,1,0.142258,2.153361,[8 9] ; [ 6 18],[ 5.80487805 11.19512195] ; [ 8.19512195 15.80487805],0
d1,1,0.15101,2.06202,[25 26] ; [19 35],[21.37142857 29.62857143] ; [22.62857143 31.37142857],0
s8,1,0.154045,2.031734,[ 7 44] ; [ 3 51],[ 4.85714286 46.14285714] ; [ 5.14285714 48.85714286],0
p4,1,0.161682,1.958422,[14 35] ; [ 9 44],[11.04901961 37.95098039] ; [11.95098039 41.04901961],0
d4,1,0.172396,1.86198,[36 14] ; [32 22],[32.69230769 17.30769231] ; [35.30769231 18.69230769],0
a5,1,0.193919,1.687593,[31 20] ; [26 28],[27.68571429 23.31428571] ; [29.31428571 24.68571429],0
a2,1,0.255715,1.291811,[12 39] ; [ 8 46],[ 9.71428571 41.28571429] ; [10.28571429 43.71428571],0
a3,1,0.281756,1.158598,[34 16] ; [30 22],[31.37254902 18.62745098] ; [32.62745098 19.37254902],0
u1,1,0.290704,1.116358,[ 7 44] ; [ 4 50],[ 5.34285714 45.65714286] ; [ 5.65714286 48.34285714],0
d2,1,0.334759,0.930398,[25 26] ; [21 32],[22.55769231 28.44230769] ; [23.44230769 29.55769231],0
n2,1,0.367749,0.811257,[8 5] ; [13 15],[6.65853659 6.34146341] ; [14.34146341 13.65853659],0
s5,1,0.393781,0.727234,[ 5 44] ; [ 3 50],[ 3.84313725 45.15686275] ; [ 4.15686275 48.84313725],0
n5,1,0.444171,0.585484,[27 24] ; [32 21],[28.93269231 22.06730769] ; [30.06730769 22.93269231],0
s2,1,0.504457,0.445548,[ 9 42] ; [ 7 47],[ 7.77142857 43.22857143] ; [ 8.22857143 45.77142857],0
s4,1,0.684362,0.165257,[ 7 44] ; [ 6 48],[ 6.31428571 44.68571429] ; [ 6.68571429 47.31428571],0
n1,1,0.72158,0.126984,[5 7] ; [10 18],[4.5 7.5] ; [10.5 17.5],0
v1,1,0.733966,0.115501,[14 37] ; [13 40],[13.24038462 37.75961538] ; [13.75961538 39.24038462],0
a8,1,0.851675,0.034962,[ 3 41] ; [ 3 48],[ 2.77894737 41.22105263] ; [ 3.22105263 47.77894737],0
n4,1,0.866603,0.028216,[29 22] ; [31 22],[29.42307692 21.57692308] ; [30.57692308 22.42307692],0
s7,1,0.927249,0.008337,[ 8 39] ; [ 8 41],[ 7.83333333 39.16666667] ; [ 8.16666667 40.83333333],0
b4,1,0.928845,0.007974,[26 25] ; [28 26],[26.22857143 24.77142857] ; [27.77142857 26.22857143],0
a4,1,0.959607,0.002565,[19 32] ; [20 33],[19.125 31.875] ; [19.875 33.125],0
s3,1,0.97284,0.001159,[14 36] ; [15 38],[14.0776699 35.9223301] ; [14.9223301 38.0776699],0
