Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,70.384735,[460  55] ; [76 54],[427.96899225  87.03100775] ; [108.03100775  21.96899225],1
p9,1,0.0,40.013038,[466  49] ; [89 40],[443.82763975  71.17236025] ; [111.17236025  17.82763975],1
p2,1,0.0,38.09806,[455  61] ; [87 45],[431.59259259  84.40740741] ; [110.40740741  21.59259259],1
p8,1,0.0,25.284176,[303 205] ; [46 85],[277.45226917 230.54773083] ; [71.54773083 59.45226917],1
n5,1,0.000103,15.080062,[416 102] ; [85 47],[399.25846154 118.74153846] ; [101.74153846  30.25846154],1
n6,1,0.000111,14.946858,[458  61] ; [99 33],[444.05990783  74.94009217] ; [112.94009217  19.05990783],1
p4,1,0.000122,14.76044,[342 174] ; [63 68],[322.9984544 193.0015456] ; [82.0015456 48.9984544],1
r3,1,0.000149,14.381786,[505  15] ; [120  14],[496.94189602  23.05810398] ; [128.05810398   5.94189602],1
r4,1,0.000199,13.836696,[497  24] ; [116  18],[487.59236641  33.40763359] ; [125.40763359   8.59236641],1
n4,1,0.000348,12.79363,[434  86] ; [92 40],[419.50920245 100.49079755] ; [106.49079755  25.50920245],1
p3,1,0.000379,12.630979,[291 226] ; [51 80],[272.86111111 244.13888889] ; [69.13888889 61.86111111],1
p7,1,0.001365,10.252093,[341 165] ; [68 62],[325.39937107 180.60062893] ; [83.60062893 46.39937107],0
v1,1,0.003378,8.591134,[300 203] ; [61 73],[285.05965463 217.94034537] ; [75.94034537 58.05965463],0
b1,1,0.004823,7.944522,[191 330] ; [67 67],[205.21832061 315.78167939] ; [52.78167939 81.21832061],0
p12,1,0.007364,7.182054,[ 54 460] ; [  4 128],[ 46.14860681 467.85139319] ; [ 11.85139319 120.14860681],0
u2,1,0.008878,6.847237,[64 42] ; [ 7 16],[58.34108527 47.65891473] ; [12.65891473 10.34108527],0
a4,1,0.018079,5.588436,[270 249] ; [85 49],[282.15160796 236.84839204] ; [72.84839204 61.15160796],0
p5,1,0.024775,5.039522,[ 68 448] ; [  8 123],[ 60.61205564 455.38794436] ; [ 15.38794436 115.61205564],0
s1,1,0.029898,4.715142,[ 12 499] ; [  8 125],[ 15.86956522 495.13043478] ; [  4.13043478 128.86956522],0
s4,1,0.052704,3.753287,[ 76 436] ; [ 29 104],[ 83.34883721 428.65116279] ; [ 21.65116279 111.34883721],0
s8,1,0.065012,3.404665,[257 258] ; [54 78],[247.55023184 267.44976816] ; [63.44976816 68.55023184],0
